Time,Lat,Lon,Heading,TargetDist,TargetBear,MotorL,MotorR,Fix
1765532006.27,0,0,216.00,0.00,0.00,0.00,0.00,0
1765532008.28,0,0,209.31,0.00,0.00,0.00,0.00,0
1765532010.29,0,0,238.56,0.00,0.00,0.00,0.00,0
1765532012.30,0,0,282.62,0.00,0.00,0.00,0.00,0
1765532014.31,0,0,274.94,0.00,0.00,0.00,0.00,0
1765532016.31,0,0,283.94,0.00,0.00,0.00,0.00,0
1765532018.32,0,0,266.56,0.00,0.00,0.00,0.00,0
1765532020.34,0,0,269.19,0.00,0.00,0.00,0.00,0
1765532022.35,0,0,256.75,0.00,0.00,0.00,0.00,0
1765532024.36,0,0,273.56,0.00,0.00,0.00,0.00,0
1765532026.37,0,0,281.88,0.00,0.00,0.00,0.00,0
1765532028.38,0,0,298.06,0.00,0.00,0.00,0.00,0
1765532030.39,0,0,290.88,0.00,0.00,0.00,0.00,0
1765532032.40,0,0,284.94,0.00,0.00,0.00,0.00,0
1765532034.41,0,0,287.88,0.00,0.00,0.00,0.00,0
1765532036.41,0,0,271.44,0.00,0.00,0.00,0.00,0
1765532038.42,0,0,269.62,0.00,0.00,0.00,0.00,0
1765532040.43,0,0,267.31,0.00,0.00,0.00,0.00,0
1765532042.44,0,0,264.00,0.00,0.00,0.00,0.00,0
1765532044.45,0,0,269.56,0.00,0.00,0.00,0.00,0
1765532046.45,0,0,275.50,0.00,0.00,0.00,0.00,0
1765532048.46,0,0,266.50,0.00,0.00,0.00,0.00,0
1765532050.47,0,0,246.12,0.00,0.00,0.00,0.00,0
1765532052.48,0,0,228.38,0.00,0.00,0.00,0.00,0
1765532054.49,0,0,222.44,0.00,0.00,0.00,0.00,0
1765532056.50,0,0,255.38,0.00,0.00,0.00,0.00,0
1765532058.51,0,0,261.81,0.00,0.00,0.00,0.00,0
1765532060.52,0,0,266.06,0.00,0.00,0.00,0.00,0
1765532062.53,0,0,238.12,0.00,0.00,0.00,0.00,0
1765532064.54,0,0,227.75,0.00,0.00,0.00,0.00,0
1765532066.55,0,0,227.50,0.00,0.00,0.00,0.00,0
1765532068.56,0,0,232.75,0.00,0.00,0.00,0.00,0
1765532070.57,0,0,256.94,0.00,0.00,0.00,0.00,0
1765532072.58,0,0,260.81,0.00,0.00,0.00,0.00,0
1765532074.59,0,0,287.25,0.00,0.00,0.00,0.00,0
1765532076.59,0,0,292.75,0.00,0.00,0.00,0.00,0
1765532078.60,0,0,290.81,0.00,0.00,0.00,0.00,0
1765532080.61,0,0,294.19,0.00,0.00,0.00,0.00,0
1765532082.62,0,0,289.44,0.00,0.00,0.00,0.00,0
1765532084.63,0,0,291.50,0.00,0.00,0.00,0.00,0
1765532086.63,0,0,288.56,0.00,0.00,0.00,0.00,0
1765532088.64,0,0,286.31,0.00,0.00,0.00,0.00,0
1765532090.65,0,0,282.75,0.00,0.00,0.00,0.00,0
1765532092.66,0,0,279.94,0.00,0.00,0.00,0.00,0
1765532094.67,0,0,273.06,0.00,0.00,0.00,0.00,0
1765532096.68,0,0,265.25,0.00,0.00,0.00,0.00,0
1765532098.69,0,0,263.00,0.00,0.00,0.00,0.00,0
1765532100.70,0,0,259.88,0.00,0.00,0.00,0.00,0
1765532102.71,0,0,249.12,0.00,0.00,0.00,0.00,0
1765532104.71,0,0,238.06,0.00,0.00,0.00,0.00,0
1765532106.72,0,0,232.88,0.00,0.00,0.00,0.00,0
1765532108.73,0,0,231.12,0.00,0.00,0.00,0.00,0
1765532110.74,0,0,244.56,0.00,0.00,0.00,0.00,0
1765532112.75,0,0,240.25,0.00,0.00,0.00,0.00,0
1765532114.76,0,0,240.19,0.00,0.00,0.00,0.00,0
1765532116.77,0,0,236.94,0.00,0.00,0.00,0.00,0
1765532118.78,0,0,240.88,0.00,0.00,0.00,0.00,0
1765532120.78,0,0,250.12,0.00,0.00,0.00,0.00,0
1765532122.79,0,0,257.75,0.00,0.00,0.00,0.00,0
1765532124.80,0,0,257.44,0.00,0.00,0.00,0.00,0
1765532126.81,0,0,238.25,0.00,0.00,0.00,0.00,0
1765532128.81,0,0,241.50,0.00,0.00,0.00,0.00,0
1765532130.82,0,0,238.88,0.00,0.00,0.00,0.00,0
1765532132.83,0,0,237.12,0.00,0.00,0.00,0.00,0
1765532134.84,0,0,262.44,0.00,0.00,0.00,0.00,0
1765532136.85,0,0,267.69,0.00,0.00,0.00,0.00,0
1765532138.86,0,0,244.19,0.00,0.00,0.00,0.00,0
1765532140.87,0,0,247.12,0.00,0.00,0.00,0.00,0
1765532142.87,0,0,252.50,0.00,0.00,0.00,0.00,0
1765532144.88,0,0,255.62,0.00,0.00,0.00,0.00,0
1765532146.89,0,0,254.69,0.00,0.00,0.00,0.00,0
1765532148.90,0,0,251.12,0.00,0.00,0.00,0.00,0
1765532150.91,0,0,256.00,0.00,0.00,0.00,0.00,0
1765532152.92,0,0,251.81,0.00,0.00,0.00,0.00,0
1765532154.93,0,0,255.88,0.00,0.00,0.00,0.00,0
1765532156.93,0,0,261.62,0.00,0.00,0.00,0.00,0
1765532158.94,0,0,272.00,0.00,0.00,0.00,0.00,0
1765532160.95,0,0,227.12,0.00,0.00,0.00,0.00,0
1765532162.96,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532164.97,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532166.98,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532168.99,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532171.00,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532173.01,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532175.02,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532177.03,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532179.03,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532181.04,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532183.05,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532185.06,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532187.07,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532189.08,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532191.09,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532193.10,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532195.11,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532197.11,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532199.13,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532201.14,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532203.15,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532205.15,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532207.16,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532209.17,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532211.18,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532213.19,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532215.20,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532217.20,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532219.21,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532221.22,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532223.24,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532225.24,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532227.25,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532229.26,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532231.27,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532233.28,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532235.29,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532237.30,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532239.31,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532241.32,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532243.33,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532245.33,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532247.34,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532249.35,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532251.36,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532253.37,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532255.38,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532257.39,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532259.39,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532261.40,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532263.41,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532265.42,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532267.43,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532269.44,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532271.45,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532273.46,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532275.47,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532277.48,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532279.49,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532281.50,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532283.51,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532285.52,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532287.52,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532289.53,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532291.54,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532293.55,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532295.56,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532297.57,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532299.58,0,0,227.38,0.00,0.00,0.00,0.00,0
1765532301.59,0,0,247.00,0.00,0.00,0.00,0.00,0
1765532303.60,0,0,319.38,0.00,0.00,0.00,0.00,0
1765532305.60,0,0,9.12,0.00,0.00,0.00,0.00,0
1765532307.61,0,0,358.56,0.00,0.00,0.00,0.00,0
1765532309.62,0,0,354.12,0.00,0.00,0.00,0.00,0
1765532311.63,0,0,19.94,0.00,0.00,0.00,0.00,0
1765532313.64,0,0,358.75,0.00,0.00,0.00,0.00,0
1765532315.65,0,0,308.25,0.00,0.00,0.00,0.00,0
1765532317.66,0,0,311.94,0.00,0.00,0.00,0.00,0
1765532319.67,0,0,318.44,0.00,0.00,0.00,0.00,0
1765532321.68,0,0,318.69,0.00,0.00,0.00,0.00,0
1765532323.69,0,0,312.75,0.00,0.00,0.00,0.00,0
1765532325.70,0,0,309.50,0.00,0.00,0.00,0.00,0
1765532327.71,0,0,312.19,0.00,0.00,0.00,0.00,0
1765532329.71,0,0,308.56,0.00,0.00,0.00,0.00,0
1765532331.72,0,0,315.00,0.00,0.00,0.00,0.00,0
1765532333.73,0,0,319.75,0.00,0.00,0.00,0.00,0
1765532335.74,0,0,307.56,0.00,0.00,0.00,0.00,0
1765532337.74,0,0,332.88,0.00,0.00,0.00,0.00,0
1765532339.75,0,0,349.56,0.00,0.00,0.00,0.00,0
1765532341.76,0,0,352.31,0.00,0.00,0.00,0.00,0
1765532343.77,0,0,1.75,0.00,0.00,0.00,0.00,0
1765532345.78,0,0,356.50,0.00,0.00,0.00,0.00,0
1765532347.79,0,0,1.62,0.00,0.00,0.00,0.00,0
1765532349.80,0,0,0.88,0.00,0.00,0.00,0.00,0
1765532351.80,0,0,0.12,0.00,0.00,0.00,0.00,0
1765532353.81,0,0,359.31,0.00,0.00,0.00,0.00,0
1765532355.82,0,0,0.81,0.00,0.00,0.00,0.00,0
1765532357.83,0,0,1.81,0.00,0.00,0.00,0.00,0
1765532359.84,0,0,4.62,0.00,0.00,0.00,0.00,0
1765532361.85,0,0,358.50,0.00,0.00,0.00,0.00,0
1765532363.86,0,0,5.06,0.00,0.00,0.00,0.00,0
1765532365.87,0,0,355.50,0.00,0.00,0.00,0.00,0
1765532367.87,0,0,358.81,0.00,0.00,0.00,0.00,0
1765532369.88,0,0,0.19,0.00,0.00,0.00,0.00,0
1765532371.89,0,0,0.19,0.00,0.00,0.00,0.00,0
1765532373.90,0,0,355.31,0.00,0.00,0.00,0.00,0
1765532375.91,0,0,350.81,0.00,0.00,0.00,0.00,0
1765532377.91,0,0,350.50,0.00,0.00,0.00,0.00,0
1765532379.92,0,0,346.12,0.00,0.00,0.00,0.00,0
1765532381.93,0,0,340.50,0.00,0.00,0.00,0.00,0
1765532383.94,0,0,318.44,0.00,0.00,0.00,0.00,0
1765532385.95,0,0,302.06,0.00,0.00,0.00,0.00,0
1765532387.96,0,0,296.62,0.00,0.00,0.00,0.00,0
1765532389.97,0,0,298.25,0.00,0.00,0.00,0.00,0
1765532391.97,0,0,299.19,0.00,0.00,0.00,0.00,0
1765532393.98,0,0,285.12,0.00,0.00,0.00,0.00,0
1765532395.99,0,0,275.62,0.00,0.00,0.00,0.00,0
1765532398.00,0,0,269.38,0.00,0.00,0.00,0.00,0
1765532400.01,0,0,268.38,0.00,0.00,0.00,0.00,0
1765532402.02,0,0,270.25,0.00,0.00,0.00,0.00,0
1765532404.03,0,0,276.12,0.00,0.00,0.00,0.00,0
1765532406.04,0,0,273.81,0.00,0.00,0.00,0.00,0
1765532408.05,0,0,277.50,0.00,0.00,0.00,0.00,0
1765532410.06,0,0,281.69,0.00,0.00,0.00,0.00,0
1765532412.07,0,0,278.31,0.00,0.00,0.00,0.00,0
1765532414.07,0,0,274.00,0.00,0.00,0.00,0.00,0
1765532416.08,0,0,280.81,0.00,0.00,0.00,0.00,0
1765532418.09,0,0,277.81,0.00,0.00,0.00,0.00,0
1765532420.10,0,0,147.50,0.00,0.00,0.00,0.00,0
1765532422.11,0,0,117.81,0.00,0.00,0.00,0.00,0
1765532424.12,0,0,111.88,0.00,0.00,0.00,0.00,0
1765532426.13,0,0,108.25,0.00,0.00,0.00,0.00,0
1765532428.13,0,0,103.25,0.00,0.00,0.00,0.00,0
1765532430.14,0,0,98.50,0.00,0.00,0.00,0.00,0
1765532432.15,0,0,103.81,0.00,0.00,0.00,0.00,0
1765532434.16,0,0,115.50,0.00,0.00,0.00,0.00,0
1765532436.17,0,0,124.50,0.00,0.00,0.00,0.00,0
1765532438.17,0,0,127.00,0.00,0.00,0.00,0.00,0
1765532440.19,0,0,135.62,0.00,0.00,0.00,0.00,0
1765532442.19,0,0,138.38,0.00,0.00,0.00,0.00,0
1765532444.20,0,0,131.56,0.00,0.00,0.00,0.00,0
1765532446.21,0,0,160.56,0.00,0.00,0.00,0.00,0
1765532448.22,0,0,158.31,0.00,0.00,0.00,0.00,0
1765532450.23,0,0,165.75,0.00,0.00,0.00,0.00,0
1765532452.23,0,0,169.06,0.00,0.00,0.00,0.00,0
1765532454.24,0,0,168.88,0.00,0.00,0.00,0.00,0
1765532456.25,0,0,174.00,0.00,0.00,0.00,0.00,0
1765532458.26,0,0,178.62,0.00,0.00,0.00,0.00,0
1765532460.27,0,0,167.06,0.00,0.00,0.00,0.00,0
1765532462.27,0,0,176.62,0.00,0.00,0.00,0.00,0
1765532464.28,0,0,177.38,0.00,0.00,0.00,0.00,0
1765532466.29,0,0,159.31,0.00,0.00,0.00,0.00,0
1765532468.30,0,0,172.94,0.00,0.00,0.00,0.00,0
1765532470.31,0,0,176.12,0.00,0.00,0.00,0.00,0
1765532472.32,0,0,164.81,0.00,0.00,0.00,0.00,0
1765532474.32,0,0,172.31,0.00,0.00,0.00,0.00,0
1765532476.33,0,0,154.94,0.00,0.00,0.00,0.00,0
1765532478.34,0,0,150.94,0.00,0.00,0.00,0.00,0
1765532480.36,0,0,180.19,0.00,0.00,0.00,0.00,0
1765532482.37,0,0,221.69,0.00,0.00,0.00,0.00,0
1765532484.37,0,0,210.94,0.00,0.00,0.00,0.00,0
1765532486.38,0,0,208.88,0.00,0.00,0.00,0.00,0
1765532488.39,0,0,218.19,0.00,0.00,0.00,0.00,0
1765532490.40,0,0,222.56,0.00,0.00,0.00,0.00,0
1765532492.41,0,0,264.69,0.00,0.00,0.00,0.00,0
1765532494.42,0,0,230.44,0.00,0.00,0.00,0.00,0
1765532496.43,0,0,208.12,0.00,0.00,0.00,0.00,0
1765532498.44,0,0,203.25,0.00,0.00,0.00,0.00,0
1765532500.45,0,0,205.88,0.00,0.00,0.00,0.00,0
1765532502.46,0,0,215.88,0.00,0.00,0.00,0.00,0
1765532504.47,0,0,204.69,0.00,0.00,0.00,0.00,0
1765532506.47,0,0,210.50,0.00,0.00,0.00,0.00,0
1765532508.48,0,0,195.81,0.00,0.00,0.00,0.00,0
1765532510.49,0,0,208.56,0.00,0.00,0.00,0.00,0
1765532512.50,0,0,211.19,0.00,0.00,0.00,0.00,0
1765532514.51,0,0,207.94,0.00,0.00,0.00,0.00,0
1765532516.52,0,0,210.62,0.00,0.00,0.00,0.00,0
1765532518.53,0,0,214.12,0.00,0.00,0.00,0.00,0
1765532520.54,0,0,207.25,0.00,0.00,0.00,0.00,0
1765532522.55,0,0,210.94,0.00,0.00,0.00,0.00,0
1765532524.56,0,0,215.25,0.00,0.00,0.00,0.00,0
1765532526.57,0,0,216.75,0.00,0.00,0.00,0.00,0
1765532528.58,0,0,207.19,0.00,0.00,0.00,0.00,0
1765532530.59,0,0,211.44,0.00,0.00,0.00,0.00,0
1765532532.60,0,0,204.19,0.00,0.00,0.00,0.00,0
1765532534.61,0,0,212.44,0.00,0.00,0.00,0.00,0
1765532536.61,0,0,212.75,0.00,0.00,0.00,0.00,0
1765532538.62,0,0,213.44,0.00,0.00,0.00,0.00,0
1765532540.63,0,0,216.81,0.00,0.00,0.00,0.00,0
1765532542.64,0,0,214.44,0.00,0.00,0.00,0.00,0
1765532544.65,0,0,215.25,0.00,0.00,0.00,0.00,0
1765532546.65,0,0,214.94,0.00,0.00,0.00,0.00,0
1765532548.66,0,0,225.25,0.00,0.00,0.00,0.00,0
1765532550.67,0,0,203.44,0.00,0.00,0.00,0.00,0
1765532552.68,0,0,204.06,0.00,0.00,0.00,0.00,0
1765532554.69,0,0,209.94,0.00,0.00,0.00,0.00,0
1765532556.70,0,0,204.69,0.00,0.00,0.00,0.00,0
1765532558.71,0,0,251.75,0.00,0.00,0.00,0.00,0
1765532560.71,0,0,283.00,0.00,0.00,0.00,0.00,0
1765532562.72,0,0,283.62,0.00,0.00,0.00,0.00,0
1765532564.73,0,0,280.62,0.00,0.00,0.00,0.00,0
1765532566.74,0,0,277.25,0.00,0.00,0.00,0.00,0
1765532568.75,0,0,276.88,0.00,0.00,0.00,0.00,0
1765532570.76,0,0,277.25,0.00,0.00,0.00,0.00,0
1765532572.77,0,0,279.69,0.00,0.00,0.00,0.00,0
1765532574.78,0,0,280.69,0.00,0.00,0.00,0.00,0
1765532576.79,0,0,281.69,0.00,0.00,0.00,0.00,0
1765532578.80,0,0,281.88,0.00,0.00,0.00,0.00,0
1765532580.81,0,0,282.50,0.00,0.00,0.00,0.00,0
1765532582.82,0,0,282.19,0.00,0.00,0.00,0.00,0
1765532584.83,0,0,282.50,0.00,0.00,0.00,0.00,0
1765532586.84,0,0,282.69,0.00,0.00,0.00,0.00,0
1765532588.84,0,0,282.69,0.00,0.00,0.00,0.00,0
1765532590.85,0,0,299.88,0.00,0.00,0.00,0.00,0
1765532592.86,0,0,308.62,0.00,0.00,0.00,0.00,0
1765532594.87,0,0,308.81,0.00,0.00,0.00,0.00,0
1765532596.88,0,0,309.50,0.00,0.00,0.00,0.00,0
1765532598.89,0,0,310.75,0.00,0.00,0.00,0.00,0
1765532600.90,0,0,310.44,0.00,0.00,0.00,0.00,0
1765532602.91,0,0,310.12,0.00,0.00,0.00,0.00,0
1765532604.92,0,0,309.81,0.00,0.00,0.00,0.00,0
1765532606.93,0,0,309.81,0.00,0.00,0.00,0.00,0
1765532608.94,0,0,309.81,0.00,0.00,0.00,0.00,0
1765532610.95,0,0,311.12,0.00,0.00,0.00,0.00,0
1765532612.95,0,0,311.25,0.00,0.00,0.00,0.00,0
1765532614.97,0,0,311.06,0.00,0.00,0.00,0.00,0
1765532616.97,0,0,312.12,0.00,0.00,0.00,0.00,0
1765532618.98,0,0,309.19,0.00,0.00,0.00,0.00,0
1765532620.99,0,0,312.56,0.00,0.00,0.00,0.00,0
1765532623.00,0,0,298.31,0.00,0.00,0.00,0.00,0
1765532625.01,0,0,297.00,0.00,0.00,0.00,0.00,0
1765532627.02,0,0,308.25,0.00,0.00,0.00,0.00,0
1765532629.03,0,0,307.00,0.00,0.00,0.00,0.00,0
1765532631.04,0,0,307.94,0.00,0.00,0.00,0.00,0
1765532633.05,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532635.11,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532637.13,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532639.14,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532641.15,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532643.17,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532645.19,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532647.21,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532649.22,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532651.23,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532653.25,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532655.27,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532657.28,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532659.29,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532661.31,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532663.32,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532665.33,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532667.35,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532669.36,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532671.38,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532673.42,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532675.44,0,0,304.81,0.00,0.00,0.00,0.00,0
1765532677.45,0,0,303.69,0.00,0.00,0.00,0.00,0
1765532679.46,0,0,303.56,0.00,0.00,0.00,0.00,0
1765532681.47,0,0,318.94,0.00,0.00,0.00,0.00,0
1765532683.48,0,0,324.62,0.00,0.00,0.00,0.00,0
1765532685.49,0,0,320.69,0.00,0.00,0.00,0.00,0
1765532687.50,0,0,323.88,0.00,0.00,0.00,0.00,0
1765532689.51,0,0,332.94,0.00,0.00,0.00,0.00,0
1765532691.52,0,0,333.44,0.00,0.00,0.00,0.00,0
1765532693.53,0,0,326.88,0.00,0.00,0.00,0.00,0
1765532695.54,0,0,336.06,0.00,0.00,0.00,0.00,0
1765532697.55,0,0,333.38,0.00,0.00,0.00,0.00,0
1765532699.59,0,0,335.69,0.00,0.00,0.00,0.00,0
1765532701.62,0,0,335.75,0.00,0.00,0.00,0.00,0
1765532703.63,0,0,327.06,0.00,0.00,0.00,0.00,0
1765532705.65,0,0,327.56,0.00,0.00,0.00,0.00,0
1765532707.66,0,0,327.56,0.00,0.00,0.00,0.00,0
1765532709.68,0,0,327.56,0.00,0.00,0.00,0.00,0
1765532711.69,0,0,327.56,0.00,0.00,0.00,0.00,0
1765532713.70,0,0,327.56,0.00,0.00,0.00,0.00,0
1765532715.71,0,0,327.56,0.00,0.00,0.00,0.00,0
1765532717.73,0,0,327.56,0.00,0.00,0.00,0.00,0
1765532719.73,0,0,327.56,0.00,0.00,0.00,0.00,0
1765532721.75,0,0,327.56,0.00,0.00,0.00,0.00,0
1765532723.76,0,0,327.56,0.00,0.00,0.00,0.00,0
1765532725.77,0,0,327.56,0.00,0.00,0.00,0.00,0
1765532727.78,0,0,0.00,0.00,0.00,0.00,0.00,0
