Time,Phase,Pressure,Altitude,Heading,Roll,Pitch,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
1765366732.97,0,1019.26,-49.92,232.06,0.88,-0.50,0.08,-0.01,9.27,-0.10,0.46,-0.30,8.06,-4.00,-21.38
1765366733.08,0,1019.26,-49.91,233.94,-0.94,0.00,-0.19,-0.14,9.55,0.02,0.07,-0.31,8.50,-3.19,-21.00
1765366733.19,0,1019.26,-49.91,236.06,-0.06,-0.56,0.11,0.01,9.61,0.13,-0.30,-0.32,8.88,-2.50,-21.00
1765366733.31,0,1019.26,-49.92,238.06,1.69,-0.50,0.50,0.00,9.34,-0.13,-0.19,-0.33,7.75,-2.38,-20.56
1765366733.42,0,1019.26,-49.90,240.12,1.56,0.19,0.43,-0.12,8.94,-0.05,0.25,-0.34,7.50,-0.56,-22.19
1765366733.54,0,1019.26,-49.90,242.44,-0.56,0.12,0.04,0.00,9.50,0.00,0.35,-0.35,-2040.12,-8.88,-22.56
1765366733.65,0,1019.26,-49.91,244.62,-1.56,0.75,-0.18,-0.07,9.55,-0.16,-0.02,-0.36,8.56,-0.19,-21.75
1765366733.76,0,1019.26,-49.91,246.81,0.00,1.25,0.12,-0.10,9.49,0.05,-0.41,-0.36,8.56,1.25,-21.38
1765366733.88,0,1019.26,-49.91,249.25,2.50,0.50,0.54,0.00,10.07,0.10,-0.27,-0.37,7.88,0.88,-23.06
1765366733.99,0,1019.26,-49.91,251.50,2.62,0.50,0.54,-0.03,10.65,-0.11,0.20,-0.37,7.56,1.25,-22.56
1765366734.11,0,1019.26,-49.88,254.00,0.50,0.56,0.05,-0.11,9.90,0.12,0.34,-0.38,9.00,1.25,-22.56
1765366734.22,0,1019.26,-49.88,256.31,-0.44,-0.31,-0.17,0.00,8.00,0.09,-0.02,-0.38,9.38,1.69,-24.25
1765366734.34,0,1019.25,-49.87,258.62,0.69,-0.12,0.03,-0.10,7.31,-0.11,-0.31,-0.37,10.06,1.69,-24.25
1765366734.45,0,1019.26,-49.88,261.12,2.69,0.31,0.38,-0.10,8.46,-0.03,-0.23,-0.38,9.00,2.00,-24.25
1765366734.56,0,1019.26,-49.90,263.38,3.12,-0.19,0.53,0.03,10.58,0.14,0.11,-0.38,7.19,1.88,-24.25
1765366734.68,0,1019.26,-49.90,265.88,1.56,0.06,0.17,-0.01,11.01,-0.27,0.30,-0.37,5.56,1.25,-21.00
1765366734.79,0,1019.26,-49.91,268.19,0.38,1.12,-0.05,-0.23,9.85,0.05,0.04,-0.37,7.06,3.50,-21.00
1765366734.91,0,1019.26,-49.92,270.62,1.12,0.00,0.09,0.07,9.00,0.13,-0.23,-0.36,6.75,3.06,-21.00
1765366735.02,0,1019.26,-49.93,272.81,2.62,0.81,0.39,-0.02,9.25,-0.33,-0.19,-0.35,6.75,3.56,-21.88
1765366735.13,0,1019.26,-49.93,275.06,2.81,2.06,0.43,-0.22,9.55,-0.03,0.13,-0.36,6.06,4.69,-21.88
1765366735.25,0,1019.26,-49.93,277.25,1.38,0.94,0.09,0.10,9.54,0.13,0.26,-0.37,4.56,5.00,-21.88
1765366735.36,0,1019.26,-49.94,279.69,0.50,1.38,-0.07,-0.09,9.48,-0.25,-0.02,-0.35,7.19,4.69,-21.88
1765366735.48,0,1019.26,-49.94,281.88,1.56,1.81,0.14,-0.21,9.24,0.19,-0.28,-0.36,5.25,5.75,-23.50
1765366735.59,0,1019.26,-49.94,284.19,3.12,0.06,0.45,0.14,9.64,0.11,-0.15,-0.35,4.19,5.00,-20.56
1765366735.70,0,1019.26,-49.94,286.38,3.00,0.88,0.38,-0.11,9.40,-0.27,0.17,-0.34,3.06,4.69,-22.69
1765366735.82,0,1019.26,-49.92,288.50,1.38,1.00,0.10,-0.11,9.81,0.25,0.29,-0.35,3.88,6.88,-22.25
1765366735.93,0,1019.26,-49.93,290.81,0.06,-0.44,-0.04,0.09,9.59,0.04,0.06,-0.34,3.88,6.50,-21.88
1765366736.05,0,1019.26,-49.93,292.88,0.69,0.31,0.15,-0.19,9.52,-0.09,-0.22,-0.33,2.00,6.19,-22.69
1765366736.17,0,1019.26,-49.92,295.00,2.06,-0.38,0.34,-0.02,9.16,0.23,-0.13,-0.31,3.06,6.25,-22.69
1765366736.28,0,1019.26,-49.92,296.94,2.19,-0.81,0.29,0.04,9.53,-0.17,0.07,-0.29,2.69,6.56,-24.00
1765366736.41,0,1019.26,-49.90,298.81,1.50,0.56,0.06,-0.24,9.83,-0.09,0.07,-0.26,3.06,6.56,-24.38
1765366736.52,0,1019.26,-49.90,300.50,1.81,-0.44,0.10,0.10,10.57,0.21,-0.18,-0.24,3.88,5.38,-24.38
1765366736.64,0,1019.25,-49.87,301.88,3.12,-0.12,0.39,-0.01,10.24,-0.27,-0.18,-0.21,3.50,6.19,-25.06
1765366736.75,0,1019.25,-49.87,303.19,3.19,0.69,0.51,-0.15,9.43,0.06,0.19,-0.18,1.25,6.88,-27.25
1765366736.87,0,1019.25,-49.83,304.12,1.06,0.00,0.21,0.04,9.25,0.01,0.44,-0.14,3.06,7.69,-28.50
1765366736.99,0,1019.25,-49.83,304.94,-1.25,0.50,-0.19,-0.20,9.22,-0.07,0.20,-0.10,3.88,8.00,-27.69
1765366737.10,0,1019.24,-49.76,305.44,-0.88,-0.56,-0.12,-0.14,9.67,0.46,-0.31,-0.05,2.38,9.50,-28.50
1765366737.22,0,1019.23,-49.68,305.56,2.00,-2.62,0.28,0.27,10.42,-0.03,-0.50,0.02,2.00,7.25,-30.06
1765366737.33,0,1019.23,-49.68,305.38,4.25,-0.25,0.59,-0.14,9.75,-0.47,-0.18,0.07,0.56,8.00,-31.25
1765366737.44,0,1019.22,-49.61,304.94,3.50,1.06,0.51,-0.10,10.04,-0.02,0.37,0.11,-1.19,11.25,-31.00
1765366737.56,0,1019.22,-49.61,0.00,0.00,0.00,-0.02,0.01,8.75,-0.22,0.45,0.17,0.69,10.56,-33.06
1765366737.67,0,1019.21,-49.49,302.81,-1.06,3.38,-0.16,-0.25,8.54,-0.22,0.05,0.22,1.00,11.69,-32.25
1765366737.79,0,1019.21,-49.49,301.31,-0.25,3.00,0.13,0.03,9.06,0.14,-0.28,0.27,1.69,12.00,-31.25
1765366737.90,0,1019.20,-49.41,299.00,1.38,3.56,0.48,-0.20,8.81,-0.24,-0.04,0.32,-0.75,12.69,-31.75
1765366738.04,0,1019.19,-49.32,296.81,0.25,2.94,0.37,-0.22,9.78,0.45,0.36,0.33,1.00,13.38,-32.19
1765366738.15,0,1019.19,-49.33,294.81,-2.00,0.00,-0.14,0.15,9.65,0.21,0.24,0.35,1.69,13.06,-32.69
1765366738.27,0,1019.18,-49.27,292.38,-1.81,0.50,-0.25,-0.11,8.35,-0.27,-0.29,0.38,3.06,11.19,-33.75
1765366738.38,0,1019.18,-49.27,290.00,0.88,1.06,0.21,-0.25,8.77,0.16,-0.51,0.38,2.00,13.38,-33.00
1765366738.49,0,1019.18,-49.23,287.56,3.19,-0.81,0.60,0.09,9.42,0.31,-0.19,0.53,1.50,13.06,-33.00
1765366738.61,0,1019.18,-49.22,285.12,2.75,-0.50,0.33,-0.12,9.43,-0.23,0.27,0.41,1.50,12.25,-33.88
1765366738.72,0,1019.18,-49.22,282.44,0.94,-0.25,-0.16,-0.17,9.40,0.27,0.15,0.40,3.38,12.69,-33.38
1765366738.84,0,1019.18,-49.22,280.00,1.44,-1.62,-0.14,0.18,9.13,-0.05,-0.38,0.41,4.75,11.19,-33.75
1765366738.95,0,1019.17,-49.19,277.38,4.38,0.69,0.47,-0.15,9.22,-0.43,-0.44,0.40,4.06,12.25,-34.19
1765366739.07,0,1019.17,-49.19,275.00,5.06,1.44,0.70,-0.22,8.57,0.28,0.25,0.38,3.25,11.88,-33.38
1765366739.18,0,1019.17,-49.19,272.44,1.50,-0.19,0.28,0.14,9.28,0.08,0.74,0.37,3.69,13.38,-33.38
1765366739.30,0,1019.17,-49.19,270.19,-2.31,0.62,-0.47,-0.23,9.95,-0.15,0.40,0.38,8.38,11.88,-32.56
1765366739.41,0,1019.17,-49.19,267.94,-1.94,-0.19,-0.27,-0.03,9.52,0.31,-0.50,0.37,8.00,11.88,-32.88
1765366739.52,0,1019.17,-49.17,265.50,2.25,-0.75,0.66,0.10,9.71,-0.22,-0.60,0.37,8.38,10.50,-33.75
1765366739.64,0,1019.17,-49.17,263.38,3.62,0.88,0.76,-0.30,9.05,-0.08,0.17,0.35,7.38,10.88,-33.75
1765366739.75,0,1019.17,-49.17,261.38,0.88,-0.19,0.26,-0.17,8.71,0.33,0.56,0.29,7.38,10.06,-32.50
1765366739.86,0,1019.17,-49.17,259.62,-1.56,-1.06,-0.09,-0.05,9.71,-0.11,0.15,0.25,9.25,8.56,-32.50
1765366739.98,0,1019.17,-49.17,258.25,-0.75,-0.31,0.11,-0.14,9.76,0.01,-0.31,0.18,10.69,8.56,-33.25
1765366740.09,0,1019.17,-49.17,257.25,1.38,-0.31,0.49,-0.07,9.00,-0.03,-0.30,0.15,8.88,9.06,-33.69
1765366740.21,0,1019.17,-49.16,256.31,2.19,0.00,0.52,-0.11,9.33,0.02,0.11,0.12,9.56,8.38,-33.69
1765366740.32,0,1019.17,-49.17,255.56,0.75,-0.38,0.10,-0.19,8.76,0.20,0.28,0.14,10.38,7.69,-34.06
1765366740.43,0,1019.17,-49.17,254.56,-0.62,-2.56,-0.16,0.18,9.84,0.30,0.09,0.16,11.75,7.25,-32.50
1765366740.55,0,1019.17,-49.17,253.56,0.06,-1.81,0.12,0.05,10.91,-0.41,-0.27,0.15,10.69,6.50,-31.56
1765366740.66,0,1019.17,-49.18,252.75,1.81,0.00,0.42,-0.22,9.76,0.01,-0.18,0.12,10.38,7.69,-33.69
1765366740.78,0,1019.18,-49.22,252.06,2.12,-0.56,0.30,0.09,8.55,0.00,0.08,0.09,8.88,7.25,-32.75
1765366740.89,0,1019.18,-49.22,251.62,1.25,0.81,0.11,-0.12,8.74,-0.32,0.15,0.07,10.69,7.25,-34.50
1765366741.01,0,1019.17,-49.20,251.25,0.56,1.25,0.17,-0.14,9.81,0.22,-35.67,0.04,10.00,7.25,-32.75
1765366741.12,0,1019.17,-49.19,251.12,0.31,0.00,0.21,0.17,9.78,-0.01,0.03,0.02,10.38,7.69,-33.25
1765366741.23,0,1019.17,-49.20,251.06,0.12,1.38,0.18,-0.22,9.29,-0.22,0.05,-0.01,11.75,7.69,-33.25
1765366741.35,0,1019.17,-49.20,251.25,0.00,0.81,0.08,-0.11,9.28,0.36,0.02,-0.04,10.69,6.88,-32.50
1765366741.46,0,1019.17,-49.20,251.56,0.31,-0.94,0.07,0.06,8.74,0.07,-0.15,-0.06,11.75,7.25,-33.25
1765366741.58,0,1019.18,-49.21,252.00,1.56,-0.69,0.31,-0.17,9.50,-0.02,-0.18,-0.08,11.75,6.88,-33.69
1765366741.69,0,1019.18,-49.22,252.62,1.94,-1.69,0.49,0.02,9.99,0.26,0.08,-0.11,10.69,8.00,-33.69
1765366741.81,0,1019.17,-49.21,253.31,0.62,-1.81,0.13,0.07,9.84,-0.30,0.28,-0.11,11.06,6.19,-33.69
1765366741.92,0,1019.17,-49.20,254.00,-0.44,0.69,-0.17,-0.24,8.73,-0.26,-0.04,-0.11,10.69,8.00,-33.69
1765366742.04,0,1019.17,-49.20,254.81,0.94,0.62,0.05,-1.41,8.83,0.26,-0.35,-0.14,10.69,8.69,-33.25
1765366742.16,0,1019.17,-49.20,255.75,3.19,-1.12,0.61,0.09,10.04,0.15,-0.22,-0.15,9.56,7.69,-34.06
1765366742.28,0,1019.17,-49.20,256.75,2.62,-1.06,0.51,-0.04,9.99,-0.11,0.39,-0.17,10.69,6.50,-34.56
1765366742.39,0,1019.17,-49.21,257.88,-0.50,-0.56,-0.12,-0.04,9.08,-0.03,0.45,-0.18,11.50,6.38,-33.69
1765366742.51,0,1019.17,-49.20,259.00,-1.50,-0.19,-0.34,-0.08,9.12,-0.09,-0.20,-0.19,11.75,7.19,-32.50
1765366742.63,0,1019.17,-49.20,260.31,1.31,0.00,0.34,-0.09,8.88,0.06,-0.55,-0.20,12.56,7.19,-33.25
1765366742.75,0,1019.17,-49.19,261.69,3.56,-0.38,0.84,0.03,9.77,-0.04,-0.01,-0.21,11.00,8.25,-33.69
1765366742.86,0,1019.17,-49.20,263.06,1.31,0.31,0.38,-0.08,9.38,-0.15,0.63,-0.22,7.50,9.06,-32.00
1765366742.97,0,1019.17,-49.20,264.44,-2.38,0.62,-0.43,-0.09,9.07,0.05,0.39,-0.23,9.56,9.50,-32.50
1765366743.09,0,1019.17,-49.20,266.06,-2.19,0.56,-0.40,-0.07,8.68,-0.04,-0.44,-0.24,10.00,9.50,-30.25
1765366743.20,0,1019.18,-49.22,267.50,1.94,0.75,0.63,-0.11,9.94,0.05,-0.71,-0.25,8.88,10.56,-31.56
1765366743.32,0,1019.18,-49.22,269.19,4.19,0.00,1.09,0.13,10.10,0.00,0.27,-0.26,6.00,10.19,-33.19
1765366743.43,0,1019.18,-49.24,270.88,0.31,1.56,0.00,-0.12,9.29,-0.50,0.90,-0.25,6.00,10.56,-31.00
1765366743.55,0,1019.18,-49.26,272.56,-3.44,3.31,-0.75,-0.38,8.82,0.16,0.06,-0.25,8.88,12.75,-30.75
1765366743.66,0,1019.18,-49.26,274.06,-0.12,0.50,-0.37,0.07,9.39,0.50,-1.03,-0.23,8.50,11.69,-31.56
1765366743.77,0,1019.18,-49.27,275.44,6.44,-0.06,1.24,0.04,9.95,-0.25,-0.74,-0.23,5.19,9.88,-31.19
1765366743.89,0,1019.18,-49.28,277.12,6.50,0.38,1.25,-0.24,9.45,0.23,0.85,-0.27,2.25,9.06,-32.00
1765366744.00,0,1019.18,-49.29,278.75,-0.69,-1.31,-0.37,0.11,9.38,0.06,1.23,-0.29,5.06,11.00,-30.75
1765366744.12,0,1019.18,-49.29,280.56,-4.88,0.00,-1.11,-0.26,9.41,-0.21,-0.12,-0.28,9.25,12.00,-30.75
1765366744.23,0,1019.18,-49.29,282.31,0.19,-0.94,-0.11,-0.18,9.35,0.53,-1.33,-0.27,8.88,12.00,-29.88
1765366744.35,0,1019.18,-49.29,284.06,7.44,-3.12,1.42,0.33,9.59,-0.11,-0.59,-0.24,3.38,12.38,-31.06
1765366744.46,0,1019.18,-49.28,285.69,5.88,-0.62,1.06,-0.23,9.03,-0.43,0.89,-0.24,0.06,11.25,-30.25
1765366744.58,0,1019.18,-49.28,287.19,-1.44,-0.62,-0.52,-0.14,9.35,0.32,1.11,-0.25,3.38,12.38,-31.06
1765366744.69,0,1019.18,-49.29,288.81,-4.56,-1.38,-1.00,0.14,9.32,-0.22,-0.28,-0.25,-2040.94,12.00,-30.75
1765366744.81,0,1019.19,-49.30,290.31,0.94,1.19,0.20,-0.26,9.54,-0.28,-1.24,-0.27,4.50,12.75,-27.75
1765366744.92,0,1019.18,-49.29,291.94,6.75,0.88,1.34,0.03,9.39,0.23,-0.35,-0.28,1.19,13.19,-32.50
1765366745.03,0,1019.19,-49.30,293.81,4.50,0.75,0.90,0.16,9.36,-0.39,0.96,-0.27,0.75,11.69,-31.56
1765366745.15,0,1019.19,-49.30,295.56,-2.12,3.44,-0.61,-0.42,9.38,-0.14,0.89,-0.24,0.75,12.75,-31.56
1765366745.26,0,1019.19,-49.30,297.31,-3.75,1.81,-0.90,-0.01,9.47,0.45,-0.48,-0.24,4.06,13.50,-30.25
1765366745.37,0,1019.18,-49.29,298.69,2.50,1.06,0.37,0.11,9.50,-0.27,-1.26,-0.23,1.88,12.88,-31.50
1765366745.49,0,1019.18,-49.30,300.25,8.19,2.56,1.39,-0.27,9.31,-0.02,-0.23,-0.25,-1.75,13.56,-30.69
1765366745.60,0,1019.18,-49.29,301.81,5.00,0.62,0.75,0.10,9.44,0.35,1.05,-0.28,-1.38,13.25,-29.75
1765366745.72,0,1019.19,-49.30,303.56,-1.88,0.44,-0.57,-0.01,9.30,-0.26,0.94,-0.28,0.50,13.19,-30.56
1765366745.83,0,1019.18,-49.29,305.19,-3.50,1.56,-0.74,-0.37,9.37,0.18,-0.50,-0.27,2.56,13.56,-31.75
1765366745.94,0,1019.19,-49.30,306.88,2.56,-0.94,0.46,0.16,9.63,0.36,-1.14,-0.23,1.19,14.38,-29.25
1765366746.06,0,1019.18,-49.29,308.38,7.12,-0.75,1.33,0.04,9.43,-0.38,-0.11,-0.23,-2.88,12.00,-30.56
1765366746.17,0,1019.18,-49.28,310.00,3.56,0.44,0.59,-0.27,9.42,0.10,1.07,-0.23,-4.69,13.19,-30.88
1765366746.29,0,1019.18,-49.29,311.50,-3.00,-1.06,-0.60,0.10,9.28,0.10,0.75,-0.25,-1.00,12.75,-29.25
1765366746.40,0,1019.18,-49.29,313.00,-3.62,0.31,-0.62,-0.16,9.35,-0.36,-0.57,-0.23,0.56,12.75,-30.00
1765366746.52,0,1019.18,-49.28,314.38,2.19,0.81,0.53,-0.20,9.50,0.22,-1.07,-0.23,-2.00,13.19,-29.19
1765366746.63,0,1019.18,-49.28,315.69,6.19,-0.62,1.28,0.23,9.48,-0.06,-0.03,-0.21,-6.06,12.75,-30.50
1765366746.74,0,1019.18,-49.28,317.12,2.69,1.31,0.46,-0.21,9.47,-0.41,0.97,-0.19,-5.25,12.88,-30.56
1765366746.86,0,1019.18,-49.28,318.31,-2.81,1.62,-0.63,-0.22,9.45,0.27,0.64,-0.17,-3.88,13.56,-29.25
1765366746.97,0,1019.18,-49.29,319.38,-2.69,0.31,-0.57,0.11,9.33,-0.01,-0.62,-0.16,-1.25,13.56,-30.75
1765366747.08,0,1019.18,-49.29,320.25,3.31,1.75,0.66,-0.21,9.52,-0.22,-1.05,-0.16,-4.25,13.25,-30.50
1765366747.20,0,1019.18,-49.29,321.19,7.31,1.12,1.24,-0.06,9.33,0.32,-0.01,-0.16,-6.06,15.06,2018.81
1765366747.32,0,1019.19,-49.31,322.19,3.12,0.12,0.33,0.11,9.35,-0.15,0.99,-0.15,-6.38,12.88,-30.50
1765366747.43,0,1019.19,-49.30,323.00,-2.06,1.69,-0.64,-0.32,9.44,-0.08,0.44,-0.11,-4.88,13.25,-30.50
1765366747.55,0,1019.19,-49.30,323.75,-1.19,0.38,-0.45,-0.03,9.52,0.37,-0.70,-0.09,-3.88,14.00,-30.00
1765366747.66,0,1019.19,-49.30,324.19,4.50,-0.38,0.69,0.11,9.31,-0.12,-0.92,-0.06,-7.19,12.50,-30.38
1765366747.78,0,1019.18,-49.29,324.62,6.94,0.62,1.18,-0.19,9.49,0.03,0.34,-0.06,-6.75,12.88,-29.56
1765366747.90,0,1019.18,-49.29,325.00,1.62,-0.62,0.18,0.07,9.32,0.20,1.06,-0.06,-5.69,11.75,-30.69
1765366748.02,0,1019.19,-49.30,325.31,-3.38,0.06,-0.72,-0.11,9.39,-0.32,0.31,-0.03,-2.38,11.06,-31.19
1765366748.14,0,1019.19,-49.31,325.38,-1.50,1.00,-0.13,-0.20,9.46,0.15,-0.81,-0.02,-1.69,11.75,-29.50
1765366748.25,0,1019.19,-49.31,325.38,4.06,-0.38,0.96,0.14,9.37,0.05,-0.60,0.01,-3.88,11.38,-29.50
1765366748.37,0,1019.19,-49.31,325.31,4.62,0.81,0.92,-0.14,9.39,-0.31,0.47,0.03,-6.06,11.38,-29.06
1765366748.49,0,1019.19,-49.31,325.19,-0.81,1.12,-0.17,-0.13,9.42,0.19,0.91,0.04,-4.88,12.50,-28.69
1765366748.60,0,1019.19,-49.31,325.00,-3.81,0.31,-0.69,0.04,9.32,-0.06,0.01,0.04,-3.06,12.50,-29.88
1765366748.72,0,1019.19,-49.30,324.56,0.00,1.75,0.04,-0.24,9.43,-0.16,-0.95,0.05,-3.88,12.88,-29.38
1765366748.83,0,1019.19,-49.31,324.12,5.19,1.00,1.03,-0.06,9.58,0.29,-0.47,0.06,-5.25,12.50,2018.25
1765366748.95,0,1019.19,-49.32,323.62,5.12,0.25,0.77,0.11,9.33,-0.16,0.57,0.08,-7.88,11.38,-29.38
1765366749.06,0,1019.19,-49.32,323.19,-0.06,1.75,-0.22,-0.26,9.49,-0.12,0.80,0.09,-6.38,11.75,-29.38
1765366749.18,0,1019.19,-49.32,322.62,-2.44,0.81,-0.62,-0.04,9.33,0.27,-0.06,0.10,-2.75,12.06,-29.38
1765366749.29,0,1019.19,-49.32,321.94,0.88,0.19,0.16,0.00,9.53,-0.15,-0.89,0.12,-4.56,12.06,-30.25
1765366749.40,0,1019.19,-49.32,321.19,5.75,1.12,1.05,-0.19,9.45,0.03,-0.41,0.12,-5.69,13.25,-31.06
1765366749.52,0,1019.19,-49.31,320.38,4.81,-0.19,0.77,0.07,9.46,0.24,0.67,0.11,-6.75,12.50,-30.25
1765366749.63,0,1019.19,-49.31,319.62,-0.19,-0.25,-0.29,-0.04,9.34,-0.22,0.78,0.13,-3.50,12.50,-31.06
1765366749.74,0,1019.19,-49.31,318.75,-2.69,0.69,-0.57,-0.26,9.36,0.06,-0.11,0.14,-1.25,13.25,-30.25
1765366749.86,0,1019.19,-49.33,317.88,0.69,-0.81,0.21,0.08,9.47,0.23,-0.83,0.16,-2.75,12.50,-30.25
1765366749.98,0,1019.19,-49.32,316.81,5.12,-0.62,1.04,-0.06,9.52,-0.21,-0.33,0.17,-5.25,12.50,-30.25
1765366750.09,0,1019.19,-49.33,315.81,3.75,0.12,0.72,-0.17,9.52,0.06,0.67,0.16,-4.25,12.50,-29.75
1765366750.20,0,1019.19,-49.33,314.81,-1.38,-0.62,-0.44,0.09,9.46,0.00,0.76,0.16,-3.50,12.88,-30.25
1765366750.32,0,1019.19,-49.33,313.62,-3.44,0.69,-0.55,-0.20,9.30,-0.32,-0.19,0.17,0.56,10.25,-31.06
1765366750.43,0,1019.19,-49.32,312.56,0.19,1.12,0.22,-0.17,9.43,0.18,-0.82,0.17,-2.38,12.50,-29.75
1765366750.54,0,1019.19,-49.33,311.50,4.19,-0.19,0.99,0.14,9.36,0.06,-0.29,0.17,-4.25,11.38,-29.75
1765366750.66,0,1019.19,-49.33,310.31,2.94,0.88,0.64,-0.13,9.58,-0.22,0.66,0.18,-3.88,11.75,-30.25
1765366750.77,0,1019.19,-49.33,309.31,-1.44,0.81,-0.33,-0.12,9.48,0.21,0.55,0.17,-0.88,13.25,-29.38
1765366750.88,0,1019.19,-49.33,308.31,-2.31,0.00,-0.49,0.02,9.42,-0.10,-0.38,0.17,0.88,13.25,-29.75
1765366751.00,0,1019.19,-49.33,307.12,2.06,1.19,0.35,-0.19,9.59,-0.09,-0.80,0.16,-0.19,11.38,-30.56
1765366751.11,0,1019.19,-49.30,306.06,5.12,0.31,0.97,-0.02,8.99,0.27,-0.05,0.16,-1.25,12.88,-29.38
1765366751.23,0,1019.19,-49.32,305.00,2.62,-0.25,0.49,0.07,9.54,-0.09,0.73,0.16,-2.38,12.06,-31.50
1765366751.34,0,1019.19,-49.33,304.00,-1.56,0.50,-0.49,-0.24,9.56,0.01,0.42,0.16,-0.56,11.75,-31.06
1765366751.46,0,1019.19,-49.34,303.00,-1.31,-0.50,-0.41,-0.01,9.40,0.19,-0.50,0.16,2.00,12.50,-30.19
1765366751.57,0,1019.19,-49.35,302.00,3.06,-0.44,0.50,0.00,9.43,-0.15,-0.74,0.17,2.38,11.06,-29.69
