Time,Phase,Pressure,Altitude,Heading,Roll,Pitch,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
1765794904.90,0,1014.77,-12.66,0.00,-24.75,126.88,-4.09,-7.16,-5.34,0.00,-0.00,0.00,-16.75,13.38,-26.25
1765794905.01,0,1014.77,-12.63,0.00,-24.75,126.88,-4.10,-7.15,-5.34,0.00,0.00,0.00,-16.00,13.38,-26.56
1765794905.13,0,1014.77,-12.65,0.00,-24.75,126.88,-4.11,-7.15,-5.35,0.00,0.00,0.00,-15.25,13.06,-26.56
1765794905.25,0,1014.77,-12.67,0.00,-24.75,126.88,-4.11,-7.15,-5.38,0.00,0.00,-0.00,-16.38,13.38,-25.75
1765794905.36,0,1014.77,-12.66,0.00,-24.75,126.88,-4.13,-7.15,-5.39,0.00,-0.00,0.00,-14.88,14.19,-24.56
1765794905.47,0,1014.77,-12.64,0.00,-24.75,126.88,-4.11,-7.17,-5.35,0.00,-0.00,-0.00,-15.25,14.19,-25.75
1765794905.59,0,1014.77,-12.64,0.00,-24.75,126.88,-4.11,-7.12,-5.39,0.00,0.00,-0.00,-16.75,13.38,-27.00
1765794905.70,0,1014.77,-12.65,0.00,-24.75,126.88,-4.09,-7.15,-5.38,-0.00,-0.00,-0.00,-16.38,13.06,-26.56
1765794905.82,0,1014.77,-12.63,0.00,-24.75,126.88,-4.08,-7.15,-5.35,0.00,-0.00,0.00,-15.25,13.75,-26.56
1765794905.93,0,1014.77,-12.64,0.00,-24.75,126.88,-4.09,-7.13,-5.32,0.00,-0.00,0.00,-15.25,14.88,-27.06
1765794906.05,0,1014.77,-12.65,0.00,-24.75,126.88,-4.13,-7.14,-5.36,0.00,-0.00,0.00,-14.88,14.19,-26.56
1765794906.17,0,1014.77,-12.65,0.00,-24.75,126.88,-4.12,-7.16,-5.34,-0.00,0.00,-0.00,-15.56,13.38,-25.75
1765794906.28,0,1014.77,-12.65,0.00,-24.75,126.88,-4.13,-7.15,-5.35,0.00,0.00,-0.00,-16.00,14.88,-27.06
1765794906.40,0,1014.77,-12.65,0.00,-24.75,126.88,-4.13,-7.16,-5.37,0.00,-0.00,0.00,-15.25,14.56,-26.25
1765794906.51,0,1014.77,-12.65,0.00,-24.75,126.88,-4.08,-7.14,-5.37,0.00,0.00,0.00,-14.88,14.88,-26.25
1765794906.63,0,1014.77,-12.64,0.00,-24.75,126.88,-4.08,-7.14,-5.35,0.00,-0.14,0.00,-16.38,14.56,-25.38
1765794906.74,0,1014.77,-12.65,0.00,-24.75,126.88,-4.08,-7.13,-5.36,0.00,-0.00,0.00,-14.56,14.19,-26.56
1765794906.86,0,1014.77,-12.66,0.00,-24.75,126.88,-4.12,-7.15,-5.37,-0.00,0.00,0.00,-16.00,13.75,-26.25
1765794906.97,0,1014.77,-12.66,0.00,-24.75,126.88,-4.11,-7.14,-5.34,0.00,0.00,-0.00,-16.00,13.75,-26.56
1765794907.09,0,1014.77,-12.65,0.00,-24.75,126.88,-4.12,-7.16,-5.38,-0.00,-0.00,0.00,-16.38,14.19,-26.25
1765794907.20,0,1014.77,-12.66,0.00,-24.75,126.88,-4.12,-7.15,-5.37,0.00,0.00,0.00,-14.88,14.56,-27.06
1765794907.32,0,1014.77,-12.66,0.00,-24.75,126.88,-4.10,-7.15,-5.39,0.00,0.00,0.00,-14.19,13.75,-26.25
1765794907.43,0,1014.77,-12.66,0.00,-24.75,126.88,-4.10,-7.14,-5.37,-0.00,-0.00,0.00,-15.25,13.75,-25.38
1765794907.55,0,1014.77,-12.67,0.00,-24.75,126.88,-4.09,-7.16,-5.41,0.00,0.00,-0.00,-15.56,13.38,-27.06
1765794907.66,0,1014.77,-12.67,0.00,-24.75,126.88,-4.09,-7.14,-5.38,0.00,0.00,0.00,-14.88,14.56,-26.25
1765794907.78,0,1014.77,-12.67,0.00,-24.75,126.88,-4.08,-7.14,-5.35,0.00,0.00,-0.00,-14.56,13.38,-25.38
1765794907.89,0,1014.77,-12.69,0.00,-24.75,126.88,-4.09,-7.14,-5.33,0.00,0.00,-0.14,-16.00,14.19,-26.56
1765794908.01,0,1014.78,-12.69,0.00,-24.75,126.88,-4.12,-7.14,-5.39,0.00,0.00,-0.00,-16.38,13.38,-27.06
1765794908.12,0,1014.77,-12.68,0.00,-24.75,126.88,-4.10,-7.15,-5.35,0.00,0.00,0.00,-16.00,14.19,-26.56
1765794908.24,0,1014.77,-12.68,0.00,-24.75,126.88,-4.12,-7.13,-5.39,-0.00,-0.00,0.00,-15.56,14.19,-27.06
1765794908.35,0,1014.78,-12.70,0.00,-24.75,126.88,-4.09,-7.15,-5.37,0.00,0.00,-0.00,-16.00,14.19,-25.38
1765794908.47,0,1014.78,-12.69,0.00,-24.75,126.88,-4.10,-7.11,-5.36,-0.00,0.00,-0.00,-15.56,14.19,-26.25
1765794908.58,0,1014.78,-12.70,0.00,-24.75,126.88,-4.09,-7.13,-5.37,-0.00,0.00,0.00,-14.88,14.19,-25.38
1765794908.70,0,1014.77,-12.69,0.00,-24.75,126.88,-4.12,-7.13,-5.35,0.00,0.00,-0.00,-16.38,13.75,-26.56
1765794908.81,0,1014.78,-12.70,0.00,-24.75,126.88,-4.12,-7.15,-5.32,0.00,0.00,-0.00,-16.75,13.06,-27.06
1765794908.93,0,1014.78,-12.70,0.00,-24.75,126.88,-4.12,-7.17,-5.35,0.00,0.00,0.00,-15.25,12.75,-27.06
1765794909.04,0,1014.78,-12.69,0.00,-24.75,126.88,-4.11,-7.16,-5.36,0.00,0.00,0.00,-16.00,14.19,-25.88
1765794909.15,0,1014.77,-12.69,0.00,-24.75,126.88,-4.12,-7.13,-5.39,-0.00,0.00,0.00,-15.56,13.75,-26.56
1765794909.27,0,1014.78,-12.70,0.00,-24.75,126.88,-4.10,-7.11,-5.37,0.00,0.00,-0.00,-15.56,13.38,-26.56
1765794909.38,0,1014.78,-12.70,0.00,-24.75,126.88,-4.09,-7.12,-5.37,-0.00,0.00,-0.00,-15.25,14.56,-26.25
1765794909.50,0,1014.78,-12.70,0.00,-24.75,126.88,-4.08,-7.16,-5.33,0.00,0.00,0.00,-15.25,13.38,-26.25
1765794909.61,0,1014.78,-12.72,0.00,-24.75,126.88,-4.10,-7.14,-5.35,0.00,0.00,0.00,-15.56,14.19,-25.38
1765794909.73,0,1014.78,-12.74,0.00,-24.75,126.88,-4.11,-7.14,-5.35,-0.00,0.00,0.00,2032.75,13.75,-27.38
1765794909.85,0,1014.78,-12.73,0.00,-24.75,126.88,-4.10,-7.21,-5.32,0.01,0.00,-0.00,-16.00,13.06,-27.06
1765794909.97,0,1014.78,-12.73,0.00,-24.75,126.88,-4.12,-7.13,-5.36,-0.00,-0.00,0.00,-15.56,13.38,-27.38
1765794910.08,0,1014.78,-12.74,0.00,-24.75,126.88,-4.13,-7.13,-5.37,-0.00,0.00,0.00,-15.56,13.06,-25.38
1765794910.20,0,1014.78,-12.74,0.00,-24.75,126.88,-4.09,-7.13,-5.35,0.00,0.00,-0.00,-14.56,13.38,-27.38
1765794910.32,0,1014.78,-12.74,0.00,-24.75,126.88,-4.09,-7.15,-5.36,0.00,0.00,0.00,-14.19,13.75,-26.25
1765794910.44,0,1014.78,-12.73,0.00,-24.75,126.88,-4.08,-7.16,-5.34,0.00,0.00,0.00,-15.25,13.75,-26.25
1765794910.55,0,1014.78,-12.74,0.00,-24.75,126.88,-4.10,-7.15,-5.33,0.00,0.00,0.00,-16.00,12.75,-27.06
1765794910.67,0,1014.78,-12.74,0.00,-24.75,126.88,-4.14,-7.16,-5.37,0.00,0.00,0.00,-15.56,14.19,-27.06
1765794910.79,0,1014.78,-12.76,0.00,-24.75,126.88,-4.11,-7.17,-5.33,-0.00,0.00,0.00,-16.38,13.75,-25.38
1765794910.90,0,1014.78,-12.76,0.00,-24.75,126.88,-4.11,-7.14,-5.36,-0.00,-0.00,0.00,-16.38,13.38,-26.69
1765794911.02,0,1014.78,-12.76,0.00,-24.75,126.88,-4.10,-7.14,-5.36,-0.00,0.00,0.00,-14.88,13.38,-27.38
1765794911.14,0,1014.78,-12.77,0.00,-24.75,126.88,-4.10,-7.15,-5.37,0.00,0.00,0.00,-16.38,14.56,-25.38
1765794911.25,0,1014.78,-12.77,0.00,-24.75,126.88,-4.09,-7.13,-5.34,0.00,0.00,0.00,-15.56,13.38,-26.25
1765794911.36,0,1014.78,-12.77,0.00,-24.75,126.88,-4.14,-7.14,-5.37,0.00,0.00,0.00,-14.88,14.19,-27.06
1765794911.50,0,1014.79,-12.79,0.00,-24.75,126.88,-4.12,-7.13,-5.36,0.00,0.00,0.00,-14.88,14.56,-25.38
1765794911.62,0,1014.79,-12.78,0.00,-24.75,126.88,-4.09,-7.13,-5.36,-0.00,0.00,0.00,-16.00,13.06,-26.25
1765794911.73,0,1014.79,-12.79,0.00,-24.75,126.88,-4.13,-7.13,-5.37,0.00,0.00,-0.00,-14.88,13.38,-27.06
1765794911.85,0,1014.79,-12.79,0.00,-24.75,126.88,-4.08,-7.14,-5.36,0.00,0.00,0.00,-16.00,14.56,-25.88
1765794911.96,0,1014.79,-12.79,0.00,-24.75,126.88,-4.09,-7.12,-5.36,-0.00,-0.00,0.00,-14.88,14.19,-26.25
1765794912.08,0,1014.79,-12.78,0.00,-24.75,126.88,-4.10,-7.14,-5.38,0.00,-0.00,-0.00,-14.88,12.00,-28.69
1765794912.19,0,1014.79,-12.79,0.00,-24.75,126.88,-4.11,-7.12,-5.36,0.00,0.00,0.00,-14.88,14.19,-25.50
1765794912.31,0,1014.79,-12.78,0.00,-24.75,126.88,-4.12,-7.16,-5.35,0.00,-0.00,0.00,-16.00,13.75,-27.06
1765794912.42,0,1014.79,-12.78,0.00,-24.75,126.88,-4.13,-5.87,-5.35,0.00,-0.00,0.00,-14.88,14.19,-26.69
1765794912.54,0,1014.79,-12.78,0.00,-24.75,126.88,-4.12,-7.15,-5.37,0.00,-0.00,0.00,-16.75,14.56,-27.06
1765794912.65,0,1014.79,-12.79,0.00,-24.75,126.88,-4.12,-7.14,-5.36,0.00,0.00,0.00,-14.88,13.75,-25.88
1765794912.77,0,1014.79,-12.80,0.00,-24.75,126.88,-4.09,-7.14,-5.36,0.00,-0.00,0.00,-15.56,13.75,-25.88
1765794912.88,0,1014.79,-12.82,0.00,-24.75,126.88,-4.08,-7.13,-5.33,0.00,-0.00,0.00,-15.25,14.19,-27.06
1765794913.00,0,1014.79,-12.82,0.00,-24.75,126.88,-4.10,-7.13,-5.33,0.00,0.00,-0.00,-15.25,14.19,-25.88
1765794913.11,0,1014.79,-12.81,0.00,-24.75,126.88,-4.10,-7.14,-5.33,0.00,0.00,0.00,-16.75,13.75,-26.25
1765794913.23,0,1014.79,-12.81,0.00,-24.75,126.88,-4.14,-7.17,-5.36,0.00,-0.00,0.00,-15.25,14.56,-26.69
1765794913.34,0,1014.79,-12.84,0.00,-24.75,126.88,-4.14,-7.15,-5.38,-0.00,0.00,-0.00,-15.56,14.56,-27.06
1765794913.46,0,1014.79,-12.82,0.00,-24.75,126.88,-4.11,-7.15,-5.37,0.00,-0.00,0.00,-14.88,13.75,-26.69
1765794913.57,0,1014.79,-12.82,0.00,-24.75,126.88,-4.10,-7.16,-5.37,-0.00,0.14,0.00,-14.88,14.19,-25.50
1765794913.69,0,1014.79,-12.82,0.00,-24.75,126.88,-4.14,-7.12,-5.34,0.00,0.00,0.00,-16.00,13.38,-26.69
1765794913.80,0,1014.79,-12.82,0.00,-24.75,126.88,-4.10,-7.11,-5.35,0.00,0.00,-0.00,-15.56,14.19,-25.88
1765794913.92,0,1014.79,-12.83,0.00,-24.75,126.88,-4.06,-7.14,-5.32,0.00,0.00,-0.00,-16.00,14.19,-26.25
1765794914.03,0,1014.79,-12.83,0.00,-24.75,126.88,-4.11,-7.15,-5.35,0.00,-0.00,0.00,-14.56,14.19,-25.88
1765794914.14,0,1014.79,-12.83,0.00,-24.75,126.88,-4.10,-7.13,-5.37,0.00,-0.00,0.00,-14.56,13.38,-26.69
1765794914.26,0,1014.79,-12.84,0.00,-24.75,126.88,-4.15,-7.14,-5.36,-0.00,0.00,0.00,-14.56,13.38,-26.25
1765794914.37,0,1014.79,-12.84,0.00,-24.75,126.88,-4.11,-7.17,-5.37,-0.00,0.00,0.00,-16.38,14.19,-26.25
1765794914.49,0,1014.79,-12.83,0.00,-24.75,126.88,-4.13,-7.15,-5.36,-0.00,0.00,0.00,-14.19,13.38,-26.25
1765794914.60,0,1014.79,-12.82,0.00,-24.75,126.88,-4.10,-7.16,-5.37,-0.00,0.00,0.00,-16.00,13.38,-27.06
1765794914.72,0,1014.79,-12.83,0.00,-24.75,126.88,-4.09,-7.11,-5.32,-0.00,0.00,-0.00,-15.56,13.38,-27.06
1765794914.83,0,1014.79,-12.83,0.00,-24.75,126.88,-4.10,-7.13,-5.33,0.00,0.00,-0.00,-14.88,13.38,-26.69
1765794914.95,0,1014.79,-12.84,0.00,-24.75,126.88,-4.11,-7.14,-5.36,0.00,-0.00,0.00,-16.00,13.38,-25.50
1765794915.06,0,1014.80,-12.86,0.00,-24.75,126.88,-4.12,-7.14,-5.34,-0.00,0.00,0.00,-15.25,13.38,-26.69
1765794915.18,0,1014.79,-12.84,0.00,-24.75,126.88,-4.12,-7.17,-5.36,0.00,-0.00,0.00,-15.56,13.38,-26.25
1765794915.30,0,1014.79,-12.84,0.00,-24.75,126.88,-4.13,-7.17,-5.35,0.00,0.00,0.00,-15.56,15.25,-25.88
