Time,Phase,Pressure,Altitude,Heading,Roll,Pitch,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
1765366883.64,0,1019.29,-50.15,248.06,3.00,-1.12,0.14,0.07,9.51,0.09,0.10,-0.32,37.38,-10.06,-40.69
1765366883.76,0,1019.29,-50.16,250.12,2.19,-0.81,0.04,-0.02,9.48,-0.14,0.03,-0.29,36.00,-9.38,-38.50
1765366883.87,0,1019.29,-50.16,251.81,2.19,-0.38,0.11,-0.06,9.51,0.07,-0.09,-0.26,36.69,-6.75,-38.50
1765366883.99,0,1019.29,-50.15,253.44,2.56,-0.88,0.24,0.08,9.47,0.01,-0.06,-0.23,37.25,-7.19,-39.25
1765366884.10,0,1019.29,-50.17,254.69,2.44,0.00,0.24,-0.06,9.38,-0.23,0.08,-0.19,35.88,-6.38,-39.75
1765366884.22,0,1019.29,-50.17,255.88,1.56,0.69,0.12,-0.08,9.42,0.02,0.16,-0.16,34.69,-5.00,-39.00
1765366884.33,0,1019.29,-50.16,256.75,0.81,0.44,0.02,0.06,9.40,-0.03,0.07,-0.13,37.69,-3.88,-37.75
1765366884.45,0,1019.29,-50.14,257.44,0.88,1.50,0.12,-0.08,9.42,-0.20,-0.07,-0.08,38.19,-2.69,-38.56
1765366884.56,0,1019.29,-50.14,257.81,1.31,1.75,0.19,-0.08,9.37,0.08,-0.04,-0.05,37.00,-0.88,-38.19
1765366884.68,0,1019.29,-50.15,258.00,1.25,1.31,0.24,0.07,9.54,-0.06,0.07,-0.01,37.25,-0.88,-39.38
1765366884.79,0,1019.29,-50.16,258.00,0.62,2.06,0.11,-0.11,9.36,-0.13,0.11,0.03,37.38,-1.25,-38.56
1765366884.91,0,1019.29,-50.17,257.75,0.19,1.81,0.03,-0.03,9.38,0.15,0.00,0.06,36.69,0.19,-37.25
1765366885.02,0,1019.29,-50.15,257.19,0.62,1.06,0.11,0.04,9.58,-0.01,-0.13,0.10,38.19,-0.88,-36.50
1765366885.13,0,1019.29,-50.15,256.44,1.44,1.38,0.24,-0.08,9.54,-0.03,-0.11,0.14,38.19,-1.69,-39.38
1765366885.24,0,1019.29,-50.15,255.44,1.62,0.81,0.24,-0.03,9.83,0.16,0.03,0.17,37.38,-2.38,-39.38
1765366885.36,0,1019.29,-50.14,254.12,1.19,0.38,0.10,0.02,9.35,-0.06,0.07,0.21,37.38,-4.19,-38.56
1765366885.48,0,1019.29,-50.13,252.69,0.94,0.75,0.07,-0.15,9.46,0.02,-0.02,0.25,37.38,-4.19,-38.19
1765366885.59,0,1019.29,-50.15,251.12,1.38,-0.12,0.13,0.03,9.47,0.19,-0.10,0.28,37.38,-5.69,-37.75
1765366885.70,0,1019.29,-50.15,249.19,2.00,-0.31,0.24,0.02,9.51,-0.11,-0.07,0.31,36.00,-7.19,-37.75
1765366885.82,0,1019.29,-50.14,247.06,2.00,0.12,0.23,-0.14,9.42,0.08,0.07,0.33,36.00,-8.69,-39.38
1765366885.94,0,1019.29,-50.14,244.94,1.31,-0.81,0.10,0.04,9.39,0.14,0.11,0.35,37.00,-10.88,-38.56
1765366886.05,0,1019.29,-50.15,242.50,0.88,-0.56,0.05,-0.04,9.35,-0.15,-0.00,0.38,37.00,-13.38,-39.38
1765366886.17,0,1019.29,-50.14,240.19,1.25,-0.25,0.14,-0.13,9.46,0.15,-0.09,0.39,35.56,-13.25,-40.25
1765366886.29,0,1019.29,-50.13,237.56,1.81,-1.19,0.24,0.11,9.30,0.06,-0.04,0.40,35.19,-16.00,-39.06
1765366886.40,0,1019.29,-50.15,234.81,1.56,-0.25,0.24,-0.08,9.56,-0.18,0.11,0.42,34.06,-17.06,-39.38
1765366886.52,0,1019.29,-50.15,232.25,0.69,-0.12,0.08,-0.07,9.49,0.17,0.14,0.42,33.00,-16.56,-37.75
1765366886.63,0,1019.29,-50.15,229.44,0.12,-0.69,0.05,0.08,9.51,-0.07,0.02,0.43,32.25,-19.69,-37.75
1765366886.75,0,1019.29,-50.15,226.75,0.38,0.38,0.14,-0.11,9.44,-0.13,-0.08,0.44,30.69,-20.38,-38.19
1765366886.86,0,1019.29,-50.16,224.06,0.69,0.19,0.25,-0.01,9.36,0.19,0.01,0.43,29.88,-21.19,-39.06
1765366886.98,0,1019.29,-50.15,221.19,0.31,-0.31,0.19,0.07,9.40,-0.08,0.11,0.44,-2018.44,-22.56,-37.38
1765366887.09,0,1019.29,-50.15,218.50,-0.25,0.56,0.09,-0.14,9.68,-0.11,0.10,0.44,28.88,-24.56,-39.06
1765366887.20,0,1019.29,-50.16,215.81,-0.50,0.19,0.06,0.00,9.39,0.15,-0.03,0.43,27.38,-25.56,-38.56
1765366887.32,0,1019.29,-50.15,212.94,0.00,0.00,0.15,0.04,9.42,-0.09,-0.10,0.44,27.00,-26.25,-36.88
1765366887.43,0,1019.29,-50.17,210.25,0.44,0.50,0.23,-0.12,9.50,0.02,-0.03,0.44,23.69,-28.88,-38.56
1765366887.55,0,1019.29,-50.16,207.38,0.25,-0.25,0.17,0.04,9.37,0.14,0.06,0.43,22.19,-29.25,-37.75
1765366887.66,0,1019.29,-50.15,204.50,0.00,-0.06,0.08,-0.02,9.41,-0.15,0.03,0.43,20.69,-30.00,-37.38
1765366887.78,0,1019.29,-50.15,201.81,0.06,0.31,0.09,-0.14,9.53,0.07,-0.07,0.43,21.50,-32.19,-39.06
1765366887.90,0,1019.29,-50.17,199.00,0.69,-0.62,0.16,0.06,9.53,0.10,-0.11,0.43,16.69,-33.25,-38.19
1765366888.01,0,1019.29,-50.17,196.38,1.25,-0.31,0.26,-0.05,9.50,-0.12,-0.05,0.43,16.38,-34.19,-37.38
1765366888.13,0,1019.29,-50.17,193.75,1.19,-0.19,0.18,-0.08,9.50,0.14,0.05,0.42,14.19,-34.06,-38.56
1765366888.24,0,1019.29,-50.17,191.00,0.81,-1.12,0.10,0.05,9.56,0.06,0.04,0.41,13.75,-35.56,-37.38
1765366888.35,0,1019.29,-50.17,188.56,0.88,-0.62,0.11,-0.06,9.38,-0.11,-0.04,0.40,10.50,-36.69,-36.50
1765366888.47,0,1019.29,-50.17,186.00,1.25,-0.62,0.21,-0.07,9.40,0.15,-0.04,0.38,10.50,-36.00,-36.88
1765366888.58,0,1019.29,-50.17,183.69,1.31,-1.38,0.21,0.10,9.53,0.05,0.03,0.36,7.19,-38.75,-37.38
1765366888.70,0,1019.29,-50.17,181.50,0.94,-0.75,0.20,-0.06,9.70,-0.12,0.09,0.35,6.06,-37.38,-37.38
1765366888.81,0,1019.29,-50.17,179.25,0.44,-0.81,0.12,-0.05,9.46,0.16,0.07,0.33,4.19,-37.75,-36.88
1765366888.92,0,1019.29,-50.15,177.31,0.31,-1.44,0.11,0.07,9.26,-0.03,-0.01,0.31,4.56,-38.50,-37.00
1765366889.04,0,1019.29,-50.16,175.38,0.56,-0.69,0.19,-0.10,9.29,-0.08,-0.03,0.29,0.88,-38.50,-36.88
1765366889.15,0,1019.29,-50.16,173.69,0.62,-0.88,0.24,-0.01,9.45,0.13,0.04,0.26,2.00,-37.75,-37.38
1765366889.27,0,1019.29,-50.16,172.12,0.19,-1.12,0.16,0.03,9.51,-0.08,0.10,0.24,0.19,-38.50,-36.06
1765366889.38,0,1019.29,-50.16,170.62,-0.19,-0.19,0.08,-0.11,9.52,-0.08,0.05,0.21,0.56,-38.19,-36.50
1765366889.49,0,1019.29,-50.16,169.38,-0.12,-0.44,0.12,-0.02,9.44,0.11,-0.04,0.19,-0.88,-37.75,-37.75
1765366889.61,0,1019.29,-50.16,168.31,0.25,-0.56,0.17,0.01,9.45,-0.09,-0.07,0.16,-2.00,-38.19,-37.38
1765366889.72,0,1019.29,-50.17,167.38,0.56,0.06,0.22,-0.11,9.31,-0.04,-0.03,0.14,-2.38,-37.75,-37.38
1765366889.84,0,1019.29,-50.16,166.56,0.56,-0.19,0.17,0.00,9.26,0.09,0.05,0.11,-2.38,-38.50,-37.38
1765366889.95,0,1019.29,-50.16,166.00,0.25,-0.12,0.12,0.02,9.50,-0.11,0.03,0.08,-4.25,-38.19,-37.25
1765366890.06,0,1019.29,-50.17,165.56,0.25,0.38,0.09,-0.10,9.57,-0.01,-0.05,0.05,-4.88,-38.19,-38.06
1765366890.18,0,1019.29,-50.18,165.31,0.81,0.00,0.17,0.02,9.46,0.07,-0.09,0.02,-4.56,-39.25,-37.25
1765366890.29,0,1019.29,-50.17,165.25,1.25,0.00,0.25,-0.03,9.61,-0.09,-0.04,0.00,-4.88,-39.25,-37.25
1765366890.41,0,1019.29,-50.18,165.31,1.31,0.19,0.19,-0.05,9.47,0.06,0.03,-0.03,-6.06,-38.88,-37.19
1765366890.52,0,1019.29,-50.18,165.62,1.12,-0.31,0.13,0.02,9.52,0.05,0.03,-0.06,-5.25,-38.50,-37.25
1765366890.64,0,1019.29,-50.18,166.06,1.06,-0.12,0.13,-0.06,9.40,-0.07,-0.02,-0.08,-4.25,-38.88,-36.38
1765366890.75,0,1019.29,-50.17,166.62,1.25,-0.12,0.18,-0.04,9.64,0.06,-0.03,-0.10,-4.25,-38.50,-36.75
1765366890.87,0,1019.29,-50.17,167.44,1.31,-0.62,0.22,-0.01,9.59,0.04,0.01,-0.13,-4.56,-38.19,-36.75
1765366890.98,0,1019.29,-50.17,168.31,1.00,-0.56,0.19,-0.05,9.11,-0.04,0.08,-0.16,-4.25,-38.50,-36.06
1765366891.10,0,1019.29,-50.18,169.44,0.38,-0.56,0.15,-0.03,9.39,0.05,0.09,-0.18,-2.00,-38.88,-37.75
1765366891.21,0,1019.29,-50.17,170.62,0.00,-0.81,0.07,-0.01,9.51,-0.01,0.01,-0.21,-0.88,-38.50,-35.25
1765366891.33,0,1019.29,-50.17,172.00,0.25,-0.50,0.10,-0.02,9.56,-0.04,-0.08,-0.22,0.25,-38.19,-36.00
1765366891.45,0,1019.29,-50.17,173.50,0.75,-0.50,0.20,-0.03,9.26,0.01,-0.06,-0.25,1.38,-39.25,-36.38
1765366891.56,0,1019.29,-50.18,175.19,0.88,-0.38,0.19,-0.02,9.13,-0.06,0.02,-0.26,0.56,-38.50,-35.50
1765366891.68,0,1019.29,-50.17,177.00,0.62,0.00,0.11,-0.05,9.69,-0.04,0.03,-0.28,4.19,-38.88,-37.69
1765366891.80,0,1019.29,-50.17,178.75,0.75,0.00,0.13,0.00,9.72,-0.02,-0.06,-0.30,6.38,-40.00,-36.38
1765366891.91,0,1019.29,-50.18,180.81,1.25,0.44,0.19,-0.03,9.33,-0.10,-0.06,-0.31,6.75,-39.75,-36.75
1765366892.03,0,1019.29,-50.19,182.94,1.50,0.75,0.20,-0.05,9.37,0.00,0.01,-0.33,6.06,-38.56,-37.69
1765366892.15,0,1019.29,-50.19,185.12,1.25,0.62,0.15,0.00,9.60,-0.01,0.05,-0.34,9.38,-39.25,-37.69
1765366892.27,0,1019.29,-50.19,187.19,1.12,0.88,0.11,-0.07,9.37,-0.05,-0.00,-0.34,9.00,-37.88,-37.25
1765366892.38,0,1019.29,-50.19,189.50,1.38,0.81,0.15,-0.04,9.56,0.05,-0.20,-0.35,11.19,-36.38,-37.69
1765366892.50,0,1019.29,-50.20,191.62,1.69,0.50,0.24,0.01,9.41,-0.01,-0.02,-0.35,11.88,-35.56,-37.69
1765366892.61,0,1019.29,-50.20,193.81,1.62,0.75,0.22,-0.06,9.54,-0.04,0.06,-0.35,13.38,-34.88,-37.69
1765366892.72,0,1019.29,-50.19,196.19,1.06,0.50,0.13,-0.02,9.46,0.07,0.09,-0.35,15.69,-34.19,-38.06
1765366892.84,0,1019.29,-50.18,198.31,0.75,0.25,0.09,0.00,9.45,-0.02,0.02,-0.35,15.00,-34.19,-37.69
1765366892.95,0,1019.29,-50.19,200.62,0.88,0.44,0.16,-0.04,9.46,0.00,-0.05,-0.35,18.56,-33.38,-37.25
1765366893.07,0,1019.29,-50.18,202.75,1.19,0.12,0.19,-0.02,9.38,0.05,-0.02,-0.35,19.75,-32.25,-37.25
1765366893.18,0,1019.29,-50.18,205.06,1.06,0.06,0.17,-0.03,9.36,-0.06,0.04,-0.35,19.75,-31.50,-36.75
1765366893.30,0,1019.29,-50.19,207.19,0.75,0.31,0.11,-0.05,9.41,-0.00,0.04,-0.35,20.50,2017.12,-38.06
1765366893.41,0,1019.29,-50.19,209.31,0.75,0.12,0.09,0.01,9.52,0.01,-0.04,-0.34,22.69,-30.50,-37.19
1765366893.52,0,1019.29,-50.19,211.62,1.25,0.44,0.16,-0.02,9.61,-0.09,-0.09,-0.34,23.75,-29.69,-36.38
1765366893.64,0,1019.29,-50.17,213.88,1.81,0.62,0.21,-0.05,9.51,0.02,-0.05,-0.34,24.88,-29.00,-37.69
1765366893.76,0,1019.29,-50.17,215.94,1.88,0.50,0.18,0.00,9.40,-0.03,0.01,-0.34,27.50,-26.38,-37.69
1765366893.87,0,1019.29,-50.17,218.00,1.75,0.88,0.11,-0.04,9.43,-0.07,0.02,-0.33,27.50,-26.06,-38.06
1765366893.98,0,1019.29,-50.17,220.25,1.75,0.88,0.09,-0.03,9.43,0.04,-0.04,-0.33,28.19,-25.38,-37.25
1765366894.10,0,1019.29,-50.17,222.19,2.12,0.69,0.17,0.02,9.44,-0.04,-0.08,-0.32,28.56,-25.00,-39.25
1765366894.21,0,1019.29,-50.17,224.12,2.44,1.00,0.23,-0.04,9.45,-0.06,-0.03,-0.31,28.88,-23.50,-38.88
1765366894.32,0,1019.29,-50.16,226.00,2.31,0.88,0.20,-0.02,9.47,0.03,0.06,-0.30,29.19,-22.69,-38.50
1765366894.44,0,1019.29,-50.17,227.94,1.75,0.69,0.11,-0.01,9.44,-0.03,0.07,-0.28,30.69,-21.56,-39.00
1765366894.55,0,1019.29,-50.17,229.62,1.50,0.88,0.11,-0.05,9.50,-0.03,-0.01,-0.27,33.56,-20.25,-38.50
1765366894.66,0,1019.29,-50.17,231.19,1.69,0.75,0.15,-0.01,9.49,0.03,-0.04,-0.25,33.56,-18.75,-37.69
1765366894.78,0,1019.29,-50.19,232.81,1.81,0.56,0.21,0.00,9.45,-0.03,0.01,-0.24,32.88,-18.06,-39.25
1765366894.89,0,1019.29,-50.19,234.19,1.50,0.75,0.17,-0.03,9.36,-0.01,0.08,-0.22,33.56,-17.69,-37.69
1765366895.01,0,1019.29,-50.19,235.56,0.94,0.56,0.10,-0.01,9.43,0.02,0.07,-0.20,34.00,-16.88,-38.50
1765366895.12,0,1019.29,-50.19,236.75,0.75,0.56,0.09,-0.02,9.36,-0.03,-0.02,-0.17,34.69,-14.69,-37.69
1765366895.24,0,1019.29,-50.18,237.81,1.06,0.56,0.16,-0.03,9.51,0.01,-0.06,-0.15,34.69,-15.00,-38.50
1765366895.35,0,1019.29,-50.19,238.69,1.44,0.38,0.20,-0.01,9.44,0.02,-0.02,-0.13,34.69,-13.88,-38.50
1765366895.47,0,1019.29,-50.20,239.44,1.31,0.38,0.17,-0.03,9.47,-0.02,0.03,-0.11,35.50,-14.25,-37.69
1765366895.58,0,1019.29,-50.21,240.06,1.12,0.44,0.11,-0.03,9.43,-0.00,0.02,-0.08,35.88,2034.12,-36.75
1765366895.70,0,1019.30,-50.21,240.50,1.25,0.44,0.11,-0.01,9.53,-0.01,-0.06,-0.06,36.56,-13.25,-36.75
1765366895.86,0,1019.30,-50.22,240.88,2.00,0.56,0.20,-0.04,9.39,-0.01,-0.07,-0.03,34.69,-13.25,-38.06
1765366895.98,0,1019.30,-50.23,240.94,2.19,0.56,0.20,-0.02,9.79,0.02,-0.00,-0.00,35.06,-12.88,-38.19
1765366896.10,0,1019.30,-50.22,240.88,2.00,0.31,0.15,0.00,9.50,0.02,0.04,0.03,35.88,-14.00,-38.50
1765366896.22,0,1019.30,-50.22,240.62,1.81,0.44,0.11,-0.07,9.10,-0.01,0.00,0.05,35.50,-12.19,-37.69
1765366896.33,0,1019.30,-50.22,240.25,1.88,0.12,0.10,-0.01,9.00,0.06,-0.07,0.07,36.19,-12.50,-38.50
1765366896.45,0,1019.30,-50.22,239.69,2.25,0.12,0.26,0.04,9.58,-0.06,-0.02,0.10,35.06,-13.25,-37.69
1765366896.57,0,1019.29,-50.20,239.00,1.88,0.75,0.27,-0.10,10.19,-0.06,0.13,0.12,34.38,-14.38,-37.69
1765366896.68,0,1019.29,-50.20,238.12,0.81,0.62,0.10,-0.10,10.20,0.11,0.16,0.14,35.06,-14.75,-37.25
1765366896.80,0,1019.29,-50.20,237.19,0.44,-0.56,-0.02,0.02,9.94,0.20,-0.10,0.16,35.06,-15.75,-38.06
1765366896.92,0,1019.29,-50.20,236.06,1.81,-1.25,0.15,-0.01,8.93,0.00,-0.26,0.18,34.38,-16.19,-39.00
1765366897.04,0,1019.29,-50.20,234.88,3.06,-1.38,0.35,-0.09,8.69,0.11,-0.06,0.18,32.56,-16.56,-40.19
1765366897.15,0,1019.29,-50.20,233.62,2.62,-1.88,0.34,0.08,9.61,0.02,0.20,0.18,32.19,-17.25,-39.00
1765366897.27,0,1019.29,-50.19,232.50,1.06,-0.81,0.05,-0.03,9.03,-0.33,0.24,0.19,32.88,-18.06,-37.69
1765366897.38,0,1019.29,-50.18,231.25,0.00,0.75,0.07,-0.10,10.43,-0.10,0.08,0.19,34.00,-17.69,-36.75
1765366897.50,0,1019.29,-50.18,230.06,0.00,0.75,0.10,0.05,9.73,-0.03,-0.07,0.20,35.88,-18.75,-38.50
1765366897.62,0,1019.29,-50.18,228.75,0.56,1.62,0.23,-0.06,9.26,-0.17,-0.05,0.20,32.56,-17.69,-39.00
1765366897.73,0,1019.29,-50.17,227.50,0.44,1.56,0.24,-0.07,10.01,0.15,0.09,0.19,32.56,-18.06,-39.75
1765366897.85,0,1019.29,-50.15,226.31,-0.12,0.62,0.00,0.10,10.11,0.02,0.03,0.19,32.56,-18.75,-39.75
1765366897.97,0,1019.29,-50.16,225.00,0.56,1.19,0.00,-0.11,9.54,-0.11,-0.26,0.21,31.25,-18.38,-40.56
1765366898.08,0,1019.29,-50.14,223.69,2.50,1.19,0.29,0.00,8.64,0.05,-0.30,0.21,29.06,-17.25,-40.19
1765366898.20,0,1019.29,-50.14,222.25,3.50,1.31,0.46,-0.01,8.82,-0.08,0.01,0.21,26.56,-17.25,-42.75
1765366898.31,0,1019.28,-50.11,221.00,2.12,1.50,0.26,-0.05,8.99,0.05,0.37,0.21,25.50,-17.38,-42.75
1765366898.42,0,1019.28,-50.10,219.62,-0.38,1.06,-0.07,0.04,10.42,0.04,0.32,0.21,27.88,-18.50,-41.56
1765366898.54,0,1019.28,-50.09,218.31,-1.19,1.19,-0.11,-0.06,9.73,-0.03,-0.08,0.22,27.19,-18.50,-41.06
1765366898.66,0,1019.28,-50.09,216.81,0.19,1.00,0.13,-0.01,9.28,0.03,-0.31,0.22,27.50,-19.56,-40.25
1765366898.77,0,1019.28,-50.08,215.38,1.81,0.81,0.42,0.00,9.36,0.04,-0.16,0.23,23.50,-19.69,-41.56
1765366898.88,0,1019.28,-50.05,214.00,1.62,0.81,0.38,0.00,9.49,-0.03,0.22,0.22,21.25,-20.50,-40.75
1765366899.00,0,1019.28,-50.05,212.56,-0.31,1.00,0.02,-0.07,9.35,-0.01,0.32,0.22,23.19,-21.25,-41.06
1765366899.11,0,1019.27,-50.04,211.19,-1.44,0.56,-0.16,-0.03,9.21,0.11,0.03,0.22,24.19,-22.00,-39.06
1765366899.22,0,1019.27,-50.04,209.81,-0.38,0.12,0.02,-0.04,9.27,0.02,-0.32,0.22,20.88,-22.75,-39.88
1765366899.34,0,1019.27,-50.01,208.38,1.62,-0.12,0.45,-0.03,9.48,0.11,-0.21,0.22,19.88,-23.06,-39.88
1765366899.45,0,1019.27,-50.01,207.00,1.75,-0.69,0.45,0.03,10.00,0.05,0.17,0.22,18.69,-25.69,-39.38
1765366899.57,0,1019.27,-50.00,205.69,0.06,-0.62,0.02,-0.07,9.82,0.00,0.30,0.21,18.00,-24.38,-39.38
1765366899.68,0,1019.27,-49.99,204.25,-1.00,-1.06,-0.18,0.02,9.46,0.06,-0.04,0.22,18.69,-25.06,-37.75
1765366899.80,0,1019.27,-49.99,202.81,0.31,-0.69,0.13,0.00,9.42,-0.15,-0.31,0.22,18.38,-26.88,-39.38
1765366899.91,0,1019.27,-49.96,201.50,1.88,-8.19,0.48,-0.13,9.73,0.06,-0.13,0.21,16.88,-26.88,-39.06
1765366900.03,0,1019.27,-49.96,200.31,1.44,-1.06,0.35,0.07,9.48,0.15,0.28,0.19,15.00,-27.25,-38.56
1765366900.14,0,1019.26,-49.91,199.12,-0.38,-1.00,-0.08,-0.01,9.08,-0.16,0.26,0.05,16.19,-28.00,-38.19
1765366900.25,0,1019.26,-49.90,197.88,-0.88,-0.12,-0.21,-0.13,8.35,-0.02,-0.15,0.18,16.50,-27.69,-37.38
1765366900.37,0,1019.26,-49.90,196.81,0.75,-0.31,0.16,0.01,9.13,0.03,-0.38,0.17,14.00,-26.88,-38.19
1765366900.48,0,1019.26,-49.90,195.69,2.94,0.12,0.43,0.00,9.09,-0.17,-0.21,0.16,12.50,-28.38,-38.56
1765366900.60,0,1019.26,-49.89,194.88,3.00,1.06,0.38,-0.13,9.33,-0.01,0.18,0.13,11.69,-27.69,-40.25
1765366900.71,0,1019.26,-49.89,194.06,1.19,0.31,0.06,0.04,9.58,0.14,0.28,0.11,12.50,-29.50,-38.56
1765366900.82,0,1019.26,-49.90,193.44,0.19,0.44,-0.08,0.00,9.64,-0.16,0.01,0.09,12.06,-29.50,-37.75
1765366900.94,0,1019.26,-49.90,192.94,1.06,1.19,0.16,-0.17,9.69,0.06,-0.23,0.07,12.50,-28.69,-39.38
1765366901.05,0,1019.26,-49.90,192.50,2.19,0.00,0.38,0.07,8.85,0.22,-0.06,0.05,12.50,-29.50,-40.25
1765366901.17,0,1019.26,-49.92,192.12,1.56,-0.12,0.33,0.00,10.00,-0.18,0.23,0.04,10.69,-30.56,-38.56
1765366901.28,0,1019.26,-49.92,191.94,-0.06,0.44,-0.03,-0.12,9.59,0.08,0.24,0.02,12.06,-29.50,-39.06
1765366901.39,0,1019.26,-49.92,191.94,-0.62,-0.56,-0.05,0.10,9.40,0.10,-0.08,0.01,11.00,-29.50,-37.38
1765366901.50,0,1019.26,-49.92,191.94,0.50,-0.06,0.22,-0.08,9.44,-0.17,-0.21,-0.01,11.69,-29.06,-38.19
1765366901.62,0,1019.26,-49.93,192.06,1.25,-0.12,0.40,-0.11,9.40,0.22,-0.01,-0.03,9.50,-30.19,-38.19
1765366901.73,0,1019.26,-49.92,192.25,0.56,-1.56,0.22,0.15,9.55,0.08,0.23,-0.05,9.88,-29.88,-37.38
1765366901.84,0,1019.26,-49.92,192.62,-0.75,-0.56,-0.02,-0.12,9.13,-0.23,0.16,-0.06,12.06,-30.56,-38.19
1765366901.96,0,1019.26,-49.94,193.06,-0.88,-0.31,-0.05,-0.12,9.53,0.21,-0.13,-0.08,12.88,-29.50,-38.19
1765366902.07,0,1019.26,-49.95,193.56,0.44,-1.38,0.23,0.18,9.84,-0.04,-0.26,-0.09,10.69,-29.88,-36.88
1765366902.19,0,1019.26,-49.94,194.19,1.69,0.19,0.44,-0.16,9.64,-0.29,-0.07,-0.10,10.25,-30.19,-37.38
1765366902.30,0,1019.26,-49.93,194.94,1.06,0.31,0.26,-0.08,9.49,0.22,0.25,-0.13,11.38,-28.38,-39.06
1765366902.41,0,1019.26,-49.93,195.81,-0.44,-0.50,-0.08,0.13,9.54,-0.09,0.17,-0.14,12.88,-29.06,-38.56
1765366902.53,0,1019.26,-49.94,196.62,-0.38,1.06,-0.09,-0.17,9.04,-0.28,-0.17,-0.15,14.25,-28.38,-37.38
1765366902.64,0,1019.26,-49.93,197.56,1.38,1.00,0.23,-0.10,9.43,0.30,-0.34,-0.16,15.38,-27.69,-37.75
1765366902.76,0,1019.26,-49.92,198.69,3.00,-0.56,0.49,0.21,9.80,0.02,-0.10,-0.17,13.56,-28.38,-39.88
1765366902.87,0,1019.26,-49.92,199.75,2.31,0.81,0.31,-0.17,9.48,-0.30,0.30,-0.18,14.69,-27.69,-39.06
1765366902.99,0,1019.26,-49.92,201.00,0.00,1.12,-0.08,-0.09,9.39,0.18,0.32,-0.19,16.19,-26.88,-38.56
1765366903.10,0,1019.26,-49.91,202.25,-0.69,0.12,-0.20,0.13,9.39,-0.03,-0.13,-0.20,16.88,-26.50,-37.75
1765366903.22,0,1019.26,-49.90,203.56,1.44,1.38,0.15,-0.14,9.42,-0.16,-0.46,-0.21,17.19,-26.50,-40.25
1765366903.34,0,1019.26,-49.90,205.00,3.69,0.69,0.57,-0.03,9.90,0.30,-0.15,-0.23,16.50,-26.50,-39.88
1765366903.46,0,1019.26,-49.90,206.50,2.81,0.00,0.38,0.15,9.09,-0.20,0.34,-0.23,17.56,-28.00,-39.75
1765366903.58,0,1019.26,-49.90,208.00,0.38,1.81,-0.08,-0.27,9.55,-0.13,0.35,-0.23,19.06,-25.50,-39.75
1765366903.69,0,1019.26,-49.90,209.62,-0.44,0.56,-0.25,0.02,9.77,0.37,-0.11,-0.24,21.25,-24.00,-39.00
1765366903.81,0,1019.26,-49.89,211.19,1.62,0.19,0.22,0.09,9.45,-0.27,-0.42,-0.24,20.50,-24.50,-37.25
1765366903.92,0,1019.26,-49.90,212.75,3.44,1.50,0.60,-0.26,9.66,0.01,-0.11,-0.26,18.69,-22.50,-39.75
1765366904.03,0,1019.25,-49.87,214.31,2.50,-0.25,0.37,0.11,9.44,0.31,0.34,-0.27,19.88,-22.88,-40.19
1765366904.15,0,1019.25,-49.86,215.88,0.19,0.00,-0.10,0.00,9.37,-0.40,0.31,-0.26,22.50,-22.06,-37.25
1765366904.26,0,1019.25,-49.85,217.62,-0.50,1.69,-0.20,-0.28,9.46,0.07,-0.10,-0.26,23.25,-20.25,-38.06
1765366904.37,0,1019.25,-49.85,219.19,1.06,-0.12,0.15,0.12,9.27,0.27,-0.33,-0.26,22.88,-19.88,-39.00
1765366904.49,0,1019.25,-49.84,220.75,2.56,0.38,0.49,0.00,9.29,-0.38,-0.08,-0.25,22.50,-19.50,-39.00
1765366904.60,0,1019.25,-49.84,222.50,1.75,1.38,0.36,-0.23,9.60,0.18,0.31,-0.26,22.88,-18.75,-39.75
1765366904.72,0,1019.25,-49.83,224.12,-0.31,-0.25,-0.07,0.20,9.47,0.07,0.26,-0.27,24.69,-18.06,-38.06
1765366904.83,0,1019.25,-49.83,225.81,-0.62,1.00,-0.14,-0.13,9.67,-0.30,-0.16,-0.25,25.50,-17.00,-36.75
1765366904.94,0,1019.25,-49.83,227.31,1.12,1.00,0.19,-0.15,9.24,0.27,-0.34,-0.25,25.06,-16.19,-38.06
1765366905.06,0,1019.25,-49.85,228.75,2.56,-0.44,0.50,0.21,9.58,-0.03,-0.06,-0.24,25.50,-16.88,-39.00
1765366905.17,0,1019.25,-49.85,230.38,1.75,1.12,0.30,-0.13,9.72,-0.31,0.28,-0.24,25.06,-15.38,-39.00
1765366905.28,0,1019.25,-49.86,231.88,0.00,1.19,-0.08,-0.11,9.26,0.23,0.23,-0.24,27.56,-14.69,-38.00
1765366905.40,0,1019.25,-49.85,233.38,-0.25,0.19,-0.13,0.11,9.44,-0.07,-0.17,-0.23,28.00,-14.38,-38.06
1765366905.51,0,1019.25,-49.85,234.88,1.69,1.38,0.19,-0.12,9.34,-0.17,-0.36,-0.23,27.25,-12.56,-39.00
1765366905.63,0,1019.25,-49.86,236.31,3.12,0.94,0.48,0.00,9.47,0.21,-0.05,-0.24,26.19,-11.69,-39.00
1765366905.74,0,1019.25,-49.84,237.94,2.31,0.38,0.26,0.10,9.44,-0.14,0.26,35.51,26.88,-12.50,-39.75
