Timestamp,Lat,Lon,Heading,Dist,TargetAngle,L_Speed,R_Speed,Fix
2026-03-03 00:36:33,35.707475,139.70565,356.62,40.43,356.80,0.80,0.80,1
2026-03-03 00:36:33,35.707475,139.70565,356.56,40.43,356.80,0.80,0.80,1
2026-03-03 00:36:34,35.707491,139.705606,359.00,38.62,2.55,0.79,0.81,1
2026-03-03 00:36:34,35.707491,139.705606,359.12,38.62,2.55,0.79,0.81,1
2026-03-03 00:36:34,35.707491,139.705606,0.06,38.62,2.55,0.79,0.81,1
2026-03-03 00:36:34,35.707491,139.705606,359.56,38.62,2.55,0.79,0.81,1
2026-03-03 00:36:34,35.707491,139.705606,358.75,38.62,2.55,0.78,0.82,1
2026-03-03 00:36:35,35.707496,139.705605,356.62,38.07,2.72,0.78,0.82,1
2026-03-03 00:36:35,35.707496,139.705605,355.88,38.07,2.72,0.77,0.83,1
2026-03-03 00:36:35,35.707496,139.705605,354.88,38.07,2.72,0.77,0.83,1
2026-03-03 00:36:35,35.707496,139.705605,355.12,38.07,2.72,0.77,0.83,1
2026-03-03 00:36:36,35.707496,139.705605,359.88,38.07,2.72,0.79,0.81,1
2026-03-03 00:36:36,35.707498,139.705603,358.50,37.86,3.01,0.78,0.82,1
2026-03-03 00:36:36,35.707498,139.705603,355.62,37.86,3.01,0.77,0.83,1
2026-03-03 00:36:36,35.707498,139.705603,358.12,37.86,3.01,0.78,0.82,1
2026-03-03 00:36:36,35.707498,139.705603,357.12,37.86,3.01,0.78,0.82,1
2026-03-03 00:36:37,35.707498,139.705603,357.12,37.86,3.01,0.78,0.82,1
2026-03-03 00:36:37,35.707498,139.705603,358.31,37.86,3.01,0.78,0.82,1
2026-03-03 00:36:37,35.707498,139.705603,358.00,37.86,3.01,0.78,0.82,1
2026-03-03 00:36:37,35.707498,139.705603,0.25,37.86,3.01,0.79,0.81,1
2026-03-03 00:36:37,35.707498,139.705603,358.75,37.86,3.01,0.78,0.82,1
2026-03-03 00:36:38,35.7075,139.705601,356.69,37.65,3.30,0.77,0.83,1
