Timestamp,Pressure_hPa,Temp_C,Altitude_m,Heading,Roll,Pitch,AccelX,AccelY,AccelZ
1765363388.63,1019.60,26.66,-52.75,11.69,10.19,4.94,2.35,-0.37,9.16
1765363388.74,1019.61,26.66,-52.78,9.88,10.56,4.56,2.07,-0.56,9.67
1765363388.85,1019.61,26.66,-52.78,10.50,9.38,5.19,0.62,-1.45,9.97
1765363388.96,1019.60,26.67,-52.78,11.06,9.75,3.75,1.82,-0.59,9.14
1765363389.07,1019.60,26.67,-52.77,11.75,9.50,3.19,1.23,-0.95,8.66
1765363389.18,1019.61,26.68,-52.78,12.00,10.44,1.00,2.21,-0.58,9.29
1765363389.29,1019.60,26.68,-52.76,11.50,11.44,1.44,1.69,-0.38,8.26
1765363389.41,1019.60,26.68,-52.77,11.62,11.44,3.56,1.56,-2.21,8.81
1765363389.52,1019.60,26.68,-52.70,11.94,11.00,2.38,1.31,-0.22,9.08
1765363389.63,1019.60,26.68,-52.70,12.81,11.62,1.81,1.80,-0.69,8.03
1765363389.74,1019.59,26.68,-52.69,13.25,11.19,1.25,1.46,0.65,9.33
1765363389.85,1019.59,26.68,-52.68,13.50,11.00,1.00,1.91,-0.18,9.34
1765363389.96,1019.60,26.68,-52.71,12.50,11.38,1.94,2.24,0.11,8.33
1765363390.07,1019.60,26.68,-52.71,12.81,11.50,2.75,2.04,-0.84,10.29
1765363390.18,1019.59,26.68,-52.69,13.62,11.25,2.75,1.68,-0.58,9.08
1765363390.29,1019.60,26.69,-52.70,14.50,10.88,2.81,2.29,-0.43,9.07
1765363390.40,1019.59,26.69,-52.67,14.38,10.19,2.81,1.67,-0.47,8.86
1765363390.51,1019.59,26.69,-52.68,13.88,10.38,2.88,2.53,-0.70,10.05
1765363390.62,1019.60,26.69,-52.71,12.69,10.38,4.31,1.30,-0.89,9.86
1765363390.73,1019.60,26.69,-52.73,13.38,10.12,4.44,1.80,0.23,9.44
1765363390.84,1019.60,26.70,-52.73,14.94,10.00,3.25,1.29,-0.30,9.86
1765363390.95,1019.60,26.70,-52.71,17.00,10.12,3.31,1.64,-0.10,9.15
1765363391.06,1019.60,26.71,-52.73,18.12,10.12,3.56,1.91,-0.37,8.93
1765363391.17,1019.60,26.71,-52.72,18.88,10.19,2.69,1.73,-0.16,9.60
1765363391.28,1019.60,26.72,-52.73,18.44,10.06,3.50,2.10,-0.45,8.98
1765363391.39,1019.61,26.72,-52.79,16.31,10.12,4.69,1.22,-0.61,9.20
1765363391.51,1019.61,26.73,-52.80,15.44,10.19,5.94,0.94,-1.71,8.90
1765363391.62,1019.61,26.73,-52.84,16.69,10.75,5.06,2.12,0.59,9.87
1765363391.73,1019.61,26.73,-52.84,19.12,11.19,5.69,2.13,-0.40,8.71
1765363391.84,1019.61,26.73,-52.80,20.50,11.38,6.00,1.46,-0.68,9.31
1765363391.96,1019.61,26.74,-52.81,22.31,11.38,7.06,1.53,-1.33,9.04
1765363392.07,1019.61,26.74,-52.81,23.44,11.44,7.31,1.64,-1.24,8.99
1765363392.18,1019.61,26.74,-52.80,23.62,11.25,7.06,1.85,-0.98,9.44
1765363392.30,1019.61,26.74,-52.81,23.62,11.19,7.62,3.03,-1.13,9.24
1765363392.41,1019.61,26.74,-52.85,18.69,11.00,6.44,2.27,-0.83,9.28
1765363392.52,1019.61,26.75,-52.86,15.19,11.56,2.56,1.72,-1.42,7.86
1765363392.63,1019.62,26.75,-52.92,14.88,11.56,-0.81,1.56,0.99,9.29
1765363392.74,1019.62,26.75,-52.92,15.38,10.50,-2.69,1.17,0.90,8.85
1765363392.85,1019.63,26.75,-52.96,17.31,10.38,-3.69,1.36,0.31,9.39
1765363392.96,1019.63,26.75,-52.96,19.69,10.31,-2.38,1.76,0.04,8.61
1765363393.07,1019.61,26.75,-52.84,20.56,9.50,-2.56,1.91,0.83,9.66
1765363393.18,1019.61,26.75,-52.85,21.50,8.56,-2.19,0.72,0.55,9.40
1765363393.29,1019.61,26.75,-52.82,23.12,9.62,-2.75,1.76,1.61,9.29
1765363393.41,1019.61,26.76,-52.82,25.44,9.50,-5.31,1.05,2.18,10.65
1765363393.52,1019.60,26.76,-52.75,27.94,9.94,-5.94,1.58,1.60,10.01
1765363393.63,1019.60,26.76,-52.70,30.81,9.38,-5.50,1.36,1.35,10.39
1765363393.74,1019.60,26.76,-52.70,34.44,9.56,-3.50,1.73,1.32,10.50
1765363393.85,1019.59,26.76,-52.66,40.31,4.62,-2.50,-0.78,-0.11,7.76
1765363393.98,1019.59,26.77,-52.67,41.56,4.56,-6.00,-0.32,2.31,11.10
1765363394.09,1019.59,26.77,-52.69,48.12,3.50,-2.62,0.01,0.04,8.37
1765363394.20,1019.59,26.77,-52.69,51.19,4.94,-1.44,0.68,1.24,10.15
1765363394.32,1019.59,26.77,-52.65,51.25,5.69,-0.25,0.86,0.55,8.93
1765363394.43,1019.59,26.77,-52.65,51.38,5.69,1.31,1.65,0.37,8.72
1765363394.54,1019.59,26.77,-52.61,49.62,4.62,1.12,0.92,-0.34,9.59
1765363394.65,1019.59,26.77,-52.62,46.38,3.75,0.06,1.13,1.56,10.60
1765363394.76,1019.59,26.78,-52.66,42.06,5.38,-0.44,1.05,2.49,10.17
1765363394.87,1019.60,26.78,-52.73,36.38,8.38,5.75,0.51,-1.38,8.80
1765363394.98,1019.60,26.78,-52.74,34.44,9.50,8.81,1.66,-1.97,8.74
1765363395.09,1019.58,26.78,-52.60,32.50,11.25,7.88,2.04,-1.14,9.11
1765363395.21,1019.58,26.78,-52.60,31.38,12.12,6.94,1.90,-0.94,9.39
1765363395.32,1019.57,26.78,-52.45,29.75,12.81,7.56,1.92,-1.10,9.38
1765363395.43,1019.56,26.77,-52.43,28.19,12.75,7.31,2.26,-0.99,9.65
1765363395.54,1019.55,26.77,-52.34,26.50,12.12,7.06,1.13,-0.67,8.91
1765363395.65,1019.55,26.77,-52.34,26.31,12.12,8.69,1.52,-0.82,9.67
1765363395.76,1019.54,26.77,-52.25,26.38,13.19,10.62,1.72,-2.27,8.48
1765363395.87,1019.54,26.77,-52.26,25.94,15.19,11.00,2.66,-1.92,8.46
1765363395.98,1019.54,26.77,-52.20,24.38,16.81,7.00,3.27,-0.07,9.38
1765363396.09,1019.54,26.77,-52.20,19.25,18.38,1.81,2.98,-0.37,8.80
1765363396.20,1019.53,26.77,-52.15,9.69,21.06,-4.88,2.60,1.22,9.65
1765363396.31,1019.53,26.77,-52.15,5.25,23.62,-6.19,3.60,2.17,5.40
1765363396.42,1019.52,26.77,-52.09,5.06,26.06,-4.25,4.37,0.93,8.23
1765363396.53,1019.51,26.77,-52.01,7.69,27.69,-4.25,4.57,0.05,7.58
1765363396.64,1019.51,26.78,-52.02,9.50,29.06,-5.19,5.39,1.42,7.85
1765363396.75,1019.50,26.78,-51.93,9.50,29.31,-7.94,4.32,0.83,8.00
1765363396.86,1019.50,26.78,-51.92,11.44,28.00,-8.62,4.53,1.15,7.55
1765363396.97,1019.49,26.78,-51.84,11.06,29.31,-8.88,5.13,1.58,7.72
1765363397.08,1019.49,26.77,-51.83,9.88,30.69,-8.44,4.24,2.44,6.63
1765363397.19,1019.48,26.77,-51.76,9.50,31.56,-7.94,4.89,1.34,6.75
1765363397.30,1019.48,26.77,-51.76,12.56,29.12,-6.12,5.34,1.38,8.21
1765363397.41,1019.49,26.77,-51.79,14.75,26.19,-7.19,3.62,1.57,9.03
1765363397.53,1019.49,26.78,-51.80,15.19,23.19,-5.50,4.12,2.15,8.86
1765363397.64,1019.50,26.78,-51.87,12.88,23.38,-3.00,3.94,1.17,9.44
1765363397.75,1019.50,26.78,-51.87,11.38,24.06,-1.19,4.22,0.18,8.72
1765363397.86,1019.50,26.78,-51.90,10.88,22.56,-0.19,4.01,-0.79,9.16
1765363397.97,1019.50,26.79,-51.87,10.88,19.62,-2.62,3.51,0.88,8.50
1765363398.08,1019.50,26.79,-51.87,12.50,17.25,-6.56,2.65,1.65,8.34
1765363398.20,1019.49,26.79,-51.84,15.81,17.00,-6.44,3.19,1.41,8.92
1765363398.31,1019.49,26.80,-51.85,19.31,16.44,-6.62,1.99,1.38,8.87
1765363398.42,1019.49,26.80,-51.84,20.06,17.12,-6.00,2.55,0.39,9.29
1765363398.53,1019.49,26.81,-51.84,20.75,19.38,-4.56,4.16,0.73,9.06
1765363398.64,1019.49,26.81,-51.83,23.69,20.94,-4.44,2.65,1.37,9.80
1765363398.75,1019.49,26.80,-51.82,25.06,22.31,-4.00,3.47,1.11,8.65
1765363398.86,1019.50,26.80,-51.91,26.00,23.62,-3.62,4.36,0.64,8.59
1765363398.97,1019.50,26.81,-51.92,29.81,24.06,-4.00,4.23,0.37,8.80
1765363399.08,1019.50,26.81,-51.94,35.62,24.00,-6.62,3.27,1.37,7.81
1765363399.19,1019.51,26.82,-51.95,41.19,23.50,-8.12,1.29,2.79,4.47
1765363399.30,1019.51,26.82,-51.99,43.38,23.44,-4.50,2.82,-0.12,9.25
1765364067.77,1019.51,26.83,-52.01,44.56,24.00,-4.56,4.16,0.52,8.55
1765364067.88,1019.52,26.83,-52.10,44.62,22.75,-6.50,3.37,2.26,7.53
1765364067.99,1019.53,26.83,-52.14,44.81,20.94,-7.06,3.02,1.91,8.82
1765364068.10,1019.53,26.83,-52.15,44.12,19.19,-6.81,3.04,1.75,9.06
1765364068.21,1019.53,26.83,-52.14,43.69,18.56,-5.62,2.48,1.17,9.18
1765364068.32,1019.53,26.83,-52.14,40.88,19.31,-3.50,3.15,0.78,7.06
1765364068.44,1019.52,26.83,-52.06,36.75,19.06,-0.62,2.74,0.88,7.41
1765364068.55,1019.52,26.83,-52.07,32.38,17.31,2.38,3.23,0.28,8.00
1765364068.66,1019.52,26.83,-52.05,28.00,15.38,4.62,2.39,-0.47,9.54
1765364068.77,1019.52,26.84,-52.05,25.56,12.69,4.38,0.37,-0.56,10.10
1765364068.88,1019.52,26.84,-52.09,22.75,11.44,3.69,0.51,-0.25,10.04
1765364068.99,1019.52,26.83,-52.08,19.31,13.12,3.88,1.75,-0.75,10.30
1765364069.10,1019.52,26.83,-52.10,13.62,13.75,-0.25,1.84,0.07,9.32
1765364069.21,1019.52,26.84,-52.11,9.44,13.88,-6.06,2.36,0.91,9.16
1765364069.32,1019.52,26.84,-52.07,4.94,12.94,-11.81,0.94,1.31,7.97
1765364069.43,1019.52,26.85,-52.08,358.69,14.94,-11.38,3.03,2.13,8.47
1765364069.54,1019.52,26.86,-52.04,356.00,15.56,-9.19,2.83,1.69,8.45
1765364069.65,1019.52,26.86,-52.05,358.25,18.69,-8.56,1.24,2.05,5.56
1765364069.76,1019.52,26.86,-52.05,0.19,32.75,-19.75,7.37,7.42,10.09
1765364069.91,1019.52,26.86,-52.10,204.12,25.75,-13.75,3.89,1.90,7.90
1765364070.03,1019.52,26.85,-52.08,204.44,23.75,-10.88,3.65,1.75,8.38
1765364070.14,1019.53,26.85,-52.15,203.38,23.25,-12.06,3.44,1.87,8.38
1765364070.26,1019.53,26.85,-52.14,201.62,22.56,-17.00,3.85,3.31,7.59
1765364070.37,1019.53,26.85,-52.14,201.38,19.50,-27.25,3.87,4.58,6.67
1765364070.49,1019.52,26.85,-52.10,199.81,15.25,-32.69,2.56,4.57,7.52
1765364070.59,1019.52,26.86,-52.11,200.00,9.12,-36.38,2.06,6.07,7.15
1765364070.71,1019.52,26.86,-52.09,200.38,5.88,-42.69,0.88,6.85,6.50
1765364070.82,1019.52,26.86,-52.09,201.12,3.12,-45.19,0.42,6.69,5.93
1765364070.93,1019.52,26.86,-52.09,203.00,1.62,-43.50,0.06,6.92,6.22
1765364071.04,1019.52,26.86,-52.10,202.06,2.69,-43.38,0.69,7.16,6.84
1765364071.15,1019.54,26.86,-52.25,201.69,3.00,-41.94,0.76,5.70,6.16
1765364071.26,1019.54,26.87,-52.26,201.94,5.75,-35.50,0.75,5.20,7.26
1765364071.37,1019.54,26.87,-52.26,203.62,7.94,-28.62,0.18,3.83,6.38
1765364071.48,1019.54,26.88,-52.27,203.81,14.19,-23.56,1.53,3.93,8.40
1765364071.59,1019.56,26.88,-52.38,199.88,16.62,-22.12,2.72,4.09,8.83
1765364071.70,1019.56,26.88,-52.39,196.94,16.88,-19.94,4.01,2.30,7.71
1765364071.82,1019.55,26.88,-52.36,197.00,17.00,-16.75,3.18,3.94,9.26
1765364071.95,1019.55,26.88,-52.35,197.00,16.44,-15.56,2.63,2.62,8.40
1765364072.06,1019.55,26.89,-52.35,198.44,15.94,-13.38,1.58,1.64,9.19
1765364072.18,1019.55,26.89,-52.35,200.00,14.38,-9.00,3.31,1.14,9.36
1765364072.29,1019.55,26.89,-52.35,201.75,8.44,-7.31,1.63,0.97,7.67
1765364072.40,1019.55,26.89,-52.33,202.44,6.12,-5.31,4.02,3.56,10.06
1765364072.51,1019.55,26.89,-52.34,202.12,5.81,-6.00,1.07,0.44,8.23
1765364072.63,1019.55,26.89,-52.35,202.88,3.56,-4.56,0.48,1.26,8.54
1765364072.74,1019.55,26.90,-52.36,202.88,2.94,-5.50,-0.28,0.70,9.24
1765364072.85,1019.56,26.90,-52.36,202.88,3.00,-6.06,0.60,1.25,9.26
1765364072.98,1019.55,26.90,-52.35,202.56,5.50,-5.31,1.33,0.74,9.83
1765364073.09,1019.55,26.91,-52.36,202.69,5.56,-5.50,1.10,1.14,9.74
1765364073.21,1019.56,26.91,-52.38,202.88,3.12,-8.12,0.51,0.75,8.85
1765364073.36,1019.56,26.91,-52.38,202.88,1.19,-11.69,0.35,2.15,9.43
1765364073.48,1019.56,26.91,-52.42,202.44,1.38,2035.50,0.38,2.16,10.01
1765364073.61,1019.56,26.91,-52.44,202.69,1.31,-14.12,0.20,2.29,8.87
1765364073.72,1019.56,26.92,-52.44,202.94,1.62,-18.19,0.38,3.24,8.36
1765364073.84,1019.57,26.92,-52.47,202.25,1.38,-19.19,3.40,4.29,11.73
1765364073.96,1019.57,26.92,-52.48,201.56,-0.56,-17.31,0.00,2.77,9.05
1765364074.07,1019.57,26.92,-52.49,203.25,-0.12,-14.38,0.07,2.59,9.51
1765364074.19,1019.57,26.92,-52.50,204.38,-0.12,-12.94,0.14,2.44,9.81
1765364074.33,1019.57,26.93,-52.52,206.25,-0.31,-15.56,0.37,2.49,10.12
1765364074.44,1019.57,26.93,-52.52,209.44,-0.62,-20.50,0.29,3.29,9.21
1765364074.57,1019.57,26.93,-52.52,213.81,-1.44,-27.69,1.08,2.94,6.90
1765364074.69,1019.57,26.93,-52.49,215.00,2.00,-31.75,0.08,5.00,7.55
1765364074.81,1019.57,26.94,-52.50,213.12,5.69,-35.31,0.33,5.63,7.11
1765364074.94,1019.57,26.94,-52.44,203.62,11.50,-32.81,2.96,4.35,6.97
1765364075.06,1019.57,26.94,-52.44,199.25,18.06,-23.00,2.58,3.35,8.12
1765364075.19,1019.57,26.95,-52.45,198.75,19.69,-19.12,3.76,2.33,9.14
1765364075.30,1019.57,26.95,-52.48,199.75,22.06,-18.44,2.82,2.06,8.19
1765364075.42,1019.57,26.95,-52.48,199.19,21.50,-16.62,3.54,2.34,8.29
1765364075.54,1019.57,26.95,-52.45,198.12,24.56,-17.19,4.16,2.68,8.43
1765364075.67,1019.56,26.95,-52.43,192.19,32.88,-17.88,5.12,2.19,7.38
1765364075.79,1019.56,26.95,-52.43,189.62,34.25,-14.38,5.73,2.08,7.13
1765364075.92,1019.56,26.95,-52.39,188.44,31.94,-12.00,5.03,1.68,7.74
1765364076.07,1019.56,26.95,-52.37,190.81,24.50,-13.06,3.72,1.99,7.56
1765364076.21,1019.56,26.96,-52.38,192.00,21.12,-15.38,3.36,2.48,8.54
1765364076.37,1019.56,26.96,-52.36,186.44,27.50,-17.25,4.34,2.75,7.56
1765364076.54,1019.55,26.96,-52.35,180.00,37.75,-18.75,5.40,3.52,6.26
1765364076.67,1019.55,26.96,-52.36,176.88,41.56,-19.44,6.08,2.27,5.85
1765364076.79,1019.55,26.96,-52.33,173.88,43.56,-16.69,6.82,1.55,5.69
1765364076.92,1019.55,26.96,-52.34,175.50,42.19,-15.75,6.96,1.79,7.19
1765364077.03,1019.55,26.97,-52.35,178.31,39.00,-16.12,6.31,2.13,6.80
1765364077.15,1019.55,26.97,-52.35,184.12,30.25,-18.50,4.14,2.37,6.82
1765364077.28,1019.55,26.97,-52.35,189.50,19.50,-16.50,3.20,2.21,8.14
1765364077.42,1019.56,26.98,-52.38,199.50,9.06,-13.56,0.88,3.20,9.66
1765364077.55,1019.56,26.98,-52.39,203.38,2.19,-11.12,-0.19,1.76,9.35
1765364077.67,1019.56,26.97,-52.38,203.38,-3.88,-7.50,-0.97,0.54,9.11
1765364077.80,1019.56,26.97,-52.38,202.00,-5.56,-7.44,-0.74,2.32,9.52
1765364077.94,1019.56,26.98,-52.40,203.44,2.12,-7.69,0.28,1.92,8.92
1765364078.08,1019.56,26.99,-52.41,204.06,3.62,-3.56,-1.15,0.68,8.86
1765364078.21,1019.56,26.99,-52.42,203.12,4.88,-6.06,1.47,1.31,9.96
1765364078.34,1019.56,26.99,-52.42,202.88,5.00,-6.00,0.95,1.14,8.98
1765364078.45,1019.56,26.99,-52.40,202.38,-2042.81,-5.62,0.35,0.74,10.24
1765364078.59,1019.56,26.99,-52.41,201.81,5.06,-5.50,1.23,0.93,9.84
1765364078.72,1019.56,27.00,-52.42,203.88,1.19,-8.31,1.10,3.15,8.32
1765364078.84,1019.56,27.00,-52.41,205.31,-3.31,-10.19,-1.07,2.47,7.73
1765364078.96,1019.56,26.99,-52.41,204.31,-5.81,-10.44,-0.97,0.42,8.89
1765364079.08,1019.56,26.99,-52.39,204.31,0.69,-9.19,0.67,1.74,10.14
1765364079.20,1019.56,26.99,-52.40,204.50,-1.62,-9.00,-0.61,1.89,8.19
1765364079.32,1019.56,27.00,-52.42,205.00,-5.56,-9.81,-0.94,1.40,9.73
1765364079.44,1019.56,27.00,-52.38,205.62,-7.69,-6.94,-1.29,1.70,9.28
1765364079.57,1019.56,27.00,-52.38,204.38,-6.69,-4.38,-0.92,0.37,8.82
1765364079.72,1019.55,27.01,-52.33,203.88,-8.06,-4.00,-1.43,0.52,9.67
1765364079.83,1019.55,27.01,-52.29,205.69,-6.38,-7.44,-1.03,1.06,9.18
1765364079.94,1019.55,27.00,-52.29,207.12,-6.88,-12.25,-1.03,2.59,8.96
1765364080.05,1019.54,27.00,-52.23,208.69,-6.50,-16.12,-1.01,3.14,8.89
1765364080.16,1019.54,27.01,-52.24,209.75,-5.62,-19.94,-1.11,3.14,8.77
1765364080.27,1019.53,27.01,-52.17,209.88,-2.75,-22.06,-0.03,3.67,8.22
1765364080.38,1019.53,27.01,-52.17,210.25,1.44,-24.62,-0.28,4.78,8.46
1765364080.50,1019.52,27.01,-52.09,208.50,4.38,-26.94,0.97,4.31,7.96
1765364080.61,1019.52,27.01,-52.09,205.88,6.06,-28.69,1.06,4.45,7.75
1765364080.72,1019.52,27.01,-52.05,202.75,6.56,-29.62,1.19,4.70,8.22
1765364080.83,1019.52,27.01,-52.04,200.38,7.38,-30.56,1.25,4.95,8.12
1765364080.94,1019.52,27.02,-52.05,199.94,9.25,-31.56,1.64,5.19,7.67
1765364081.06,1019.52,27.02,-52.05,198.25,12.88,-33.75,1.81,5.41,7.14
1765364081.17,1019.52,27.02,-52.06,196.31,17.38,-35.12,3.28,5.43,7.10
1765364081.28,1019.52,27.02,-52.08,197.06,19.31,-34.88,3.23,5.28,6.49
1765364081.39,1019.52,27.02,-52.08,196.88,19.94,-34.12,3.64,4.81,7.00
1765364081.50,1019.52,27.02,-52.09,197.06,19.81,-34.06,3.42,4.93,6.47
1765364081.61,1019.52,27.02,-52.10,197.81,18.06,-36.00,3.27,4.98,6.50
1765364081.72,1019.53,27.02,-52.17,200.56,15.00,-38.12,2.29,5.94,7.20
1765364081.83,1019.53,27.03,-52.18,202.50,13.81,-39.75,1.77,6.37,7.11
1765364081.94,1019.54,27.03,-52.26,202.19,16.12,-40.19,3.14,5.92,6.41
1765364082.05,1019.54,27.03,-52.26,201.94,20.12,-36.81,3.48,5.37,6.19
1765364082.16,1019.54,27.03,-52.25,203.06,20.50,-36.44,3.68,4.96,7.57
1765364082.27,1019.54,27.03,-52.25,202.19,20.00,-35.31,4.02,5.13,6.89
1765364082.38,1019.54,27.04,-52.25,202.12,20.50,-35.25,3.25,5.42,7.35
1765364082.49,1019.54,27.04,-52.24,200.19,21.88,-34.56,3.48,4.35,5.79
1765364082.60,1019.54,27.04,-52.24,200.38,21.44,-33.38,3.30,5.52,7.64
1765364082.71,1019.54,27.04,-52.28,200.38,21.12,-33.88,3.41,4.70,6.66
1765364082.82,1019.54,27.04,-52.28,200.88,21.12,-34.56,3.40,5.05,7.00
1765364082.94,1019.55,27.04,-52.33,200.50,21.06,-34.56,3.91,5.39,7.02
1765364083.05,1019.55,27.05,-52.34,200.56,20.94,-35.00,3.18,5.31,6.76
1765364083.16,1019.55,27.05,-52.36,200.81,19.94,-35.19,2.76,4.67,6.83
1765364083.27,1019.56,27.06,-52.37,201.69,16.25,-33.44,3.08,5.35,7.85
1765364083.38,1019.55,27.06,-52.36,202.94,14.06,-31.94,2.44,4.95,7.37
1765364083.49,1019.56,27.06,-52.36,203.62,14.00,-31.31,2.20,4.73,7.59
1765364083.61,1019.55,27.06,-52.32,203.38,14.19,-29.00,2.33,4.24,7.90
1765364083.72,1019.55,27.06,-52.32,204.06,13.00,-27.12,2.12,4.06,8.07
1765364083.83,1019.55,27.06,-52.30,204.50,11.81,-25.56,1.98,3.98,8.22
1765364083.94,1019.55,27.06,-52.29,204.81,10.75,-25.12,1.58,4.06,7.95
1765364084.06,1019.55,27.07,-52.29,204.75,10.31,-24.88,1.71,3.50,8.37
1765364084.17,1019.54,27.07,-52.27,204.88,9.56,-24.50,1.60,4.10,8.36
1765364084.28,1019.55,27.08,-52.28,205.31,7.75,-24.19,0.99,3.42,8.23
1765364084.39,1019.54,27.08,-52.27,204.75,7.44,-22.81,1.60,4.17,8.97
1765364084.50,1019.54,27.08,-52.27,205.19,6.75,-22.94,0.89,3.60,8.36
