Time,Lat,Lon,Heading,TargetDist,TargetBear,MotorL,MotorR,Fix
1765531429.91,0,0,296.31,0.00,0.00,0.00,0.00,0
1765531430.12,0,0,296.31,0.00,0.00,0.00,0.00,0
1765531430.33,0,0,296.31,0.00,0.00,0.00,0.00,0
1765531430.54,0,0,296.31,0.00,0.00,0.00,0.00,0
1765531430.75,0,0,293.44,0.00,0.00,0.00,0.00,0
1765531430.95,0,0,292.62,0.00,0.00,0.00,0.00,0
1765531431.16,0,0,293.50,0.00,0.00,0.00,0.00,0
1765531431.37,0,0,293.50,0.00,0.00,0.00,0.00,0
1765531431.58,0,0,293.62,0.00,0.00,0.00,0.00,0
1765531431.79,0,0,293.69,0.00,0.00,0.00,0.00,0
1765531432.00,0,0,296.44,0.00,0.00,0.00,0.00,0
1765531432.21,0,0,297.56,0.00,0.00,0.00,0.00,0
1765531432.42,0,0,297.56,0.00,0.00,0.00,0.00,0
1765531432.63,0,0,297.56,0.00,0.00,0.00,0.00,0
1765531432.84,0,0,297.56,0.00,0.00,0.00,0.00,0
1765531433.05,0,0,297.56,0.00,0.00,0.00,0.00,0
1765531433.26,0,0,297.56,0.00,0.00,0.00,0.00,0
1765531433.50,0,0,297.56,0.00,0.00,0.00,0.00,0
1765531433.73,0,0,297.56,0.00,0.00,0.00,0.00,0
1765531433.95,0,0,297.50,0.00,0.00,0.00,0.00,0
1765531434.16,0,0,297.38,0.00,0.00,0.00,0.00,0
1765531434.37,0,0,296.69,0.00,0.00,0.00,0.00,0
1765531434.58,0,0,297.94,0.00,0.00,0.00,0.00,0
1765531434.80,0,0,298.62,0.00,0.00,0.00,0.00,0
1765531435.01,0,0,299.31,0.00,0.00,0.00,0.00,0
1765531435.22,0,0,299.31,0.00,0.00,0.00,0.00,0
1765531435.44,0,0,297.31,0.00,0.00,0.00,0.00,0
1765531435.65,0,0,298.69,0.00,0.00,0.00,0.00,0
1765531435.86,0,0,300.50,0.00,0.00,0.00,0.00,0
1765531436.08,0,0,300.50,0.00,0.00,0.00,0.00,0
1765531436.29,0,0,300.44,0.00,0.00,0.00,0.00,0
1765531436.50,0,0,300.38,0.00,0.00,0.00,0.00,0
1765531436.71,0,0,298.88,0.00,0.00,0.00,0.00,0
1765531436.93,0,0,298.88,0.00,0.00,0.00,0.00,0
1765531437.14,0,0,298.94,0.00,0.00,0.00,0.00,0
1765531437.36,0,0,298.81,0.00,0.00,0.00,0.00,0
1765531437.57,0,0,298.81,0.00,0.00,0.00,0.00,0
1765531437.79,0,0,298.81,0.00,0.00,0.00,0.00,0
1765531438.00,0,0,298.81,0.00,0.00,0.00,0.00,0
1765531438.21,0,0,298.81,0.00,0.00,0.00,0.00,0
1765531438.43,0,0,298.81,0.00,0.00,0.00,0.00,0
1765531438.64,0,0,298.88,0.00,0.00,0.00,0.00,0
1765531438.85,0,0,298.88,0.00,0.00,0.00,0.00,0
1765531439.07,0,0,298.88,0.00,0.00,0.00,0.00,0
1765531439.28,0,0,298.88,0.00,0.00,0.00,0.00,0
1765531439.49,0,0,298.88,0.00,0.00,0.00,0.00,0
1765531439.71,0,0,298.88,0.00,0.00,0.00,0.00,0
1765531439.92,0,0,298.88,0.00,0.00,0.00,0.00,0
1765531440.13,0,0,298.88,0.00,0.00,0.00,0.00,0
1765531440.35,0,0,298.88,0.00,0.00,0.00,0.00,0
