Timestamp,Lat,Lon,Heading,Dist,TargetAngle,L_Speed,R_Speed,Fix
2026-03-03 00:44:12,35.70761,139.705535,93.38,26.62,17.77,0.30,-0.30,1
2026-03-03 00:44:12,35.70761,139.705535,90.38,26.62,17.77,0.29,-0.29,1
2026-03-03 00:44:12,35.707621,139.705546,78.62,25.16,16.47,0.25,-0.25,1
2026-03-03 00:44:12,35.707621,139.705546,66.00,25.16,16.47,0.20,-0.20,1
2026-03-03 00:44:13,35.707621,139.705546,55.00,25.16,16.47,0.15,-0.15,1
2026-03-03 00:44:13,35.707621,139.705546,43.81,25.16,16.47,0.11,-0.11,1
2026-03-03 00:44:13,35.707621,139.705546,28.81,25.16,16.47,0.05,-0.05,1
2026-03-03 00:44:13,35.707621,139.705546,20.19,25.16,16.47,0.81,0.79,1
2026-03-03 00:44:13,35.707621,139.705546,15.94,25.16,16.47,0.80,0.80,1
2026-03-03 00:44:14,35.707623,139.705546,14.94,24.95,16.61,0.79,0.81,1
2026-03-03 00:44:14,35.707623,139.705546,15.62,24.95,16.61,0.80,0.80,1
2026-03-03 00:44:14,35.707623,139.705546,15.62,24.95,16.61,0.80,0.80,1
2026-03-03 00:44:14,35.707623,139.705546,15.31,24.95,16.61,0.79,0.81,1
2026-03-03 00:44:15,35.707623,139.705545,15.81,24.97,16.81,0.80,0.80,1
2026-03-03 00:44:15,35.707623,139.705545,18.69,24.97,16.81,0.81,0.79,1
2026-03-03 00:44:15,35.707623,139.705545,18.56,24.97,16.81,0.81,0.79,1
2026-03-03 00:44:15,35.707623,139.705545,18.75,24.97,16.81,0.81,0.79,1
2026-03-03 00:44:15,35.707623,139.705545,18.75,24.97,16.81,0.81,0.79,1
2026-03-03 00:44:16,35.707625,139.705551,18.19,24.61,15.75,0.81,0.79,1
2026-03-03 00:44:16,35.707625,139.705551,18.06,24.61,15.75,0.81,0.79,1
2026-03-03 00:44:16,35.707625,139.705551,18.12,24.61,15.75,0.81,0.79,1
2026-03-03 00:44:16,35.707625,139.705551,17.00,24.61,15.75,0.80,0.80,1
2026-03-03 00:44:17,35.707625,139.705551,17.94,24.61,15.75,0.81,0.79,1
2026-03-03 00:44:17,35.707625,139.705551,17.06,24.61,15.75,0.81,0.79,1
2026-03-03 00:44:17,35.707625,139.705551,18.06,24.61,15.75,0.81,0.79,1
2026-03-03 00:44:17,35.707625,139.705551,14.50,24.61,15.75,0.79,0.81,1
2026-03-03 00:44:17,35.707625,139.705551,13.31,24.61,15.75,0.79,0.81,1
2026-03-03 00:44:18,35.707626,139.705551,13.19,24.50,15.82,0.79,0.81,1
2026-03-03 00:44:18,35.707626,139.705551,13.00,24.50,15.82,0.79,0.81,1
2026-03-03 00:44:18,35.707626,139.705551,12.31,24.50,15.82,0.79,0.81,1
2026-03-03 00:44:18,35.707626,139.705551,11.56,24.50,15.82,0.78,0.82,1
2026-03-03 00:44:18,35.707626,139.705551,11.38,24.50,15.82,0.78,0.82,1
2026-03-03 00:44:19,35.707626,139.70555,10.31,24.53,16.03,0.78,0.82,1
2026-03-03 00:44:19,35.707626,139.70555,8.69,24.53,16.03,0.77,0.83,1
2026-03-03 00:44:19,35.707626,139.70555,8.44,24.53,16.03,0.77,0.83,1
2026-03-03 00:44:19,35.707626,139.70555,7.75,24.53,16.03,0.77,0.83,1
2026-03-03 00:44:20,35.707626,139.70555,7.94,24.53,16.03,0.77,0.83,1
2026-03-03 00:44:20,35.707626,139.70555,9.56,24.53,16.03,0.77,0.83,1
2026-03-03 00:44:20,35.707626,139.70555,7.88,24.53,16.03,0.77,0.83,1
2026-03-03 00:44:20,35.707626,139.70555,6.56,24.53,16.03,0.76,0.84,1
2026-03-03 00:44:20,35.707626,139.70555,7.25,24.53,16.03,0.76,0.84,1
2026-03-03 00:44:21,35.70763,139.705553,8.81,24.02,15.70,0.77,0.83,1
2026-03-03 00:44:21,35.70763,139.705553,8.69,24.02,15.70,0.77,0.83,1
2026-03-03 00:44:21,35.70763,139.705553,7.19,24.02,15.70,0.77,0.83,1
2026-03-03 00:44:21,35.70763,139.705553,5.94,24.02,15.70,0.76,0.84,1
2026-03-03 00:44:22,35.70763,139.705551,5.94,24.07,16.11,-0.04,0.04,1
2026-03-03 00:44:22,35.70763,139.705551,10.88,24.07,16.11,0.78,0.82,1
2026-03-03 00:44:22,35.70763,139.705551,15.00,24.07,16.11,0.80,0.80,1
2026-03-03 00:44:22,35.70763,139.705551,14.38,24.07,16.11,0.79,0.81,1
2026-03-03 00:44:22,35.70763,139.705551,14.25,24.07,16.11,0.79,0.81,1
2026-03-03 00:44:23,35.707631,139.705551,13.94,23.97,16.19,0.79,0.81,1
2026-03-03 00:44:23,35.707631,139.705551,15.75,23.97,16.19,0.80,0.80,1
2026-03-03 00:44:23,35.707631,139.705551,17.06,23.97,16.19,0.80,0.80,1
2026-03-03 00:44:23,35.707631,139.705551,17.06,23.97,16.19,0.80,0.80,1
2026-03-03 00:44:24,35.707633,139.705551,16.62,23.75,16.34,0.80,0.80,1
2026-03-03 00:44:24,35.707633,139.705551,15.50,23.75,16.34,0.80,0.80,1
2026-03-03 00:44:24,35.707633,139.705551,14.19,23.75,16.34,0.79,0.81,1
2026-03-03 00:44:24,35.707633,139.705551,14.06,23.75,16.34,0.79,0.81,1
2026-03-03 00:44:24,35.707633,139.705551,13.56,23.75,16.34,0.79,0.81,1
2026-03-03 00:44:25,35.707633,139.705551,13.81,23.75,16.34,0.79,0.81,1
2026-03-03 00:44:25,35.707633,139.705551,15.19,23.75,16.34,0.80,0.80,1
2026-03-03 00:44:25,35.707633,139.705551,18.12,23.75,16.34,0.81,0.79,1
2026-03-03 00:44:25,35.707633,139.705551,19.12,23.75,16.34,0.81,0.79,1
2026-03-03 00:44:26,35.707633,139.705551,0.00,23.75,16.34,-0.07,0.07,1
2026-03-03 00:44:26,35.707633,139.705551,26.31,23.75,16.34,0.84,0.76,1
2026-03-03 00:44:26,35.707633,139.705551,27.75,23.75,16.34,0.05,-0.05,1
2026-03-03 00:44:26,35.707633,139.705551,25.62,23.75,16.34,0.84,0.76,1
2026-03-03 00:44:26,35.707633,139.705551,20.06,23.75,16.34,0.81,0.79,1
2026-03-03 00:44:27,35.707635,139.705553,19.00,23.49,16.07,0.81,0.79,1
2026-03-03 00:44:27,35.707635,139.705553,17.56,23.49,16.07,0.81,0.79,1
2026-03-03 00:44:27,35.707635,139.705553,14.94,23.49,16.07,0.80,0.80,1
2026-03-03 00:44:27,35.707635,139.705553,17.50,23.49,16.07,0.81,0.79,1
2026-03-03 00:44:28,35.707635,139.705553,13.25,23.49,16.07,0.79,0.81,1
2026-03-03 00:44:28,35.707636,139.705553,13.81,23.38,16.14,0.79,0.81,1
2026-03-03 00:44:28,35.707636,139.705553,13.25,23.38,16.14,0.79,0.81,1
2026-03-03 00:44:28,35.707636,139.705553,13.00,23.38,16.14,0.79,0.81,1
2026-03-03 00:44:28,35.707636,139.705553,12.81,23.38,16.14,0.79,0.81,1
