Time,Phase,Pressure,Altitude,Heading,Roll,Pitch,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
1765366267.01,0,1019.97,-55.83,137.56,1.94,1.56,0.06,-0.21,8.85,0.05,-0.01,0.42,-17.25,-18.69,-25.06
1765366267.12,0,1019.97,-55.84,134.81,2.62,-0.12,0.08,0.04,8.24,0.43,-0.23,0.38,-18.75,-17.06,-24.25
1765366267.23,0,1019.98,-55.84,132.69,4.56,-1.94,0.34,0.10,11.40,0.21,-0.38,0.34,-19.56,-17.75,-22.19
1765366267.35,0,1019.97,-55.84,130.81,6.31,-2.81,1.03,0.01,13.27,0.18,-0.02,0.29,-21.38,-17.38,-22.56
1765366267.46,0,1019.97,-55.82,129.06,4.25,-4.25,0.69,0.18,10.66,0.21,0.63,0.25,-21.69,-17.38,-21.00
1765366267.58,0,1019.97,-55.82,127.50,0.12,-3.69,-0.02,0.19,10.94,-0.35,0.55,0.21,-21.00,-17.38,-23.00
1765366267.69,0,1019.97,-55.80,126.25,-1.06,-1.06,-0.19,0.05,10.61,-0.38,-0.18,0.17,-19.56,-16.69,-25.38
1765366267.80,0,1019.96,-55.74,125.38,1.44,1.00,0.33,-0.08,9.79,-0.25,-0.53,0.10,-20.50,-14.06,-25.50
1765366267.92,0,1019.96,-55.74,124.94,3.88,0.88,0.62,0.07,8.63,0.22,-0.18,0.06,-21.69,-14.88,-23.50
1765366268.03,0,1019.96,-55.68,124.62,3.62,0.69,0.40,0.12,8.38,-0.20,0.23,0.03,-22.50,-13.75,-23.69
1765366268.15,0,1019.95,-55.67,124.75,2.12,1.56,-0.05,-0.18,8.84,0.11,0.15,-0.02,-22.06,-14.50,-24.19
1765366268.26,0,1019.96,-55.68,125.00,2.56,-0.75,-0.16,0.08,8.65,0.47,-0.36,-0.06,-21.00,-13.75,-24.56
1765366268.38,0,1019.96,-55.68,125.31,5.88,-2.88,0.13,0.16,7.43,0.21,-0.63,-0.07,-22.50,-14.88,-22.06
1765366268.49,0,1019.96,-55.75,125.75,9.38,-3.44,0.52,-0.02,8.47,0.07,-0.47,-0.11,-22.50,-15.56,-20.88
1765366268.60,0,1019.96,-55.75,126.62,11.06,-4.50,0.59,0.14,7.55,0.11,-0.05,-0.14,-23.88,-16.69,-18.25
1765366268.72,0,1019.98,-55.92,127.50,9.44,-3.31,0.90,0.45,7.53,-0.87,0.64,-0.14,-24.69,-16.25,-17.88
1765366268.83,0,1020.02,-56.23,128.69,2.31,2.44,0.84,-0.76,10.88,-0.33,1.46,-0.12,-23.88,-17.06,-20.38
1765366268.95,0,1020.02,-56.22,130.62,-6.62,-2.19,-0.43,0.67,13.15,0.77,1.17,-0.27,-17.69,-16.25,-21.69
1765366269.06,0,1020.05,-56.45,132.31,-9.94,-1.69,-0.68,0.22,9.07,-0.64,-0.06,-0.26,-16.06,-19.56,-23.19
1765366269.18,0,1020.05,-56.45,133.62,-4.06,2.56,-0.54,-0.63,9.65,-0.01,-1.57,-0.26,-17.50,-20.00,-24.88
1765366269.29,0,1020.08,-56.68,134.75,5.12,-2.94,1.57,0.91,12.88,0.94,-1.12,-0.15,-18.19,-18.75,-16.50
1765366269.40,0,1020.08,-56.68,135.56,4.75,-1.88,1.15,0.45,13.72,-0.75,1.10,-0.10,-22.38,-22.88,-17.69
1765366269.52,0,1020.09,-56.81,136.06,1.19,0.81,-0.09,-0.18,8.49,0.09,0.43,-0.06,-22.00,-22.06,-20.69
1765366269.63,0,1020.09,-56.81,136.00,-0.25,-0.44,-2.10,-0.03,12.01,-0.09,0.06,0.03,-20.88,-21.38,-19.06
1765366269.75,0,1020.10,-56.84,135.94,-0.25,-0.62,-0.38,-0.02,10.15,0.09,0.01,0.00,-20.06,-21.00,-19.50
1765366269.86,0,1020.09,-56.83,136.00,-0.31,-1.44,-0.18,0.13,10.23,0.20,-0.00,-0.00,-19.75,-21.00,-18.19
1765366269.97,0,1020.09,-56.83,136.00,-0.31,-2.88,-0.16,0.45,10.17,0.26,0.00,-0.01,-19.50,-21.75,-17.75
1765366270.09,0,1020.09,-56.82,136.00,-0.38,-4.56,-0.15,0.75,10.17,0.25,0.00,-0.01,-20.06,-21.38,-17.38
1765366270.20,0,1020.09,-56.82,136.19,-0.38,-5.94,-0.13,1.01,10.18,0.22,0.00,-0.03,-19.50,-23.19,-16.88
1765366270.32,0,1020.09,-56.80,136.31,-0.44,-6.81,-0.20,1.29,10.12,0.04,-0.00,-0.07,-20.88,-22.06,-16.88
1765366270.43,0,1020.09,-56.80,136.50,-0.50,-6.38,-0.15,1.15,10.14,-0.16,-0.00,0.00,-20.06,-22.88,-16.56
1765366270.55,0,1020.09,-56.80,136.50,-0.50,-5.00,-0.17,0.78,10.17,-0.22,0.00,0.01,-20.88,-23.56,-18.56
1765366270.67,0,1020.09,-56.80,136.75,-0.50,-3.62,-0.16,0.54,10.19,-0.18,0.00,0.01,-20.06,-23.56,-17.75
1765366270.79,0,1020.09,-56.82,137.00,-0.50,-2.44,-0.19,0.39,10.20,-0.16,0.00,0.01,-19.75,-24.00,-18.25
1765366270.90,0,1020.09,-56.82,137.50,-0.50,-1.56,-0.18,0.19,10.23,-0.12,0.00,0.01,-18.69,-23.19,-19.88
1765366271.02,0,1020.09,-56.83,137.88,-0.50,-0.94,-0.14,0.10,10.18,-0.05,0.00,0.00,-18.00,-23.56,-19.88
1765366271.13,0,1020.09,-56.83,137.94,-0.50,-0.94,-0.17,0.07,10.21,0.04,0.00,-0.00,-19.06,-22.50,-20.25
1765366271.26,0,1020.09,-56.82,138.31,-0.50,-1.44,-0.17,0.23,10.19,0.10,0.00,-0.00,-19.75,-23.19,-18.56
1765366271.37,0,1020.10,-56.84,138.19,-0.50,-2.12,-0.16,0.32,10.19,0.14,0.00,-0.00,-21.25,-23.19,-19.88
1765366271.48,0,1020.10,-56.84,138.19,-0.50,-3.25,-0.16,0.45,10.18,0.20,0.00,-0.00,-21.25,-22.06,-19.38
1765366271.60,0,1020.10,-56.84,138.19,-0.50,-4.88,-0.18,0.74,10.17,0.35,0.00,-0.01,-20.50,-22.06,-17.69
1765366271.71,0,1020.10,-56.84,138.00,-0.50,-7.19,-0.11,1.48,10.13,0.26,-0.00,0.01,-20.06,-23.56,-16.38
1765366271.82,0,1020.10,-56.84,138.00,-0.50,-7.44,-0.14,1.44,10.07,-0.14,0.00,0.00,-20.06,-23.19,-17.25
1765366271.94,0,1020.09,-56.83,138.06,-0.50,-5.94,-0.13,0.86,10.20,-0.26,-0.00,-0.01,-19.75,-23.19,-17.25
1765366272.05,0,1020.09,-56.82,138.06,-0.50,-4.88,-0.14,0.71,10.20,-0.06,-0.00,0.00,-20.50,-23.56,-16.75
1765366272.17,0,1020.09,-56.83,138.06,-0.50,-5.00,-0.16,0.76,10.15,0.08,0.00,-0.00,-20.06,-22.88,-16.75
1765366272.28,0,1020.10,-56.83,138.06,-0.50,-6.06,-0.16,1.03,10.16,0.22,0.00,-0.00,-20.06,-23.56,-16.75
1765366272.40,0,1020.09,-56.82,138.06,-0.50,-7.00,-0.16,1.33,10.13,0.05,-0.00,0.00,-19.50,-23.56,-17.25
1765366272.51,0,1020.09,-56.82,138.06,-0.50,-6.69,-0.20,1.10,10.17,-0.11,-0.00,0.00,-19.75,-23.19,-17.69
1765366272.62,0,1020.09,-56.83,138.06,-0.50,-6.25,-0.17,-326.73,10.16,0.01,0.00,-0.00,-21.56,-24.00,-16.50
1765366272.74,1,1020.09,-56.83,138.06,-0.50,-6.75,-0.17,1.19,10.12,0.10,0.00,0.00,-19.75,-23.56,-17.69
1765366272.85,1,1020.09,-56.83,138.06,-0.50,-6.94,-0.16,1.25,10.12,-0.05,-0.00,0.00,-20.50,-24.00,-16.75
1765366272.96,1,1020.09,-56.83,138.06,-0.50,-6.56,-0.17,1.03,10.15,-0.03,0.00,0.00,-20.06,-23.56,-17.25
1765366273.08,1,1020.09,-56.83,138.06,-0.50,-6.56,-0.16,1.11,10.14,0.02,-0.00,-0.00,-20.50,-23.19,-16.75
1765366273.19,1,1020.10,-56.84,138.06,-0.50,-6.62,-0.15,1.16,10.15,-0.01,-0.00,0.00,-19.50,-24.00,-16.50
1765366273.31,1,1020.10,-56.84,138.06,-0.50,-6.50,-0.15,1.08,10.15,-0.02,0.00,0.00,-19.75,-23.56,-16.38
1765366273.42,1,1020.09,-56.83,138.06,-0.50,-6.44,-0.17,1.09,10.14,0.01,0.00,0.00,-19.06,-24.69,-18.06
1765366273.54,1,1020.09,-56.83,138.06,-0.50,-6.56,-0.17,1.14,10.15,0.01,0.00,0.00,-20.06,-23.19,-16.75
1765366273.65,1,1020.09,-56.81,138.06,-0.50,-6.50,-0.16,1.13,10.13,-0.01,0.00,-0.00,-19.50,-24.00,-17.25
1765366273.77,1,1020.09,-56.81,138.06,-0.50,-6.50,-0.18,1.11,10.14,0.01,0.00,0.00,-19.50,-23.56,-18.06
1765366273.88,1,1020.09,-56.81,138.06,-0.50,-6.50,-0.16,1.13,10.14,0.00,0.00,-0.00,-21.25,-24.00,-18.88
1765366274.00,1,1020.09,-56.81,138.06,-0.50,-6.50,-0.20,1.10,10.16,-0.00,0.00,-0.00,-20.06,-23.19,-17.25
1765366274.11,1,1020.09,-56.81,138.06,-0.50,-6.50,-0.15,1.13,10.14,-0.01,-0.00,0.00,-19.75,-23.19,-18.06
1765366274.23,1,1020.09,-56.83,138.06,-0.50,-6.50,-0.15,1.11,10.14,-0.00,-0.00,0.00,-20.50,-24.00,-18.19
1765366274.34,1,1020.09,-56.83,138.06,-0.50,-6.50,-0.15,1.13,10.14,-0.01,0.00,0.00,-20.50,-23.19,-19.25
1765366274.46,1,1020.09,-56.81,138.06,-0.50,-6.50,-0.16,1.12,10.11,-0.01,0.14,0.00,-19.75,-24.00,-16.75
1765366274.57,1,1020.09,-56.82,138.06,-0.50,-6.50,-0.17,1.07,10.13,0.00,0.00,-0.00,-19.50,-23.56,-18.50
1765366274.69,1,1020.09,-56.82,138.06,-0.50,-6.62,-0.17,1.13,10.16,0.02,0.00,0.00,-20.50,-23.56,-17.69
1765366274.80,1,1020.09,-56.82,138.06,-0.50,-6.62,-0.15,1.13,10.14,-0.00,-0.00,0.00,-19.75,-23.56,-17.25
1765366274.91,1,1020.09,-56.82,138.06,-0.50,-6.62,-0.16,1.10,10.14,0.00,0.00,0.00,-19.75,-23.56,-16.75
1765366275.03,1,1020.09,-56.82,138.06,-0.50,-6.62,-0.17,1.14,10.14,0.01,0.00,0.00,-21.25,-23.19,-18.06
1765366275.15,1,1020.09,-56.82,138.06,-0.50,-6.62,-0.17,1.09,10.13,-0.01,0.00,0.00,-21.56,-23.56,-17.69
1765366275.26,1,1020.09,-56.81,138.06,-0.50,-6.62,-0.19,1.12,10.14,0.00,0.00,-0.00,-21.56,-23.19,-17.25
1765366275.38,1,1020.09,-56.80,138.06,-0.50,-6.62,-0.17,1.11,10.14,-0.00,0.00,0.00,-20.06,-24.00,-17.25
1765366275.49,1,1020.09,-56.80,138.06,-0.50,-6.62,-0.15,1.09,10.15,0.01,0.00,0.00,-20.06,-23.56,-17.69
1765366275.61,1,1020.09,-56.80,138.06,-0.50,-6.62,-0.16,1.11,10.16,0.00,0.00,-0.00,-19.75,-22.88,-17.69
1765366275.72,1,1020.09,-56.81,138.06,-0.50,-6.62,-0.15,1.10,10.14,-0.00,-0.00,-0.00,-20.06,-24.00,-17.69
1765366275.84,1,1020.09,-56.82,138.06,-0.50,-6.62,-0.14,1.11,10.15,-0.00,0.00,-0.00,-21.56,-23.56,-17.69
1765366275.95,1,1020.09,-56.82,138.06,-0.50,-6.62,-0.15,1.10,10.15,0.01,0.00,0.00,-20.88,-22.88,-16.75
1765366276.07,1,1020.09,-56.82,138.06,-0.50,-6.69,-0.14,1.12,10.14,0.01,0.00,0.00,-20.06,-24.00,-17.25
1765366276.19,1,1020.09,-56.81,138.06,-0.50,-6.75,-0.15,1.09,10.14,0.01,-0.00,0.00,-20.88,-22.88,-16.75
1765366276.30,1,1020.09,-56.82,138.06,-0.50,-6.75,-0.16,1.14,10.15,0.00,0.00,-0.00,-20.06,-23.56,-17.69
1765366276.42,1,1020.09,-56.82,138.06,-0.50,-6.75,-0.16,1.13,10.15,-0.00,0.00,0.00,-18.25,-24.00,-18.06
1765366276.54,1,1020.09,-56.82,138.06,-0.50,-6.75,-0.17,1.14,10.14,0.01,0.00,0.00,-19.75,-24.00,-18.50
1765366276.65,1,1020.09,-56.81,138.06,-0.50,-6.75,-0.20,1.12,10.15,0.00,0.00,-0.00,-19.75,-24.38,-18.06
1765366276.77,1,1020.09,-56.81,138.06,-0.50,-6.75,-0.16,1.14,10.14,-0.00,0.00,-0.00,-19.06,-24.38,-17.25
1765366276.89,1,1020.09,-56.82,138.06,-0.50,-6.75,-0.16,1.10,10.14,0.01,-0.00,0.00,-19.50,-23.56,-18.88
1765366277.01,1,1020.09,-56.81,138.06,-0.50,-6.75,-0.18,1.15,10.15,0.00,-0.00,0.00,-19.06,-23.56,-18.06
1765366277.12,1,1020.09,-56.82,138.06,-0.50,-6.75,-0.17,1.14,10.14,0.00,-0.00,0.00,-20.88,-24.00,-17.69
1765366277.24,1,1020.09,-56.82,138.06,-0.50,-6.75,-0.16,1.15,10.12,0.00,-0.00,0.00,-20.06,-23.19,-16.50
1765366277.36,1,1020.09,-56.82,138.06,-0.50,-6.69,-0.16,1.12,10.15,-0.01,0.00,0.00,-19.75,-23.56,-19.00
1765366277.47,1,1020.09,-56.82,138.06,-0.50,-6.69,-0.18,1.15,10.13,0.00,0.00,0.00,-20.88,-23.19,-17.69
1765366277.58,1,1020.09,-56.81,138.06,-0.50,-6.69,-0.17,1.12,10.12,-0.01,0.00,-0.00,-21.56,-24.00,-18.50
1765366277.70,1,1020.09,-56.81,138.06,-0.50,-6.69,-0.17,1.12,10.14,0.01,0.00,0.00,-20.06,-24.00,-17.25
1765366277.81,1,1020.10,-56.84,138.06,-0.50,-6.69,-0.15,1.12,10.12,-0.00,0.00,0.00,-20.50,-23.56,-18.50
1765366277.93,1,1020.10,-56.84,138.06,-0.50,-6.69,-0.16,1.15,10.11,0.00,-0.00,0.00,-20.06,-22.50,-18.50
1765366278.05,1,1020.09,-56.83,138.06,-0.50,-6.69,-0.15,1.13,10.15,0.00,0.00,-0.00,-20.88,-24.38,-17.25
1765366278.16,1,1020.09,-56.83,138.06,-0.50,-6.69,-0.17,1.16,10.16,0.00,0.00,-0.00,-20.06,-23.19,-18.06
1765366278.27,1,1020.09,-56.83,138.06,-0.50,-6.69,-0.17,1.13,10.13,-0.01,0.00,0.00,-19.06,-23.56,-17.69
1765366278.39,1,1020.09,-56.82,138.06,-0.50,-6.69,-0.16,1.16,10.12,-0.00,0.00,0.00,-19.75,-24.00,-17.25
1765366278.50,2,1020.09,-56.82,138.06,-0.50,-6.69,-0.16,1.14,10.15,-0.00,0.00,0.00,-19.75,-22.88,-17.25
1765366278.62,2,1020.10,-56.83,138.19,-0.56,-15.50,0.10,2.68,9.75,3.88,-0.00,-0.02,-15.75,-18.06,-11.75
1765366278.73,2,1020.09,-56.83,138.44,-0.62,-32.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366278.84,2,1020.10,-56.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366278.95,2,1020.10,-56.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366279.06,2,1020.10,-56.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366279.17,2,1020.10,-56.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366279.29,2,1020.10,-56.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366279.40,2,1020.10,-56.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366279.51,2,1020.10,-56.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366279.62,2,1020.10,-56.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366279.73,2,1020.10,-56.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366279.84,2,1020.09,-56.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366279.95,2,1020.09,-56.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366280.06,2,1020.10,-56.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366280.17,2,1020.10,-56.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366280.28,2,1020.09,-56.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366280.39,2,1020.09,-56.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366280.51,2,1020.10,-56.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366280.62,2,1020.10,-56.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366280.73,2,1020.10,-56.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366280.84,2,1020.10,-56.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366280.95,2,1020.09,-56.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366281.06,2,1020.09,-56.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366281.17,2,1020.09,-56.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366281.28,2,1020.09,-56.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366281.39,2,1020.09,-56.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366281.50,2,1020.09,-56.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366281.61,2,1020.09,-56.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366281.72,2,1020.10,-56.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366281.83,2,1020.10,-56.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366281.94,2,1020.10,-56.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366282.06,2,1020.10,-56.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366282.17,2,1020.10,-56.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366282.28,2,1020.10,-56.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366282.39,2,1020.09,-56.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366282.51,2,1020.09,-56.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366282.62,2,1020.08,-56.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366282.73,2,1020.08,-56.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366282.84,2,1020.08,-56.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366282.95,2,1020.08,-56.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366283.06,2,1020.08,-56.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366283.17,2,1020.08,-56.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366283.28,2,1020.08,-56.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366283.39,2,1020.07,-56.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366283.50,2,1020.07,-56.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366283.61,3,1020.07,-56.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366283.72,3,1020.07,-56.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366283.84,3,1020.07,-56.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366283.95,3,1020.07,-56.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366284.05,3,1020.06,-56.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366284.17,3,1020.06,-56.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366284.28,3,1020.05,-56.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366284.39,3,1020.03,-56.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366284.50,3,1020.03,-56.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366284.61,3,1020.02,-56.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366284.72,3,1020.02,-56.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366284.83,3,1020.01,-56.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366284.94,3,1020.01,-56.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366285.05,3,1020.01,-56.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366285.16,3,1020.01,-56.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366285.27,3,1020.01,-56.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366285.38,3,1020.01,-56.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366285.49,3,1020.02,-56.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366285.60,3,1020.02,-56.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366285.71,3,1020.02,-56.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366285.82,3,1020.02,-56.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366285.93,3,1020.03,-56.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366286.04,3,1020.03,-56.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366286.15,3,1020.03,-56.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366286.26,3,1020.03,-56.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366286.37,3,1020.03,-56.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366286.48,3,1020.03,-56.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366286.59,3,1020.03,-56.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1765366286.70,3,1020.03,-56.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
