Timestamp,Lat,Lon,Heading,Dist,TargetAngle,L_Speed,R_Speed,Fix
2026-03-06 13:17:48,30.374706,130.959976,78.44,36.36,169.05,1.00,0.35,1
2026-03-06 13:17:49,30.374706,130.959976,92.06,36.36,169.05,1.00,0.31,1
2026-03-06 13:17:49,30.374706,130.959976,97.19,36.36,169.05,1.00,0.29,1
2026-03-06 13:17:49,30.374706,130.959976,199.06,36.36,169.05,1.00,-0.12,1
2026-03-06 13:17:49,30.374706,130.959976,218.88,36.36,169.05,1.00,-0.20,1
2026-03-06 13:17:49,30.374706,130.959976,230.12,36.36,169.05,1.00,-0.24,1
2026-03-06 13:17:50,30.374706,130.959976,219.75,36.36,169.05,1.00,-0.20,1
2026-03-06 13:17:50,30.374706,130.959976,205.38,36.36,169.05,1.00,-0.15,1
2026-03-06 13:17:50,30.374706,130.959976,193.19,36.36,169.05,1.00,-0.10,1
2026-03-06 13:17:50,30.374706,130.959976,180.31,36.36,169.05,1.00,0.75,1
2026-03-06 13:17:50,30.374706,130.959976,172.25,36.36,169.05,1.00,0.79,1
2026-03-06 13:17:51,30.374706,130.959976,166.81,36.36,169.05,1.00,0.81,1
2026-03-06 13:17:51,30.374706,130.959976,162.12,36.36,169.05,1.00,0.83,1
2026-03-06 13:17:51,30.374706,130.959976,157.38,36.36,169.05,1.00,0.85,1
2026-03-06 13:17:51,30.374706,130.959976,154.25,36.36,169.05,1.00,0.86,1
2026-03-06 13:17:52,30.374706,130.959976,152.44,36.36,169.05,1.00,0.87,1
2026-03-06 13:17:52,30.374706,130.959976,150.81,36.36,169.05,1.00,0.87,1
2026-03-06 13:17:52,30.374706,130.959976,149.50,36.36,169.05,1.00,0.88,1
2026-03-06 13:17:52,30.374706,130.959976,148.75,36.36,169.05,1.00,0.08,1
2026-03-06 13:17:52,30.374706,130.959976,142.12,36.36,169.05,1.00,0.11,1
2026-03-06 13:17:53,30.374706,130.959976,136.75,36.36,169.05,1.00,0.13,1
2026-03-06 13:17:53,30.374706,130.959976,127.19,36.36,169.05,1.00,0.17,1
2026-03-06 13:17:53,30.374706,130.959976,122.75,36.36,169.05,1.00,0.19,1
2026-03-06 13:17:53,30.374706,130.959976,117.88,36.36,169.05,1.00,0.20,1
2026-03-06 13:17:54,30.374706,130.959976,111.94,36.36,169.05,1.00,0.23,1
2026-03-06 13:17:54,30.374706,130.959976,109.69,36.36,169.05,1.00,0.24,1
2026-03-06 13:17:54,30.374706,130.959976,107.94,36.36,169.05,1.00,0.24,1
2026-03-06 13:17:54,30.374706,130.959976,106.38,36.36,169.05,1.00,0.25,1
2026-03-06 13:17:54,30.374706,130.959976,103.81,36.36,169.05,1.00,0.26,1
2026-03-06 13:17:55,30.374706,130.959976,100.06,36.36,169.05,1.00,0.28,1
2026-03-06 13:17:55,30.374706,130.959976,92.69,36.36,169.05,1.00,0.31,1
2026-03-06 13:17:55,30.374706,130.959976,89.69,36.36,169.05,1.00,0.32,1
2026-03-06 13:17:55,30.374706,130.959976,87.56,36.36,169.05,1.00,0.33,1
2026-03-06 13:17:56,30.374706,130.959976,83.88,36.36,169.05,1.00,0.34,1
2026-03-06 13:17:56,30.374706,130.959976,76.69,36.36,169.05,1.00,0.35,1
2026-03-06 13:17:56,30.374706,130.959976,72.50,36.36,169.05,1.00,0.35,1
2026-03-06 13:17:56,30.374706,130.959976,66.19,36.36,169.05,1.00,0.35,1
2026-03-06 13:17:56,30.374706,130.959976,60.00,36.36,169.05,1.00,0.35,1
2026-03-06 13:17:57,30.374706,130.959976,54.31,36.36,169.05,1.00,0.35,1
2026-03-06 13:17:57,30.374706,130.959976,51.25,36.36,169.05,1.00,0.35,1
2026-03-06 13:17:57,30.374706,130.959976,47.38,36.36,169.05,1.00,0.35,1
2026-03-06 13:17:57,30.374706,130.959976,41.31,36.36,169.05,1.00,0.35,1
