Phase,Timestamp,State,Lat,Lon,Heading,TargetAngle,Dist,Roll,Pitch,L_Speed,R_Speed,Fix,RelAlt,AccelNorm,AI_CX,ToF_Dist
2,2026-03-07 10:04:02,DRIVE,30.375251,130.960165,163.9,157.5,111.91,-4,15,1.00,1.00,1,0,0,,
2,2026-03-07 10:04:02,DRIVE,30.375251,130.960165,165.0,157.5,111.91,-3,16,1.00,1.00,1,0,0,,
2,2026-03-07 10:04:02,DRIVE,30.375251,130.960165,165.4,157.5,111.90,-3,20,1.00,1.00,1,0,0,,
2,2026-03-07 10:04:02,DRIVE,30.375251,130.960166,166.1,157.6,111.89,-3,19,1.00,1.00,1,0,0,,
2,2026-03-07 10:04:02,DRIVE,30.375251,130.960166,169.3,157.6,111.88,-2,17,1.00,1.00,1,0,0,,
2,2026-03-07 10:04:03,DRIVE,30.375251,130.960166,171.8,157.6,111.88,-1,18,1.00,1.00,1,0,0,,
2,2026-03-07 10:04:03,TURN,30.375251,130.960166,172.9,157.6,111.88,-0,14,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:03,DRIVE,30.375251,130.960166,163.8,157.6,111.88,0,11,1.00,1.00,1,0,0,,
2,2026-03-07 10:04:03,DRIVE,30.375251,130.960166,162.5,157.6,111.88,1,12,1.00,1.00,1,0,0,,
2,2026-03-07 10:04:04,DRIVE,30.375251,130.960166,165.2,157.6,111.88,0,7,1.00,1.00,1,0,0,,
2,2026-03-07 10:04:04,DRIVE,30.375251,130.960166,163.4,157.6,111.88,2,10,1.00,1.00,1,0,0,,
2,2026-03-07 10:04:04,DRIVE,30.375251,130.960166,167.5,157.6,111.88,1,11,1.00,1.00,1,0,0,,
2,2026-03-07 10:04:04,DRIVE,30.375251,130.960166,167.0,157.6,111.88,1,15,1.00,1.00,1,0,0,,
2,2026-03-07 10:04:04,DRIVE,30.375251,130.960166,168.4,157.6,111.88,1,18,1.00,1.00,1,0,0,,
2,2026-03-07 10:04:05,TURN,30.375251,130.960166,172.9,157.6,111.88,0,19,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:05,TURN,30.375251,130.960166,169.8,157.6,111.88,-1,20,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:05,TURN,30.375251,130.960166,167.4,157.6,111.88,-1,20,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:05,TURN,30.375251,130.960166,167.1,157.6,111.88,-1,20,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:06,TURN,30.375251,130.960166,167.1,157.6,111.88,-1,20,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:06,TURN,30.375251,130.960166,167.1,157.6,111.84,-1,20,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:06,TURN,30.375251,130.960167,167.1,157.6,111.81,-1,20,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:06,TURN,30.375250,130.960167,167.1,157.6,111.77,-1,20,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:06,TURN,30.375250,130.960168,167.1,157.6,111.74,-1,20,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:07,TURN,30.375250,130.960168,167.1,157.6,111.70,-1,20,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:07,TURN,30.375250,130.960168,167.1,157.6,111.70,-1,20,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:07,TURN,30.375250,130.960168,167.1,157.6,111.70,-1,20,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:07,TURN,30.375250,130.960168,167.1,157.6,111.70,-1,20,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:08,TURN,30.375250,130.960168,167.1,157.6,111.70,-1,20,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:08,TURN,30.375250,130.960168,167.1,157.6,111.70,-1,20,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:14,TURN,30.375250,130.960168,171.7,157.6,111.70,-1,19,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:14,TURN,30.375250,130.960168,169.4,157.7,111.71,-1,20,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:15,TURN,30.375250,130.960169,168.3,157.7,111.71,-1,19,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:15,TURN,30.375250,130.960169,168.3,157.7,111.70,-1,19,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:15,TURN,30.375250,130.960170,168.3,157.7,111.68,-2,19,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:15,TURN,30.375250,130.960170,168.3,157.7,111.67,-2,19,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:15,TURN,30.375250,130.960170,168.3,157.7,111.65,-2,19,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:16,TURN,30.375250,130.960170,168.2,157.7,111.63,-2,19,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:16,TURN,30.375250,130.960170,168.2,157.7,111.63,-2,19,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:16,TURN,30.375250,130.960170,168.2,157.7,111.63,-2,19,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:16,TURN,30.375250,130.960170,168.2,157.7,111.63,-2,19,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:17,TURN,30.375250,130.960170,168.2,157.7,111.63,-2,19,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:17,TURN,30.375250,130.960170,168.2,157.7,111.62,-2,19,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:17,TURN,30.375250,130.960170,168.5,157.7,111.61,-1,18,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:17,TURN,30.375250,130.960171,169.8,157.8,111.61,-1,22,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:17,TURN,30.375250,130.960171,201.1,157.8,111.60,0,39,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:18,TURN,30.375249,130.960172,234.4,157.8,111.48,0,62,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:18,TURN,30.375248,130.960173,256.6,157.8,111.37,-11,61,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:18,TURN,30.375248,130.960173,285.8,157.8,111.26,-12,52,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:18,TURN,30.375247,130.960174,298.7,157.9,111.15,-17,42,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:19,TURN,30.375246,130.960175,305.3,157.9,111.03,-22,51,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:19,TURN,30.375245,130.960176,307.2,157.9,110.95,-22,57,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:19,TURN,30.375245,130.960176,310.1,157.9,110.87,-21,57,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:19,TURN,30.375244,130.960177,308.5,157.9,110.78,-17,61,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:19,TURN,30.375244,130.960177,300.9,157.9,110.70,-18,64,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:20,TURN,30.375243,130.960179,314.3,158.0,110.53,-17,71,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:20,TURN,30.375242,130.960181,322.3,158.1,110.43,-13,72,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:20,TURN,30.375242,130.960182,315.0,158.1,110.34,-23,72,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:20,TURN,30.375241,130.960184,317.5,158.2,110.25,-23,75,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:21,TURN,30.375241,130.960185,316.0,158.2,110.16,-27,79,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:21,TURN,30.375241,130.960186,318.4,158.3,110.17,-22,91,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:21,TURN,30.375242,130.960187,331.0,158.3,110.17,-7,92,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:21,TURN,30.375242,130.960188,320.4,158.4,110.18,-12,86,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:21,TURN,30.375243,130.960189,311.8,158.4,110.18,-13,83,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:22,TURN,30.375243,130.960190,312.8,158.5,110.19,-12,80,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:22,TURN,30.375243,130.960190,305.6,158.5,110.19,-16,79,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:22,TURN,30.375243,130.960190,304.8,158.5,110.19,-19,76,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:22,TURN,30.375243,130.960190,300.4,158.5,110.19,-22,72,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:23,TURN,30.375243,130.960190,303.2,158.5,110.19,-20,73,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:23,TURN,30.375243,130.960190,303.9,158.5,110.19,-20,74,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:23,TURN,30.375243,130.960190,302.2,158.5,110.19,-19,74,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:23,TURN,30.375243,130.960190,302.1,158.5,110.19,-19,73,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:23,TURN,30.375243,130.960190,302.5,158.5,110.19,-19,73,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:24,TURN,30.375243,130.960190,302.1,158.5,110.18,-19,72,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:24,TURN,30.375243,130.960190,301.5,158.5,110.18,-19,72,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:24,TURN,30.375243,130.960191,301.9,158.5,110.17,-19,72,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:24,TURN,30.375243,130.960191,302.1,158.5,110.16,-19,72,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:25,TURN,30.375243,130.960191,301.2,158.5,110.15,-19,72,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:25,TURN,30.375243,130.960191,301.7,158.5,110.15,-20,71,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:25,TURN,30.375243,130.960191,301.5,158.5,110.15,-20,71,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:25,TURN,30.375243,130.960191,301.1,158.5,110.15,-20,71,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:25,TURN,30.375243,130.960191,301.3,158.5,110.15,-20,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:26,TURN,30.375243,130.960191,301.1,158.5,110.15,-20,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:26,TURN,30.375243,130.960191,301.2,158.5,110.15,-20,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:26,TURN,30.375243,130.960191,301.2,158.5,110.15,-20,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:26,TURN,30.375243,130.960191,301.1,158.5,110.15,-20,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:27,TURN,30.375243,130.960191,300.8,158.5,110.15,-20,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:27,TURN,30.375242,130.960192,300.9,158.6,109.97,-20,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:27,TURN,30.375240,130.960193,301.1,158.6,109.79,-20,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:27,TURN,30.375239,130.960194,301.1,158.6,109.62,-20,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:27,TURN,30.375237,130.960195,301.0,158.6,109.44,-20,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:28,TURN,30.375236,130.960196,300.9,158.6,109.24,-20,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:28,TURN,30.375236,130.960197,301.0,158.7,109.23,-20,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:28,TURN,30.375236,130.960197,301.2,158.7,109.21,-20,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:28,TURN,30.375236,130.960198,301.2,158.7,109.20,-20,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:29,TURN,30.375236,130.960198,301.5,158.7,109.19,-20,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:29,TURN,30.375236,130.960198,301.1,158.7,109.19,-20,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:29,TURN,30.375236,130.960198,301.2,158.7,109.19,-20,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:29,TURN,30.375236,130.960198,301.1,158.7,109.19,-20,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:29,TURN,30.375236,130.960198,303.8,158.7,109.19,-18,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:30,TURN,30.375236,130.960198,308.5,158.7,109.17,-16,71,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:30,TURN,30.375236,130.960199,307.5,158.8,109.16,-17,71,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:30,TURN,30.375236,130.960199,307.0,158.8,109.14,-17,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:30,TURN,30.375236,130.960200,307.0,158.8,109.13,-17,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:31,TURN,30.375236,130.960200,307.2,158.8,109.12,-17,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:31,TURN,30.375236,130.960200,307.1,158.8,109.12,-17,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:31,TURN,30.375236,130.960200,307.5,158.8,109.12,-16,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:31,TURN,30.375236,130.960200,307.5,158.8,109.12,-16,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:31,TURN,30.375236,130.960200,307.6,158.8,109.12,-16,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:32,TURN,30.375236,130.960200,307.4,158.8,109.12,-17,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:32,TURN,30.375237,130.960200,307.3,158.8,109.27,-16,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:32,TURN,30.375239,130.960199,307.4,158.8,109.43,-16,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:32,TURN,30.375240,130.960199,307.5,158.8,109.59,-16,69,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:32,TURN,30.375242,130.960198,307.6,158.9,109.75,-16,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:33,TURN,30.375244,130.960198,307.8,158.9,110.03,-16,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:33,TURN,30.375245,130.960197,307.8,158.9,110.15,-16,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:33,TURN,30.375246,130.960197,307.8,158.9,110.26,-16,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:33,TURN,30.375247,130.960196,307.9,158.9,110.38,-16,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:34,TURN,30.375248,130.960196,307.8,158.9,110.54,-16,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:34,TURN,30.375249,130.960196,307.8,158.9,110.58,-16,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:34,TURN,30.375249,130.960196,307.6,158.9,110.62,-16,69,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:34,TURN,30.375250,130.960196,307.8,158.9,110.66,-16,69,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:35,TURN,30.375250,130.960196,307.8,158.9,110.71,-16,69,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:35,TURN,30.375250,130.960196,307.9,158.9,110.71,-16,69,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:35,TURN,30.375250,130.960197,307.7,159.0,110.72,-16,70,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:41,TURN,30.375251,130.960198,191.1,159.0,110.73,-32,-27,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:41,TURN,30.375251,130.960198,173.1,159.0,110.74,-24,-32,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:42,DRIVE,30.375252,130.960198,164.4,159.1,110.81,-22,-29,1.00,1.00,1,0,0,,
2,2026-03-07 10:04:42,DRIVE,30.375253,130.960199,164.4,159.1,110.88,-26,-29,1.00,1.00,1,0,0,,
2,2026-03-07 10:04:42,DRIVE,30.375253,130.960199,165.6,159.1,110.95,-26,-28,1.00,1.00,1,0,0,,
2,2026-03-07 10:04:42,DRIVE,30.375254,130.960200,170.9,159.2,111.02,-28,-20,1.00,1.00,1,0,0,,
2,2026-03-07 10:04:43,TURN,30.375255,130.960200,174.4,159.2,111.09,-26,-21,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:46,TURN,30.375255,130.960200,289.4,159.2,111.12,-4,-45,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:47,TURN,30.375256,130.960201,288.9,159.3,111.21,-3,-48,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:47,TURN,30.375258,130.960201,286.8,159.3,111.37,-3,-49,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:47,TURN,30.375260,130.960201,285.8,159.4,111.60,2,-46,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:47,TURN,30.375263,130.960201,286.9,159.4,111.86,4,-47,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:47,TURN,30.375265,130.960200,290.6,159.4,112.12,2,-48,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:48,TURN,30.375267,130.960200,297.1,159.4,112.30,-1,-48,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:48,TURN,30.375268,130.960199,283.6,159.4,112.43,-2,-53,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:48,TURN,30.375268,130.960199,270.2,159.4,112.48,4,-53,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:48,TURN,30.375268,130.960198,266.0,159.4,112.49,6,-58,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:49,TURN,30.375268,130.960198,268.6,159.4,112.51,6,-58,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:49,TURN,30.375268,130.960198,279.7,159.4,112.55,6,-57,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:49,TURN,30.375269,130.960198,288.2,159.4,112.59,6,-50,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:49,TURN,30.375269,130.960198,294.4,159.4,112.63,1,-45,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:49,TURN,30.375270,130.960198,294.1,159.4,112.68,1,-44,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:50,TURN,30.375270,130.960199,295.8,159.5,112.68,-2,-46,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:50,TURN,30.375270,130.960200,297.9,159.5,112.65,-4,-46,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:50,TURN,30.375270,130.960201,302.1,159.6,112.62,-1,-43,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:50,TURN,30.375270,130.960202,302.1,159.6,112.58,1,-43,1.00,0.00,1,0,0,,
