Timestamp,Pressure_hPa,Temp_C,Altitude_m,Heading,Roll,Pitch,AccelX,AccelY,AccelZ
1765363341.19,1019.55,31.42,-52.29,207.25,-3.12,151.94,-0.48,-4.60,-8.54
1765363341.30,1019.55,31.42,-52.29,207.06,-3.12,151.94,-0.47,-4.61,-8.65
1765363341.41,1019.55,31.42,-52.29,206.94,-3.06,151.94,-0.51,-4.75,-8.52
1765363341.52,1019.55,31.42,-52.30,206.69,-3.12,152.00,-0.53,-4.61,-8.67
1765363341.63,1019.55,31.42,-52.30,206.69,-3.12,152.00,-0.52,-4.61,-8.65
1765363341.74,1019.55,31.42,-52.30,206.38,-3.06,151.81,-0.57,-4.59,-8.57
1765363341.85,1019.55,31.43,-52.31,206.12,-3.06,151.75,-0.57,-4.72,-8.65
1765363341.96,1019.55,31.43,-52.31,206.69,-3.06,151.75,-0.35,-4.54,-8.65
1765363342.07,1019.55,31.43,-52.31,207.81,-3.06,151.94,-0.39,-4.82,-8.54
1765363342.18,1019.55,31.43,-52.32,208.12,-3.06,152.06,-0.51,-4.57,-8.66
1765363342.29,1019.55,31.43,-52.34,208.12,-3.06,152.00,-0.50,-4.59,-8.65
1765363342.40,1019.55,31.43,-52.34,208.06,-3.06,151.94,-0.49,-4.66,-8.73
1765363342.51,1019.55,31.43,-52.36,208.12,-3.06,151.88,-0.51,-4.64,-8.70
1765363342.62,1019.55,31.44,-52.36,208.12,-3.06,151.88,-0.42,-4.58,-8.57
1765363342.73,1019.55,31.44,-52.34,208.12,-3.06,151.88,-0.51,-4.66,-8.60
1765363342.84,1019.55,31.43,-52.34,208.12,-3.06,151.88,-0.51,-4.61,-8.61
1765363342.95,1019.55,31.43,-52.34,208.12,-3.06,151.88,-0.53,-4.62,-8.65
1765363343.07,1019.55,31.43,-52.34,208.12,-3.06,151.88,-0.53,-4.63,-8.62
1765363343.18,1019.55,31.43,-52.33,208.12,-3.06,151.88,-0.53,-4.63,-8.64
1765363343.29,1019.55,31.43,-52.33,208.12,-3.06,151.88,-0.53,-4.45,-8.70
1765363343.40,1019.55,31.43,-52.31,207.69,-3.06,151.88,-0.47,-4.57,-8.63
1765363343.51,1019.55,31.43,-52.31,207.19,-3.06,151.88,-0.42,-4.59,-8.45
1765363343.62,1019.55,31.43,-52.30,207.12,-3.06,151.75,-0.49,-4.58,-8.71
1765363343.73,1019.55,31.43,-52.30,207.31,-3.06,151.88,-0.51,-4.61,-8.64
1765363343.84,1019.55,31.43,-52.34,207.31,-3.06,152.06,-0.44,-4.38,-8.77
1765363343.95,1019.55,31.42,-52.35,207.44,-3.12,152.12,-0.51,-4.60,-8.65
1765363344.06,1019.55,31.42,-52.34,207.44,-3.12,152.06,-0.50,-4.55,-8.66
1765363344.17,1019.56,31.42,-52.38,207.44,-3.12,152.06,-0.49,-4.72,-8.64
1765363344.28,1019.56,31.42,-52.38,207.50,-3.12,152.06,-0.48,-4.58,-8.53
1765363344.39,1019.56,31.42,-52.38,207.50,-3.12,152.06,-0.51,-4.61,-8.66
1765363344.50,1019.56,31.42,-52.39,208.00,-3.12,152.06,-0.54,-4.50,-8.68
1765363344.61,1019.56,31.42,-52.41,208.06,-3.12,152.06,-0.51,-4.60,-8.61
1765363344.72,1019.56,31.42,-52.41,208.06,-3.12,152.06,-0.52,-4.60,-8.68
1765363344.83,1019.56,31.42,-52.40,208.06,-3.12,152.06,-0.52,-4.55,-8.55
1765363344.95,1019.56,31.42,-52.39,208.06,-3.12,152.06,-0.53,-4.59,-8.62
1765363345.06,1019.56,31.42,-52.41,208.06,-3.12,152.06,-0.52,-4.59,-8.62
1765363345.17,1019.56,31.41,-52.41,208.06,-3.12,152.06,-0.50,-4.57,-8.65
1765363345.28,1019.56,31.41,-52.41,208.19,-3.12,152.06,-0.59,-4.01,-8.92
1765363345.40,1019.56,31.42,-52.42,208.31,-3.12,152.06,-0.51,-4.62,-8.65
1765363345.51,1019.56,31.42,-52.43,208.12,-3.12,152.12,-0.52,-4.31,-8.77
1765363345.62,1019.56,31.42,-52.42,208.06,-3.12,152.12,-0.53,-4.57,-8.63
1765363345.73,1019.56,31.42,-52.43,208.06,-3.12,152.12,-0.52,-4.55,-8.56
1765363345.85,1019.56,31.42,-52.43,208.06,-3.12,152.06,-0.55,-4.60,-8.59
1765363345.96,1019.56,31.43,-52.44,208.19,-3.12,152.06,-0.47,-5.00,-8.43
1765363346.07,1019.56,31.43,-52.40,208.19,-3.12,152.06,-0.56,-4.88,-8.51
1765363346.18,1019.56,31.42,-52.39,208.19,-3.12,152.06,-0.51,-4.54,-8.73
1765363346.29,1019.56,31.42,-52.40,208.19,-3.12,152.00,-0.51,-4.56,-8.66
1765363346.40,1019.56,31.43,-52.41,208.00,-3.12,151.88,-0.51,-5.01,-8.44
1765363346.52,1019.56,31.43,-52.39,207.88,-3.06,151.81,-0.51,-4.74,-8.61
1765363346.63,1019.56,31.43,-52.39,207.88,-3.06,151.88,-0.51,-4.59,-8.58
1765363346.74,1019.56,31.43,-52.38,207.94,-3.06,151.81,-0.45,-3.95,-9.00
1765363346.85,1019.56,31.42,-52.37,207.88,-3.06,151.81,-0.51,-4.66,-8.61
1765363346.96,1019.55,31.42,-52.35,207.88,-3.06,151.81,-0.51,-4.64,-8.60
1765363347.07,1019.55,31.42,-52.34,-1840.12,-3.06,151.81,-0.48,-4.70,-8.69
1765363347.18,1019.55,31.43,-52.35,207.88,-3.06,151.81,-0.50,-4.62,-8.61
1765363347.29,1019.55,31.43,-52.34,207.88,-3.06,151.81,-0.51,-4.58,-8.56
1765363347.40,1019.55,31.43,-52.34,207.88,-3.06,151.81,-0.51,-4.66,-8.65
1765363347.51,1019.55,31.43,-52.35,207.94,-3.06,151.75,-0.47,-5.08,-8.39
1765363347.62,1019.55,31.43,-52.35,207.94,-3.06,151.69,-0.50,-4.76,-8.72
1765363347.73,1019.55,31.43,-52.35,207.94,-3.06,151.62,-0.51,-4.62,-8.62
1765363347.84,1019.55,31.44,-52.35,207.94,-3.06,151.69,-0.51,-4.66,-8.61
1765363347.95,1019.55,31.44,-52.35,208.19,-3.12,151.88,-0.55,-4.54,-8.62
1765363348.06,1019.55,31.44,-52.35,208.12,-3.06,151.88,-0.50,-4.59,-8.59
1765363348.17,1019.55,31.44,-52.35,208.12,-3.06,151.88,-0.51,-4.64,-8.72
1765363348.28,1019.55,31.43,-52.34,208.12,-3.06,151.88,-0.53,-4.67,-8.65
1765363348.39,1019.55,31.43,-52.33,208.06,-3.06,151.88,-0.51,-4.57,-8.69
1765363348.50,1019.55,31.43,-52.32,208.06,-3.06,151.88,-0.52,-4.65,-8.63
1765363348.61,1019.55,31.43,-52.34,208.06,-3.06,151.88,-0.52,-4.63,-8.62
1765363348.72,1019.55,31.43,-52.35,208.06,-3.06,151.88,-0.51,-4.65,-8.61
1765363348.83,1019.55,31.44,-52.35,208.12,-3.12,151.88,-0.53,-4.60,-8.68
1765363348.94,1019.55,31.44,-52.35,208.12,-3.12,151.88,-0.52,-4.62,-8.62
1765363349.06,1019.55,31.43,-52.35,208.12,-3.12,151.88,-0.52,-4.60,-8.66
1765363349.17,1019.55,31.43,-52.32,208.12,-3.12,151.88,-0.44,-4.67,-8.63
1765363349.28,1019.55,31.44,-52.33,208.88,-3.12,152.06,-0.49,-4.65,-8.62
1765363349.39,1019.55,31.44,-52.33,208.88,-3.12,152.06,-0.49,-4.62,-8.63
1765363349.50,1019.55,31.44,-52.32,208.88,-3.12,152.06,-0.52,-4.63,-8.65
1765363349.61,1019.55,31.44,-52.33,208.88,-3.12,152.06,-0.51,-4.60,-8.65
1765363349.72,1019.55,31.43,-52.33,208.88,-3.12,152.06,-0.53,-4.61,-8.64
1765363349.83,1019.56,31.43,-52.38,208.88,-3.12,152.06,-0.52,-4.60,-8.62
1765363349.94,1019.55,31.41,-52.35,208.88,-3.12,152.06,-0.52,-4.62,-8.63
1765363350.05,1019.56,31.41,-52.39,208.88,-3.12,152.06,-0.52,-4.62,-8.66
1765363350.16,1019.56,31.40,-52.38,208.88,-3.12,152.06,-0.52,-4.60,-8.64
1765363350.27,1019.56,31.39,-52.39,208.88,-3.12,152.06,-0.54,-4.60,-8.63
1765363350.38,1019.56,31.39,-52.38,208.88,-3.12,152.06,-0.51,-4.62,-8.65
1765363350.49,1019.56,31.39,-52.37,208.88,-3.12,152.06,-0.52,-4.59,-8.62
1765363350.61,1019.56,31.39,-52.37,208.88,-3.12,152.06,-0.51,-4.59,-8.66
1765363350.72,1019.56,31.39,-52.38,208.88,-3.12,152.06,-0.52,-4.60,-8.66
1765363350.83,1019.56,31.39,-52.39,208.88,-3.12,152.06,-0.51,-4.60,-8.63
1765363350.94,1019.56,31.39,-52.39,208.88,-3.12,152.06,-0.52,-4.60,-8.65
1765363351.06,1019.56,31.39,-52.38,208.88,-3.12,152.06,-0.51,-4.60,-8.65
1765363351.17,1019.56,31.40,-52.38,208.88,-3.12,152.06,-0.52,-4.60,-8.65
1765363351.29,1019.56,31.40,-52.37,208.88,-3.12,152.06,-0.52,-4.62,-8.65
1765363351.40,1019.56,31.41,-52.39,208.88,-3.12,152.06,-0.51,-4.59,-8.63
1765363351.51,1019.56,31.41,-52.39,208.88,-3.12,152.06,-0.52,-4.60,-8.64
1765363351.62,1019.56,31.41,-52.38,208.88,-3.12,152.06,-0.52,-4.58,-8.63
1765363351.73,1019.56,31.42,-52.39,208.88,-3.12,152.06,-0.51,-4.59,-8.61
1765363351.85,1019.56,31.42,-52.40,208.88,-3.12,152.06,-0.51,-4.61,-8.65
1765363351.96,1019.56,31.44,-52.43,208.88,-3.12,152.06,-0.51,-4.61,-8.62
1765363352.07,1019.56,31.44,-52.43,208.88,-3.12,152.06,-0.51,-4.58,-8.69
1765363352.18,1019.56,31.43,-52.43,208.88,-3.12,152.06,-0.54,-3.31,-8.65
1765363352.29,1019.56,31.43,-52.41,208.88,-3.12,152.06,-0.54,-4.60,-8.63
1765363352.40,1019.56,31.43,-52.41,208.88,-3.12,152.06,-0.54,-4.54,-8.61
1765363352.51,1019.56,31.43,-52.40,209.00,-3.12,152.06,-0.53,-4.50,-8.59
1765363352.62,1019.56,31.43,-52.40,209.00,-3.12,152.06,-0.45,-4.63,-8.85
1765363352.73,1019.56,31.43,-52.39,209.12,-3.12,152.06,-0.50,-4.62,-8.67
1765363352.84,1019.56,31.43,-52.39,209.75,-3.19,152.12,-0.51,-4.57,-8.72
1765363352.95,1019.56,31.43,-52.39,211.19,-3.19,152.38,-0.51,-4.51,-8.65
1765363353.06,1019.56,31.43,-52.40,212.81,-3.19,152.44,-0.51,-4.51,-8.70
1765363353.17,1019.56,31.43,-52.40,212.75,-3.12,152.44,-0.53,-4.50,-8.74
1765363353.28,1019.56,31.43,-52.38,212.38,-3.19,152.50,-0.55,-4.55,-8.55
1765363353.39,1019.56,31.44,-52.38,212.06,-3.19,152.69,-0.53,-4.59,-8.73
1765363353.50,1019.56,31.44,-52.39,212.44,-3.19,152.81,-0.57,-4.46,-8.68
1765363353.61,1019.56,31.44,-52.39,212.62,-3.19,152.75,-0.55,-4.54,-8.68
1765363353.72,1019.56,31.44,-52.38,213.56,-3.19,152.94,-0.70,-4.45,-8.73
1765363353.83,1019.56,31.44,-52.37,216.19,-3.25,153.12,-0.55,-4.40,-8.71
1765363353.95,1019.56,31.44,-52.37,215.69,-3.25,153.25,-0.48,-4.43,-8.84
1765363354.06,1019.56,31.44,-52.38,215.69,-3.25,153.31,-0.52,-4.45,-8.72
1765363354.17,1019.56,31.44,-52.37,215.69,-3.25,153.25,-0.52,-4.42,-8.75
1765363354.28,1019.56,31.44,-52.36,215.69,-3.25,153.25,-0.53,-4.42,-8.73
1765363354.39,1019.55,31.44,-52.35,215.69,-3.25,153.25,-0.53,-4.40,-8.73
1765363354.50,1019.55,31.44,-52.35,215.69,-3.25,153.25,-0.53,-4.41,-8.71
1765363354.61,1019.55,31.44,-52.36,215.69,-3.25,153.25,-0.53,-4.43,-8.85
1765363354.72,1019.55,31.43,-52.35,215.69,-3.25,153.25,-0.53,-4.45,-8.76
1765363354.84,1019.55,31.43,-52.34,215.69,-3.25,153.25,-0.54,-4.42,-8.75
1765363354.95,1019.55,31.43,-52.33,215.69,-3.25,153.25,-0.53,-4.42,-8.70
1765363355.06,1019.55,31.43,-52.34,215.69,-3.25,153.25,-0.53,-4.41,-8.74
1765363355.17,1019.55,31.43,-52.33,215.69,-3.25,153.25,-0.53,-4.42,-8.73
1765363355.28,1019.55,31.43,-52.33,215.69,-3.25,153.25,-0.54,-4.46,-8.73
1765363355.39,1019.55,31.43,-52.34,215.69,-3.25,153.25,-0.54,-4.43,-8.71
1765363355.50,1019.55,31.43,-52.34,215.69,-3.25,153.25,-0.53,-4.42,-8.74
1765363355.61,1019.55,31.43,-52.33,215.69,-3.25,153.25,-0.55,-4.44,-8.74
1765363355.72,1019.55,31.43,-52.32,215.69,-3.25,153.25,-0.53,-4.42,-8.71
1765363355.83,1019.55,31.43,-52.32,215.69,-3.25,153.25,-0.52,-4.41,-8.75
1765363355.94,1019.55,31.43,-52.32,215.69,-3.25,153.25,-0.53,-4.45,-8.75
1765363356.05,1019.55,31.43,-52.32,215.69,-3.25,153.25,-0.54,-4.42,-8.69
1765363356.16,1019.55,31.42,-52.31,215.69,-3.25,153.25,-0.54,-4.43,-8.69
1765363356.28,1019.55,31.42,-52.31,215.69,-3.25,153.25,-0.53,-4.43,-8.72
1765363356.39,1019.55,31.42,-52.32,215.69,-3.25,153.25,-0.55,-4.40,-8.76
1765363356.50,1019.55,31.41,-52.31,215.69,-3.25,153.31,-0.54,-4.45,-8.77
1765363356.62,1019.55,31.41,-52.32,215.69,-3.25,153.25,-0.53,-4.53,-8.80
1765363356.73,1019.55,31.42,-52.33,215.69,-3.25,153.25,-0.51,-4.47,-8.77
1765363356.85,1019.55,31.42,-52.33,215.69,-3.25,153.25,-0.52,-4.36,-8.78
1765363356.96,1019.55,31.42,-52.33,215.44,-3.31,153.44,-0.50,-4.37,-8.73
1765363357.07,1019.55,31.42,-52.33,215.00,-3.31,153.50,-0.56,-4.49,-8.92
1765363357.18,1019.55,31.42,-52.33,213.88,-3.31,153.62,-0.53,-4.31,-8.77
1765363357.30,1019.55,31.42,-52.31,214.00,-3.31,153.50,-0.54,-4.33,-8.75
1765363357.41,1019.55,31.41,-52.30,214.19,-3.31,153.44,-0.52,-4.37,-8.75
1765363357.52,1019.55,31.41,-52.30,214.19,-3.31,153.44,-0.54,-4.48,-8.63
1765363357.63,1019.55,31.42,-52.32,215.31,-3.31,153.69,-0.66,-4.36,-8.64
1765363357.74,1019.54,31.41,-52.27,215.88,-3.31,153.62,-0.58,-4.36,-8.84
1765363357.86,1019.54,31.41,-52.25,215.81,-3.31,153.62,-0.55,-4.36,-8.75
1765363357.97,1019.54,31.42,-52.25,215.81,-3.31,153.62,-0.54,-4.35,-8.77
1765363358.08,1019.54,31.42,-52.26,215.81,-3.31,153.62,-0.53,-4.36,-8.76
1765363358.19,1019.54,31.42,-52.27,215.81,-3.31,153.62,-0.53,-4.34,-8.79
1765363358.30,1019.54,31.42,-52.27,215.81,-3.31,153.62,-0.54,-4.38,-8.78
1765363358.41,1019.54,31.42,-52.27,215.81,-3.31,153.62,-0.53,-4.38,-8.74
1765363358.52,1019.54,31.42,-52.25,215.81,-3.31,153.62,-0.53,-4.35,-8.76
1765363358.63,1019.54,31.42,-52.25,215.75,-3.31,153.62,-0.53,-4.35,-8.76
1765363358.74,1019.54,31.42,-52.23,215.75,-3.31,153.88,-0.54,-4.02,-8.94
1765363358.85,1019.54,31.42,-52.22,214.81,-3.12,152.81,-0.76,-4.95,-8.42
1765363358.96,1019.54,31.42,-52.23,213.56,-3.06,152.19,-0.70,-5.64,-8.27
1765363359.07,1019.54,31.42,-52.24,213.06,-3.06,151.50,-0.45,-4.86,-9.00
1765363359.18,1019.54,31.42,-52.23,217.38,-3.12,150.88,0.12,-4.90,-9.04
1765363359.29,1019.54,31.42,-52.21,218.44,-3.81,151.06,-0.56,-5.33,-7.97
1765363359.40,1019.54,31.42,-52.21,217.31,-4.56,151.88,-2.47,-4.30,-9.23
1765363359.51,1019.54,31.42,-52.20,215.62,-3.56,151.00,-0.03,-4.75,-8.83
1765363359.62,1019.54,31.42,-52.20,217.12,-3.19,150.81,-0.44,-3.06,-8.32
1765363359.73,1019.54,31.42,-52.20,216.06,-3.12,151.00,-0.58,-4.73,-8.15
1765363359.84,1019.54,31.41,-52.20,215.31,-3.06,151.25,-0.50,-4.71,-8.72
1765363359.95,1019.53,31.41,-52.17,215.50,-3.12,151.12,-0.40,-4.77,-8.43
1765363360.06,1019.53,31.41,-52.17,215.19,-3.06,151.06,-0.34,-4.70,-8.43
1765363360.17,1019.53,31.41,-52.17,213.94,-3.31,150.62,-0.40,-5.24,-8.27
1765363360.28,1019.53,31.41,-52.17,216.38,-2.94,150.44,-1.06,-6.63,-7.26
1765363360.39,1019.53,31.41,-52.16,216.44,-3.06,151.00,-0.30,-4.31,-8.77
1765363360.50,1019.53,31.42,-52.17,216.12,-3.31,151.19,-0.66,-4.52,-8.73
1765363360.62,1019.53,31.42,-52.19,215.62,-4.00,153.00,-0.69,-4.32,-8.76
1765363360.73,1019.53,31.42,-52.18,215.94,-4.12,153.38,-0.14,-4.57,-8.70
1765363360.84,1019.53,31.42,-52.18,216.12,-4.19,154.19,-0.73,-4.55,-8.69
1765363360.95,1019.53,31.42,-52.19,214.69,-4.19,154.12,-1.13,-5.38,-8.13
1765363361.06,1019.54,31.43,-52.21,208.94,-4.06,153.94,-0.89,-4.00,-8.78
1765363361.17,1019.54,31.43,-52.21,209.56,-4.19,154.31,-0.63,-4.49,-8.64
1765363361.28,1019.54,31.43,-52.21,209.69,-4.25,154.56,-0.61,-4.31,-8.73
1765363361.39,1019.54,31.43,-52.23,210.19,-4.31,154.88,-0.67,-4.10,318.81
1765363361.50,1019.54,31.42,-52.23,210.44,-4.25,154.62,0.27,-4.56,-8.68
1765363361.61,1019.54,31.42,-52.23,210.12,-4.25,154.62,-0.81,-3.95,-8.86
1765363361.73,1019.54,31.43,-52.25,210.06,-4.31,154.81,-1.08,-4.13,-8.77
1765363361.84,1019.54,31.43,-52.27,210.50,-4.44,155.62,0.35,-3.68,-9.17
1765363361.95,1019.54,31.44,-52.27,212.44,-5.38,160.69,-1.13,-3.00,-9.20
1765363362.06,1019.54,31.44,-52.27,212.12,-5.06,159.19,-0.68,-3.37,-9.19
1765363362.18,1019.54,31.43,-52.27,212.69,-5.31,160.56,-0.82,-3.21,-9.14
1765363362.29,1019.55,31.43,-52.30,212.56,-5.88,163.75,-0.99,-2.66,-9.31
1765363362.40,1019.55,31.44,-52.32,212.44,-6.12,165.38,-1.98,-3.22,-9.12
1765363362.51,1019.55,31.43,-52.31,213.00,-6.12,165.12,-1.37,-2.32,-9.27
1765363362.63,1019.55,31.43,-52.33,212.88,-6.50,167.31,-0.95,-2.11,-9.55
1765363362.74,1019.55,31.43,-52.32,213.06,-6.50,167.31,-1.19,-1.61,-9.60
1765363362.85,1019.55,31.43,-52.32,212.94,-6.56,167.56,-0.98,-2.03,-9.55
1765363362.96,1019.55,31.43,-52.32,213.06,-6.56,167.50,-0.58,-1.96,-9.52
1765363363.08,1019.55,31.43,-52.33,213.12,-6.50,167.25,-1.22,-2.17,-9.36
1765363363.19,1019.55,31.43,-52.34,213.19,-6.56,167.81,-1.09,-2.18,-9.48
1765363363.29,1019.55,31.43,-52.32,213.50,-6.56,167.62,-1.18,-2.13,-9.45
1765363363.40,1019.55,31.43,-52.32,213.56,-6.56,167.50,-1.09,-2.07,-9.55
1765363363.52,1019.55,31.43,-52.33,213.56,-6.38,166.50,-1.06,-2.21,-9.48
1765363363.63,1019.55,31.42,-52.32,213.50,-6.00,164.12,-0.86,-2.67,-9.29
1765363363.74,1019.55,31.42,-52.31,213.38,-6.00,164.31,-0.99,-2.52,-9.43
1765363363.85,1019.55,31.42,-52.31,213.31,-6.00,164.44,-1.04,-2.77,-9.29
1765363363.96,1019.55,31.43,-52.31,213.12,-6.00,164.38,-0.67,-2.58,-9.41
1765363364.07,1019.55,31.43,-52.31,213.31,-5.88,163.56,-0.85,-2.82,-9.30
1765363364.18,1019.55,31.43,-52.31,213.38,-5.88,163.75,-1.01,-2.70,-9.34
1765363364.29,1019.55,31.43,-52.31,213.44,-5.88,163.56,-1.20,-2.84,-9.22
1765363364.40,1019.55,31.43,-52.31,213.44,-5.94,164.00,-1.09,-2.28,-9.42
1765363364.51,1019.55,31.43,-52.30,213.25,-6.06,164.81,-1.18,-2.47,-9.35
1765363364.62,1019.55,31.43,-52.30,213.38,-6.00,164.31,-0.99,-2.62,-9.32
1765363364.73,1019.55,31.43,-52.30,-1834.81,-6.06,164.88,-0.74,-2.49,-9.46
1765363364.84,1019.55,31.43,-52.30,213.19,-6.12,165.00,-1.10,-2.57,-9.28
1765363364.95,1019.55,31.43,-52.29,213.38,-6.19,165.19,-1.14,-2.36,-9.38
1765363365.06,1019.55,31.43,-52.30,213.44,-6.12,164.69,-0.80,-2.46,-9.49
1765363365.17,1019.54,31.43,-52.28,213.94,-6.00,163.88,-0.95,-2.79,-9.36
1765363365.28,1019.54,31.43,-52.27,214.38,-5.88,163.25,-0.97,-2.78,-9.29
1765363365.39,1019.54,31.43,-52.27,214.38,-6.00,163.88,-0.85,-2.02,-9.48
1765363365.50,1019.54,31.43,-52.27,213.44,-6.31,166.06,-1.12,-2.45,-9.39
1765363365.61,1019.54,31.43,-52.25,213.69,-6.06,164.25,-0.54,-2.75,-9.39
1765363365.72,1019.54,31.43,-52.25,214.44,-5.81,162.81,-0.99,-2.84,-9.26
1765363365.83,1019.54,31.43,-52.26,214.56,-5.94,163.25,-1.07,-2.86,-9.29
1765363365.94,1019.54,31.43,-52.25,214.62,-5.81,162.75,-0.92,-2.76,-9.28
1765363366.05,1019.54,31.43,-52.25,214.69,-5.88,163.00,-0.89,-2.82,-9.32
