Phase,Timestamp,State,Lat,Lon,Heading,TargetAngle,Dist,Roll,Pitch,L_Speed,R_Speed,Fix,RelAlt,AccelNorm,AI_CX,ToF_Dist
3,2026-03-07 10:40:20,SCAN,0,0,0,0,0,1,12,0.00,0.00,0,0,0,,0
3,2026-03-07 10:40:21,ALIGN,0,0,0,0,0,1,15,0.00,0.00,0,0,0,0.031,0
