Timestamp,Lat,Lon,Heading,Dist,TargetAngle,L_Speed,R_Speed,Fix
2026-03-06 13:33:53,30.374745,130.96,208.62,40.29,173.44,0.00,1.00,1
2026-03-06 13:33:54,30.374745,130.96,225.31,40.29,173.44,0.00,1.00,1
2026-03-06 13:33:54,30.374745,130.959998,210.00,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:54,30.374745,130.959998,195.56,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:54,30.374745,130.959998,207.62,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:54,30.374745,130.959998,219.56,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:55,30.374745,130.959998,233.50,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:55,30.374745,130.959998,251.50,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:55,30.374745,130.959998,261.25,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:55,30.374745,130.959998,269.62,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:56,30.374745,130.959998,276.56,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:56,30.374745,130.959998,285.62,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:56,30.374745,130.959998,297.69,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:56,30.374745,130.959998,306.88,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:56,30.374745,130.959998,318.38,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:57,30.374745,130.959998,331.25,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:57,30.374745,130.959998,339.19,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:57,30.374745,130.959998,346.44,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:57,30.374745,130.959998,356.25,40.32,173.17,1.00,0.00,1
2026-03-06 13:33:58,30.374745,130.959998,353.25,40.32,173.17,1.00,0.00,1
2026-03-06 13:33:58,30.374745,130.959998,343.50,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:58,30.374745,130.959998,347.62,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:58,30.374745,130.959998,1.31,40.32,173.17,1.00,0.00,1
2026-03-06 13:33:58,30.374745,130.959998,0.31,40.32,173.17,1.00,0.00,1
2026-03-06 13:33:59,30.374745,130.959998,353.81,40.32,173.17,1.00,0.00,1
2026-03-06 13:33:59,30.374745,130.959998,345.50,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:59,30.374745,130.959998,353.00,40.32,173.17,0.00,1.00,1
2026-03-06 13:33:59,30.374745,130.959998,2.62,40.32,173.17,1.00,0.00,1
2026-03-06 13:34:00,30.374745,130.959998,359.00,40.32,173.17,1.00,0.00,1
2026-03-06 13:34:00,30.374745,130.959998,347.06,40.32,173.17,0.00,1.00,1
2026-03-06 13:34:00,30.374745,130.959998,350.50,40.32,173.17,0.00,1.00,1
2026-03-06 13:34:00,30.374745,130.959998,1.69,40.32,173.17,1.00,0.00,1
2026-03-06 13:34:00,30.374745,130.959998,359.38,40.32,173.17,1.00,0.00,1
2026-03-06 13:34:01,30.374745,130.959998,348.38,40.32,173.17,0.00,1.00,1
2026-03-06 13:34:01,30.374745,130.959998,354.56,40.32,173.17,1.00,0.00,1
2026-03-06 13:34:01,30.374745,130.959998,350.38,40.32,173.17,0.00,1.00,1
2026-03-06 13:34:01,30.374745,130.959998,356.56,40.32,173.17,1.00,0.00,1
2026-03-06 13:34:02,30.374745,130.959998,352.94,40.32,173.17,0.00,1.00,1
2026-03-06 13:34:02,30.374745,130.959998,1.06,40.32,173.17,1.00,0.00,1
2026-03-06 13:34:02,30.374745,130.959998,357.00,40.32,173.17,1.00,0.00,1
2026-03-06 13:34:02,30.374745,130.959998,345.12,40.32,173.17,0.00,1.00,1
2026-03-06 13:34:02,30.374745,130.959998,350.38,40.32,173.17,0.00,1.00,1
2026-03-06 13:34:03,30.374746,130.959995,0.25,40.46,172.78,1.00,0.00,1
2026-03-06 13:34:03,30.374746,130.959995,354.12,40.46,172.78,1.00,0.00,1
2026-03-06 13:34:03,30.374746,130.959995,97.19,40.46,172.78,1.00,0.00,1
2026-03-06 13:34:03,30.374746,130.959995,336.69,40.46,172.78,0.00,1.00,1
2026-03-06 13:34:04,30.374746,130.959995,343.44,40.46,172.78,0.00,1.00,1
2026-03-06 13:34:04,30.374746,130.959995,352.94,40.46,172.78,1.00,0.00,1
2026-03-06 13:34:04,30.374746,130.959995,346.69,40.46,172.78,0.00,1.00,1
2026-03-06 13:34:04,30.374746,130.959995,352.62,40.46,172.78,0.00,1.00,1
2026-03-06 13:34:05,30.374746,130.959995,0.44,40.46,172.78,1.00,0.00,1
2026-03-06 13:34:05,30.374746,130.959995,354.56,40.46,172.78,1.00,0.00,1
2026-03-06 13:34:05,30.374746,130.959995,341.94,40.46,172.78,0.00,1.00,1
2026-03-06 13:34:05,30.374746,130.959995,344.81,40.46,172.78,0.00,1.00,1
2026-03-06 13:34:05,30.374746,130.959995,353.38,40.46,172.78,1.00,0.00,1
2026-03-06 13:34:06,30.374746,130.959993,348.31,40.49,172.51,0.00,1.00,1
2026-03-06 13:34:06,30.374746,130.959993,353.25,40.49,172.51,1.00,0.00,1
2026-03-06 13:34:06,30.374746,130.959993,346.56,40.49,172.51,0.00,1.00,1
2026-03-06 13:34:06,30.374746,130.959993,350.69,40.49,172.51,0.00,1.00,1
2026-03-06 13:34:07,30.374746,130.959993,3.56,40.49,172.51,1.00,0.00,1
2026-03-06 13:34:07,30.374746,130.959993,358.19,40.49,172.51,1.00,0.00,1
2026-03-06 13:34:07,30.374746,130.959993,345.44,40.49,172.51,0.00,1.00,1
2026-03-06 13:34:07,30.374746,130.959993,349.81,40.49,172.51,0.00,1.00,1
2026-03-06 13:34:08,30.374746,130.959993,356.25,40.49,172.51,1.00,0.00,1
2026-03-06 13:34:08,30.374746,130.959995,351.56,40.46,172.78,0.00,1.00,1
2026-03-06 13:34:08,30.374746,130.959995,356.56,40.46,172.78,1.00,0.00,1
2026-03-06 13:34:08,30.374746,130.959995,351.44,40.46,172.78,0.00,1.00,1
2026-03-06 13:34:08,30.374746,130.959995,356.31,40.46,172.78,1.00,0.00,1
2026-03-06 13:34:09,30.374746,130.959995,352.56,40.46,172.78,0.00,1.00,1
2026-03-06 13:34:09,30.374746,130.959995,1.19,40.46,172.78,1.00,0.00,1
2026-03-06 13:34:09,30.374746,130.959995,351.94,40.46,172.78,0.00,1.00,1
2026-03-06 13:34:09,30.374746,130.959995,357.50,40.46,172.78,1.00,0.00,1
2026-03-06 13:34:10,30.374746,130.959995,353.38,40.46,172.78,1.00,0.00,1
2026-03-06 13:34:10,30.374746,130.959995,351.12,40.46,172.78,0.00,1.00,1
Timestamp,Lat,Lon,Heading,Dist,TargetAngle,L_Speed,R_Speed,Fix
2026-03-06 13:34:21,30.374746,130.959995,181.00,40.46,172.78,1.00,1.00,1
2026-03-06 13:34:21,30.374746,130.960001,181.38,40.39,173.59,1.00,1.00,1
2026-03-06 13:34:22,30.374746,130.960001,182.31,40.39,173.59,1.00,1.00,1
