Phase,Timestamp,State,Lat,Lon,Heading,TargetAngle,Dist,Roll,Pitch,L_Speed,R_Speed,Fix,RelAlt,AccelNorm,AI_CX,ToF_Dist
1,2026-03-07 11:25:37,STANDBY,0,0,0,0,0,0,0,0,0,0,0.41,10.02,,0
1,2026-03-07 11:25:37,STANDBY,0,0,0,0,0,0,0,0,0,0,0.32,9.86,,0
1,2026-03-07 11:25:37,STANDBY,0,0,0,0,0,0,0,0,0,0,0.33,9.91,,0
1,2026-03-07 11:25:38,STANDBY,0,0,0,0,0,0,0,0,0,0,0.17,9.86,,0
1,2026-03-07 11:25:38,STANDBY,0,0,0,0,0,0,0,0,0,0,0.17,10.06,,0
1,2026-03-07 11:25:38,STANDBY,0,0,0,0,0,0,0,0,0,0,0.02,9.87,,0
1,2026-03-07 11:25:38,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.20,10.07,,0
1,2026-03-07 11:25:38,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.20,10.02,,0
1,2026-03-07 11:25:38,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.10,9.36,,0
1,2026-03-07 11:25:38,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.11,10.03,,0
1,2026-03-07 11:25:38,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.07,10.04,,0
1,2026-03-07 11:25:38,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.07,10.95,,0
1,2026-03-07 11:25:39,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.05,9.94,,0
1,2026-03-07 11:25:39,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.04,9.74,,0
1,2026-03-07 11:25:39,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.00,9.77,,0
1,2026-03-07 11:25:39,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.01,10.37,,0
1,2026-03-07 11:25:39,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.11,10.70,,0
1,2026-03-07 11:25:39,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.10,10.03,,0
1,2026-03-07 11:25:39,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.14,9.93,,0
1,2026-03-07 11:25:39,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.14,9.86,,0
1,2026-03-07 11:25:39,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.15,10.13,,0
1,2026-03-07 11:25:39,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.15,9.73,,0
1,2026-03-07 11:25:40,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.15,10.12,,0
1,2026-03-07 11:25:40,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.10,10.02,,0
1,2026-03-07 11:25:40,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.10,9.99,,0
1,2026-03-07 11:25:40,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.10,10.30,,0
1,2026-03-07 11:25:40,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.10,10.53,,0
1,2026-03-07 11:25:40,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.08,10.74,,0
1,2026-03-07 11:25:40,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.08,10.71,,0
1,2026-03-07 11:25:40,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.00,317.79,,0
1,2026-03-07 11:25:40,STANDBY,0,0,0,0,0,0,0,0,0,0,-0.01,10.22,,0
1,2026-03-07 11:25:41,STANDBY,0,0,0,0,0,0,0,0,0,0,0.07,8.93,,0
1,2026-03-07 11:25:41,STANDBY,0,0,0,0,0,0,0,0,0,0,0.07,9.72,,0
1,2026-03-07 11:25:41,STANDBY,0,0,0,0,0,0,0,0,0,0,0.17,9.62,,0
1,2026-03-07 11:25:41,STANDBY,0,0,0,0,0,0,0,0,0,0,0.17,9.77,,0
1,2026-03-07 11:25:41,STANDBY,0,0,0,0,0,0,0,0,0,0,0.29,9.91,,0
1,2026-03-07 11:25:41,STANDBY,0,0,0,0,0,0,0,0,0,0,0.30,9.83,,0
1,2026-03-07 11:25:41,STANDBY,0,0,0,0,0,0,0,0,0,0,0.44,9.92,,0
1,2026-03-07 11:25:41,STANDBY,0,0,0,0,0,0,0,0,0,0,0.44,10.34,,0
1,2026-03-07 11:25:41,STANDBY,0,0,0,0,0,0,0,0,0,0,0.56,10.70,,0
1,2026-03-07 11:25:42,STANDBY,0,0,0,0,0,0,0,0,0,0,0.63,9.95,,0
1,2026-03-07 11:25:42,STANDBY,0,0,0,0,0,0,0,0,0,0,0.63,9.62,,0
1,2026-03-07 11:25:42,STANDBY,0,0,0,0,0,0,0,0,0,0,0.73,9.49,,0
1,2026-03-07 11:25:42,STANDBY,0,0,0,0,0,0,0,0,0,0,0.74,9.38,,0
1,2026-03-07 11:25:42,STANDBY,0,0,0,0,0,0,0,0,0,0,0.77,9.86,,0
1,2026-03-07 11:25:42,STANDBY,0,0,0,0,0,0,0,0,0,0,0.77,9.82,,0
1,2026-03-07 11:25:42,STANDBY,0,0,0,0,0,0,0,0,0,0,0.80,10.14,,0
1,2026-03-07 11:25:42,STANDBY,0,0,0,0,0,0,0,0,0,0,0.80,9.94,,0
1,2026-03-07 11:25:42,STANDBY,0,0,0,0,0,0,0,0,0,0,0.83,9.47,,0
1,2026-03-07 11:25:43,STANDBY,0,0,0,0,0,0,0,0,0,0,0.82,9.61,,0
1,2026-03-07 11:25:43,STANDBY,0,0,0,0,0,0,0,0,0,0,0.83,9.42,,0
1,2026-03-07 11:25:43,STANDBY,0,0,0,0,0,0,0,0,0,0,0.84,9.60,,0
1,2026-03-07 11:25:43,STANDBY,0,0,0,0,0,0,0,0,0,0,0.85,9.95,,0
1,2026-03-07 11:25:43,STANDBY,0,0,0,0,0,0,0,0,0,0,0.84,9.95,,12.7
1,2026-03-07 11:25:43,STANDBY,0,0,0,0,0,0,0,0,0,0,0.82,9.78,,11.0
1,2026-03-07 11:25:43,STANDBY,0,0,0,0,0,0,0,0,0,0,0.82,9.98,,9.0
1,2026-03-07 11:25:43,STANDBY,0,0,0,0,0,0,0,0,0,0,0.84,9.61,,12.1
1,2026-03-07 11:25:43,STANDBY,0,0,0,0,0,0,0,0,0,0,0.86,9.74,,16.3
1,2026-03-07 11:25:44,STANDBY,0,0,0,0,0,0,0,0,0,0,0.86,10.35,,15.4
1,2026-03-07 11:25:44,STANDBY,0,0,0,0,0,0,0,0,0,0,0.85,9.80,,25.2
1,2026-03-07 11:25:44,STANDBY,0,0,0,0,0,0,0,0,0,0,0.84,9.67,,21.1
1,2026-03-07 11:25:44,STANDBY,0,0,0,0,0,0,0,0,0,0,0.85,9.85,,15.6
1,2026-03-07 11:25:44,STANDBY,0,0,0,0,0,0,0,0,0,0,0.85,9.63,,11.9
1,2026-03-07 11:25:44,STANDBY,0,0,0,0,0,0,0,0,0,0,0.83,9.79,,4.7
1,2026-03-07 11:25:44,STANDBY,0,0,0,0,0,0,0,0,0,0,0.84,9.98,,8.4
1,2026-03-07 11:25:44,STANDBY,0,0,0,0,0,0,0,0,0,0,0.85,9.97,,5.4
1,2026-03-07 11:25:44,STANDBY,0,0,0,0,0,0,0,0,0,0,0.84,9.70,,0
1,2026-03-07 11:25:45,STANDBY,0,0,0,0,0,0,0,0,0,0,0.82,9.66,,0.3
1,2026-03-07 11:25:45,STANDBY,0,0,0,0,0,0,0,0,0,0,0.83,9.79,,0
1,2026-03-07 11:25:45,STANDBY,0,0,0,0,0,0,0,0,0,0,0.85,9.68,,0.1
1,2026-03-07 11:25:45,STANDBY,0,0,0,0,0,0,0,0,0,0,0.84,9.79,,0.3
1,2026-03-07 11:25:45,STANDBY,0,0,0,0,0,0,0,0,0,0,0.86,9.77,,1.3
1,2026-03-07 11:25:45,STANDBY,0,0,0,0,0,0,0,0,0,0,0.86,10.18,,1.0
1,2026-03-07 11:25:45,STANDBY,0,0,0,0,0,0,0,0,0,0,0.86,9.83,,1.6
1,2026-03-07 11:25:45,STANDBY,0,0,0,0,0,0,0,0,0,0,0.87,9.03,,0.9
1,2026-03-07 11:25:45,STANDBY,0,0,0,0,0,0,0,0,0,0,0.86,9.86,,1.1
1,2026-03-07 11:25:46,STANDBY,0,0,0,0,0,0,0,0,0,0,0.88,9.41,,1.3
1,2026-03-07 11:25:46,STANDBY,0,0,0,0,0,0,0,0,0,0,0.88,9.40,,1.4
1,2026-03-07 11:25:46,STANDBY,0,0,0,0,0,0,0,0,0,0,0.86,10.50,,1.4
1,2026-03-07 11:25:46,STANDBY,0,0,0,0,0,0,0,0,0,0,0.87,9.57,,1.1
1,2026-03-07 11:25:46,STANDBY,0,0,0,0,0,0,0,0,0,0,0.88,9.56,,1.4
1,2026-03-07 11:25:46,STANDBY,0,0,0,0,0,0,0,0,0,0,0.87,9.33,,9.3
1,2026-03-07 11:25:46,STANDBY,0,0,0,0,0,0,0,0,0,0,0.90,9.89,,12.5
1,2026-03-07 11:25:46,STANDBY,0,0,0,0,0,0,0,0,0,0,0.90,7.88,,11.6
1,2026-03-07 11:25:46,STANDBY,0,0,0,0,0,0,0,0,0,0,0.90,8.99,,10.7
1,2026-03-07 11:25:47,STANDBY,0,0,0,0,0,0,0,0,0,0,0.89,9.93,,6.6
1,2026-03-07 11:25:47,STANDBY,0,0,0,0,0,0,0,0,0,0,0.88,10.19,,1.0
1,2026-03-07 11:25:47,STANDBY,0,0,0,0,0,0,0,0,0,0,0.86,9.50,,0.3
1,2026-03-07 11:25:47,STANDBY,0,0,0,0,0,0,0,0,0,0,0.87,9.64,,0.1
1,2026-03-07 11:25:47,STANDBY,0,0,0,0,0,0,0,0,0,0,0.86,9.85,,0.5
1,2026-03-07 11:25:47,STANDBY,0,0,0,0,0,0,0,0,0,0,0.85,9.50,,0.2
1,2026-03-07 11:25:47,STANDBY,0,0,0,0,0,0,0,0,0,0,0.81,9.79,,0.6
1,2026-03-07 11:25:47,STANDBY,0,0,0,0,0,0,0,0,0,0,0.81,10.47,,0.3
1,2026-03-07 11:25:47,STANDBY,0,0,0,0,0,0,0,0,0,0,0.77,9.15,,0.6
1,2026-03-07 11:25:47,STANDBY,0,0,0,0,0,0,0,0,0,0,0.77,9.42,,0.6
1,2026-03-07 11:25:48,STANDBY,0,0,0,0,0,0,0,0,0,0,0.74,9.47,,0.3
1,2026-03-07 11:25:48,STANDBY,0,0,0,0,0,0,0,0,0,0,0.73,9.47,,0.6
1,2026-03-07 11:25:48,STANDBY,0,0,0,0,0,0,0,0,0,0,0.71,9.92,,0.8
1,2026-03-07 11:25:48,STANDBY,0,0,0,0,0,0,0,0,0,0,0.71,9.48,,0.7
1,2026-03-07 11:25:48,STANDBY,0,0,0,0,0,0,0,0,0,0,0.70,9.70,,0.8
1,2026-03-07 11:25:48,STANDBY,0,0,0,0,0,0,0,0,0,0,0.71,9.70,,1.3
1,2026-03-07 11:25:48,STANDBY,0,0,0,0,0,0,0,0,0,0,0.69,9.96,,0.8
1,2026-03-07 11:25:48,STANDBY,0,0,0,0,0,0,0,0,0,0,0.65,9.66,,0.8
1,2026-03-07 11:25:48,STANDBY,0,0,0,0,0,0,0,0,0,0,0.64,9.91,,0.5
1,2026-03-07 11:25:49,STANDBY,0,0,0,0,0,0,0,0,0,0,0.61,9.83,,1.0
1,2026-03-07 11:25:49,STANDBY,0,0,0,0,0,0,0,0,0,0,0.62,8.42,,1.0
1,2026-03-07 11:25:49,STANDBY,0,0,0,0,0,0,0,0,0,0,0.59,10.50,,0.8
1,2026-03-07 11:25:49,STANDBY,0,0,0,0,0,0,0,0,0,0,0.59,9.61,,0.8
1,2026-03-07 11:25:49,STANDBY,0,0,0,0,0,0,0,0,0,0,0.53,11.06,,1.3
1,2026-03-07 11:25:49,STANDBY,0,0,0,0,0,0,0,0,0,0,0.52,9.99,,0.9
1,2026-03-07 11:25:49,STANDBY,0,0,0,0,0,0,0,0,0,0,0.49,10.51,,0.7
1,2026-03-07 11:25:49,STANDBY,0,0,0,0,0,0,0,0,0,0,0.48,9.40,,0.7
1,2026-03-07 11:25:49,STANDBY,0,0,0,0,0,0,0,0,0,0,0.42,9.88,,0.7
1,2026-03-07 11:25:50,STANDBY,0,0,0,0,0,0,0,0,0,0,0.42,10.07,,0.7
1,2026-03-07 11:25:50,STANDBY,0,0,0,0,0,0,0,0,0,0,0.44,9.86,,0.7
1,2026-03-07 11:25:50,STANDBY,0,0,0,0,0,0,0,0,0,0,0.44,9.66,,0.7
1,2026-03-07 11:25:50,STANDBY,0,0,0,0,0,0,0,0,0,0,0.42,10.35,,0.6
1,2026-03-07 11:25:50,STANDBY,0,0,0,0,0,0,0,0,0,0,0.43,9.57,,0.8
1,2026-03-07 11:25:50,STANDBY,0,0,0,0,0,0,0,0,0,0,0.35,9.60,,1.0
1,2026-03-07 11:25:50,STANDBY,0,0,0,0,0,0,0,0,0,0,0.29,10.56,,0.7
1,2026-03-07 11:25:50,STANDBY,0,0,0,0,0,0,0,0,0,0,0.30,9.81,,0.5
1,2026-03-07 11:25:50,STANDBY,0,0,0,0,0,0,0,0,0,0,0.26,9.32,,0.7
1,2026-03-07 11:25:51,STANDBY,0,0,0,0,0,0,0,0,0,0,0.27,9.76,,0.7
1,2026-03-07 11:25:51,STANDBY,0,0,0,0,0,0,0,0,0,0,0.29,9.72,,0.6
1,2026-03-07 11:25:51,STANDBY,0,0,0,0,0,0,0,0,0,0,0.29,10.33,,0.4
1,2026-03-07 11:25:51,STANDBY,0,0,0,0,0,0,0,0,0,0,0.31,9.61,,0.8
1,2026-03-07 11:25:51,STANDBY,0,0,0,0,0,0,0,0,0,0,0.31,8.89,,0.8
1,2026-03-07 11:25:51,STANDBY,0,0,0,0,0,0,0,0,0,0,0.23,9.78,,0.5
1,2026-03-07 11:25:51,STANDBY,0,0,0,0,0,0,0,0,0,0,0.23,9.68,,0.2
1,2026-03-07 11:25:51,STANDBY,0,0,0,0,0,0,0,0,0,0,0.26,9.05,,0.5
1,2026-03-07 11:25:51,STANDBY,0,0,0,0,0,0,0,0,0,0,0.26,9.39,,0.4
1,2026-03-07 11:25:52,STANDBY,0,0,0,0,0,0,0,0,0,0,0.25,9.67,,0.6
1,2026-03-07 11:25:52,STANDBY,0,0,0,0,0,0,0,0,0,0,0.24,9.87,,0.4
1,2026-03-07 11:25:52,STANDBY,0,0,0,0,0,0,0,0,0,0,0.25,9.15,,0.7
1,2026-03-07 11:25:52,STANDBY,0,0,0,0,0,0,0,0,0,0,0.19,10.67,,0.7
1,2026-03-07 11:25:52,STANDBY,0,0,0,0,0,0,0,0,0,0,0.19,9.17,,0.8
1,2026-03-07 11:25:52,STANDBY,0,0,0,0,0,0,0,0,0,0,0.22,9.35,,0.8
1,2026-03-07 11:25:52,STANDBY,0,0,0,0,0,0,0,0,0,0,0.23,9.58,,0.9
1,2026-03-07 11:25:52,STANDBY,0,0,0,0,0,0,0,0,0,0,0.15,9.35,,1.0
1,2026-03-07 11:25:52,STANDBY,0,0,0,0,0,0,0,0,0,0,0.14,9.72,,1.0
1,2026-03-07 11:25:53,STANDBY,0,0,0,0,0,0,0,0,0,0,0.23,10.51,,1.2
1,2026-03-07 11:25:53,STANDBY,0,0,0,0,0,0,0,0,0,0,0.23,8.19,,1.2
1,2026-03-07 11:25:53,STANDBY,0,0,0,0,0,0,0,0,0,0,0.18,11.03,,1.4
1,2026-03-07 11:25:53,STANDBY,0,0,0,0,0,0,0,0,0,0,0.17,9.09,,1.2
1,2026-03-07 11:25:53,STANDBY,0,0,0,0,0,0,0,0,0,0,0.18,9.11,,1.3
1,2026-03-07 11:25:53,STANDBY,0,0,0,0,0,0,0,0,0,0,0.19,10.44,,1.0
1,2026-03-07 11:25:53,STANDBY,0,0,0,0,0,0,0,0,0,0,0.21,10.15,,1.0
1,2026-03-07 11:25:53,STANDBY,0,0,0,0,0,0,0,0,0,0,0.22,9.51,,1.2
1,2026-03-07 11:25:53,STANDBY,0,0,0,0,0,0,0,0,0,0,0.19,10.56,,1.2
1,2026-03-07 11:25:54,STANDBY,0,0,0,0,0,0,0,0,0,0,0.19,9.35,,1.2
1,2026-03-07 11:25:54,STANDBY,0,0,0,0,0,0,0,0,0,0,0.18,9.79,,1.3
1,2026-03-07 11:25:54,STANDBY,0,0,0,0,0,0,0,0,0,0,0.22,9.60,,1.2
1,2026-03-07 11:25:54,STANDBY,0,0,0,0,0,0,0,0,0,0,0.23,9.42,,1.1
1,2026-03-07 11:25:54,STANDBY,0,0,0,0,0,0,0,0,0,0,0.30,9.77,,1.2
1,2026-03-07 11:25:54,STANDBY,0,0,0,0,0,0,0,0,0,0,0.29,9.66,,1.0
1,2026-03-07 11:25:54,STANDBY,0,0,0,0,0,0,0,0,0,0,0.29,9.63,,1.3
1,2026-03-07 11:25:54,STANDBY,0,0,0,0,0,0,0,0,0,0,0.29,9.69,,1.0
1,2026-03-07 11:25:54,STANDBY,0,0,0,0,0,0,0,0,0,0,0.29,9.66,,0.9
1,2026-03-07 11:25:55,STANDBY,0,0,0,0,0,0,0,0,0,0,0.29,9.80,,1.2
1,2026-03-07 11:25:55,STANDBY,0,0,0,0,0,0,0,0,0,0,0.29,9.66,,1.1
1,2026-03-07 11:25:55,STANDBY,0,0,0,0,0,0,0,0,0,0,0.29,9.81,,1.6
1,2026-03-07 11:25:55,STANDBY,0,0,0,0,0,0,0,0,0,0,0.41,9.73,,1.1
1,2026-03-07 11:25:55,STANDBY,0,0,0,0,0,0,0,0,0,0,0.41,9.82,,1.1
1,2026-03-07 11:25:55,STANDBY,0,0,0,0,0,0,0,0,0,0,0.26,9.77,,1.0
1,2026-03-07 11:25:55,STANDBY,0,0,0,0,0,0,0,0,0,0,0.26,9.77,,1.2
1,2026-03-07 11:25:55,STANDBY,0,0,0,0,0,0,0,0,0,0,0.31,9.75,,1.2
1,2026-03-07 11:25:55,STANDBY,0,0,0,0,0,0,0,0,0,0,0.40,9.77,,0.9
1,2026-03-07 11:25:56,STANDBY,0,0,0,0,0,0,0,0,0,0,0.40,9.75,,1.3
1,2026-03-07 11:25:56,STANDBY,0,0,0,0,0,0,0,0,0,0,0.52,9.79,,1.2
1,2026-03-07 11:25:56,STANDBY,0,0,0,0,0,0,0,0,0,0,0.52,9.75,,1.1
1,2026-03-07 11:25:56,STANDBY,0,0,0,0,0,0,0,0,0,0,0.50,9.77,,1.3
