Phase,Timestamp,State,Lat,Lon,Heading,TargetAngle,Dist,Roll,Pitch,L_Speed,R_Speed,Fix,RelAlt,AccelNorm,AI_CX,ToF_Dist
2,2026-03-07 08:53:14,TURN,30.375310,130.960341,0.0,31.0,32.95,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:15,TURN,30.375310,130.960341,0.0,31.0,32.94,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:15,TURN,30.375310,130.960341,0.0,31.1,32.92,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:15,TURN,30.375311,130.960341,0.0,31.1,32.90,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:19,TURN,30.375311,130.960341,0.0,31.1,32.86,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:19,TURN,30.375311,130.960341,0.0,31.1,32.86,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:19,TURN,30.375311,130.960341,0.0,31.1,32.86,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:20,TURN,30.375311,130.960341,0.0,31.1,32.84,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:20,TURN,30.375311,130.960342,0.0,31.0,32.82,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:20,TURN,30.375311,130.960342,0.0,30.9,32.80,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:20,TURN,30.375311,130.960343,0.0,30.9,32.78,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:20,TURN,30.375311,130.960343,0.0,30.8,32.76,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:21,TURN,30.375311,130.960343,0.0,30.9,32.72,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:21,TURN,30.375312,130.960343,0.0,30.9,32.68,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:21,TURN,30.375312,130.960343,0.0,30.9,32.65,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:21,TURN,30.375313,130.960343,0.0,31.0,32.61,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:22,TURN,30.375313,130.960343,0.0,31.0,32.57,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:22,TURN,30.375313,130.960343,0.0,31.0,32.57,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:26,TURN,30.375313,130.960343,0.0,31.0,32.57,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:26,TURN,30.375313,130.960343,0.0,31.0,32.57,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:26,TURN,30.375313,130.960343,0.0,31.0,32.57,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:26,TURN,30.375313,130.960343,0.0,31.1,32.53,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:26,TURN,30.375314,130.960343,0.0,31.1,32.49,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:27,TURN,30.375314,130.960343,0.0,31.1,32.46,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:27,TURN,30.375315,130.960343,0.0,31.2,32.42,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:27,TURN,30.375315,130.960343,0.0,31.2,32.38,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:27,TURN,30.375315,130.960343,0.0,31.2,32.38,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:27,TURN,30.375315,130.960343,0.0,31.2,32.38,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:28,TURN,30.375315,130.960343,0.0,31.2,32.38,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:28,TURN,30.375315,130.960343,0.0,31.2,32.38,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:28,TURN,30.375315,130.960343,0.0,31.2,32.38,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:28,TURN,30.375315,130.960343,0.0,31.2,32.38,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:32,TURN,30.375315,130.960343,0.0,31.2,32.38,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:32,TURN,30.375315,130.960343,0.0,31.2,32.38,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:33,TURN,30.375315,130.960343,0.0,31.2,32.38,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:33,TURN,30.375315,130.960343,0.0,31.3,32.36,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:33,TURN,30.375315,130.960343,0.0,31.3,32.34,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:33,TURN,30.375316,130.960343,0.0,31.3,32.32,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:33,TURN,30.375316,130.960343,0.0,31.3,32.30,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:34,TURN,30.375316,130.960343,0.0,31.3,32.28,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:34,TURN,30.375316,130.960343,0.0,31.3,32.28,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:34,TURN,30.375316,130.960343,0.0,31.3,32.28,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:34,TURN,30.375316,130.960343,0.0,31.3,32.28,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:35,TURN,30.375316,130.960343,0.0,31.3,32.28,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:35,TURN,30.375316,130.960343,0.0,31.3,32.28,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:35,TURN,30.375316,130.960343,0.0,31.3,32.28,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:39,TURN,30.375316,130.960343,0.0,31.3,32.28,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:39,TURN,30.375316,130.960343,0.0,31.3,32.28,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:39,TURN,30.375316,130.960343,0.0,31.3,32.26,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:39,TURN,30.375316,130.960344,0.0,31.2,32.24,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:40,TURN,30.375316,130.960344,0.0,31.2,32.22,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:40,TURN,30.375316,130.960345,0.0,31.1,32.20,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:40,TURN,30.375316,130.960345,0.0,31.0,32.19,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:40,TURN,30.375316,130.960345,0.0,31.0,32.19,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:40,TURN,30.375316,130.960345,0.0,31.0,32.19,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:41,TURN,30.375316,130.960345,0.0,31.0,32.19,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:41,TURN,30.375316,130.960345,0.0,31.0,32.19,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:41,TURN,30.375317,130.960345,0.0,31.2,32.05,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:41,TURN,30.375319,130.960345,0.0,31.3,31.92,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:41,TURN,30.375320,130.960345,0.0,31.5,31.79,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:45,TURN,30.375323,130.960345,0.0,31.8,31.52,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:45,TURN,30.375324,130.960345,0.0,31.9,31.43,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:46,TURN,30.375325,130.960345,0.0,31.9,31.37,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:46,TURN,30.375325,130.960345,0.0,32.0,31.31,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:46,TURN,30.375326,130.960345,0.0,32.1,31.28,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:46,TURN,30.375326,130.960344,0.0,32.2,31.26,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:46,TURN,30.375326,130.960344,0.0,32.2,31.34,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:47,TURN,30.375325,130.960343,0.0,32.3,31.38,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:47,TURN,30.375325,130.960343,0.0,32.3,31.42,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:47,TURN,30.375325,130.960343,0.0,32.3,31.43,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:47,TURN,30.375325,130.960343,0.0,32.3,31.43,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:47,TURN,30.375325,130.960343,0.0,32.3,31.43,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:48,TURN,30.375325,130.960343,0.0,32.3,31.43,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:48,TURN,30.375325,130.960343,0.0,32.3,31.43,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:52,TURN,30.375325,130.960343,0.0,32.3,31.43,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:52,TURN,30.375325,130.960343,0.0,32.3,31.43,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:52,TURN,30.375325,130.960343,0.0,32.3,31.45,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:52,TURN,30.375325,130.960342,0.0,32.4,31.48,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:52,TURN,30.375325,130.960341,0.0,32.5,31.53,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:53,TURN,30.375325,130.960340,0.0,32.7,31.58,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:53,TURN,30.375325,130.960339,0.0,32.9,31.70,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:53,TURN,30.375324,130.960337,0.0,33.0,31.80,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:53,TURN,30.375324,130.960336,0.0,33.1,31.90,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:54,TURN,30.375323,130.960336,0.0,33.2,31.97,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:54,TURN,30.375323,130.960335,0.0,33.2,32.04,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:54,TURN,30.375323,130.960335,0.0,33.2,32.09,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:54,TURN,30.375322,130.960334,0.0,33.3,32.15,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:54,TURN,30.375322,130.960334,0.0,33.3,32.21,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:58,TURN,30.375321,130.960333,0.0,33.3,32.33,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:58,TURN,30.375321,130.960333,0.0,33.2,32.33,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:59,TURN,30.375320,130.960334,0.0,33.0,32.39,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:59,TURN,30.375319,130.960335,0.0,32.7,32.43,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:59,TURN,30.375317,130.960338,0.0,32.2,32.45,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:59,TURN,30.375315,130.960341,0.0,31.5,32.51,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:53:59,TURN,30.375313,130.960343,0.0,30.9,32.57,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:54:00,TURN,30.375312,130.960346,0.0,30.5,32.57,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:54:00,TURN,30.375311,130.960347,0.0,30.1,32.58,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:54:00,TURN,30.375310,130.960348,0.0,30.0,32.59,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:54:00,TURN,30.375310,130.960348,0.0,30.0,32.58,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:54:00,TURN,30.375311,130.960348,0.0,30.1,32.56,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:54:01,TURN,30.375311,130.960348,0.0,30.1,32.54,0,0,0.00,1.00,1,0,0,,
2,2026-03-07 08:54:01,TURN,30.375311,130.960348,0.0,30.1,32.52,0,0,0.00,1.00,1,0,0,,
