Time,Pressure_hPa,Temp_C,Abs_Alt_m,Rel_Alt_m,State,Status_Message
2026-02-27 19:15:12.385076,1008.04,23.66,43.43,0.26,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:12.488163,1008.04,23.63,43.47,0.30,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:12.591162,1008.05,23.63,43.39,0.22,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:12.694220,1008.05,23.63,43.39,0.22,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:12.797252,1008.05,23.63,43.34,0.17,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:12.900304,1008.06,23.64,43.33,0.15,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:13.003296,1008.06,23.64,43.32,0.15,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:13.106330,1008.06,23.65,43.32,0.14,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:13.209375,1008.06,23.65,43.34,0.17,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:13.312376,1008.06,23.65,43.33,0.16,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:13.415690,1008.06,23.65,43.31,0.13,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:13.518780,1008.06,23.66,43.29,0.12,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:13.621761,1008.06,23.66,43.26,0.09,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:13.724693,1008.07,23.68,43.25,0.07,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:13.828156,1008.06,23.68,43.28,0.10,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:13.931839,1008.06,23.68,43.28,0.10,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:14.035479,1008.07,23.68,43.26,0.08,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:14.139142,1008.07,23.69,43.24,0.07,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:14.242682,1008.06,23.69,43.27,0.10,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:14.346445,1008.06,23.68,43.28,0.10,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:14.450093,1008.06,23.68,43.29,0.11,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:14.553737,1008.06,23.68,43.29,0.11,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:14.657378,1008.06,23.68,43.31,0.14,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:14.760887,1008.06,23.68,43.32,0.15,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:14.864498,1008.06,23.69,43.32,0.14,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:14.968021,1008.06,23.69,43.29,0.12,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:15.071514,1008.06,23.69,43.29,0.11,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:15.175153,1008.06,23.69,43.28,0.11,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:15.278692,1008.06,23.69,43.27,0.10,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:15.382496,1008.07,23.69,43.23,0.06,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:15.486155,1008.07,23.68,43.25,0.07,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:15.589794,1008.07,23.68,43.24,0.06,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:15.693405,1008.07,23.69,43.23,0.06,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:15.796923,1008.07,23.69,43.24,0.07,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:15.900513,1008.07,23.68,43.24,0.07,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:16.004076,1008.07,23.68,43.24,0.07,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:16.107647,1008.07,23.68,43.25,0.07,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:16.211175,1008.07,23.68,43.22,0.05,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:16.314826,1008.07,23.68,43.22,0.04,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:16.418711,1008.07,23.68,43.21,0.04,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:16.522387,1008.07,23.68,43.21,0.04,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:16.625955,1008.07,23.68,43.24,0.06,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:16.729542,1008.07,23.69,43.23,0.06,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:16.833219,1008.07,23.69,43.25,0.07,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:16.936874,1008.07,23.69,43.25,0.08,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:17.040448,1008.07,23.69,43.25,0.07,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:17.144081,1008.07,23.68,43.25,0.08,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:17.247707,1008.07,23.68,43.22,0.05,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:17.351505,1008.07,23.68,43.22,0.05,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:17.455216,1008.07,23.68,43.24,0.07,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:17.558827,1008.07,23.68,43.24,0.06,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:17.662472,1008.07,23.68,43.22,0.05,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:17.766055,1008.07,23.69,43.21,0.04,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:17.869716,1008.07,23.69,43.21,0.03,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:17.973326,1008.07,23.70,43.20,0.02,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:18.076861,1008.07,23.70,43.19,0.02,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:18.180394,1008.07,23.69,43.20,0.03,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:18.283928,1008.07,23.69,43.18,0.00,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:18.387732,1008.07,23.69,43.18,0.00,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:18.491421,1008.07,23.69,43.19,0.02,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:18.595061,1008.07,23.70,43.18,0.01,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:18.698707,1008.08,23.70,43.14,-0.03,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:18.802254,1008.08,23.70,43.14,-0.03,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:18.905816,1008.08,23.70,43.13,-0.04,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:19.009606,1008.08,23.69,43.14,-0.04,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:19.113237,1008.09,23.69,43.05,-0.12,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:19.216817,1008.09,23.69,43.05,-0.12,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:19.320351,1008.10,23.69,42.95,-0.22,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:19.424118,1008.10,23.71,42.93,-0.24,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:19.527835,1008.11,23.71,42.86,-0.31,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:19.631414,1008.11,23.71,42.86,-0.31,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:19.735035,1008.12,23.71,42.77,-0.40,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:19.838577,1008.12,23.70,42.77,-0.40,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:19.942191,1008.13,23.70,42.73,-0.44,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:20.045710,1008.13,23.71,42.73,-0.45,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:20.149345,1008.12,23.71,42.76,-0.42,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:20.252851,1008.12,23.70,42.76,-0.41,STANDBY,Waiting for ascent (> 9.0m)
2026-02-27 19:15:20.356656,1008.13,23.70,42.71,-0.46,STANDBY,Waiting for ascent (> 9.0m)
